Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
広,54,宮崎　充登,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,57,川口　盛外,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,30,金丸　将也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,12,武内　久士,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,21,齊藤　悠葵,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,67,伊東　昂大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,56,中崎　翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,41,小松　剛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,15,澤村　拓一,2.03,29,11,11,0,0,.500,786,200.0,149,14,45,5,174,53,45,0.97,3.03
巨,26,内海　哲也,1.70,28,18,5,0,0,.783,751,185.2,153,13,47,7,144,42,35,1.08,3.32
巨,17,東野　峻,3.47,31,8,11,2,0,.421,670,161.0,141,7,55,5,115,72,62,1.22,3.32
巨,35,西村　健太朗,1.82,37,7,5,0,4,.583,504,123.1,100,7,39,6,91,30,25,1.13,3.40
巨,49,ゴンザレス,1.80,13,3,3,0,0,.500,294,75.0,58,3,15,4,63,17,15,0.97,2.72
巨,11,久保　裕也,1.17,67,4,2,20,21,.667,273,69.0,45,1,20,1,67,9,9,0.94,2.15
巨,47,山口　鉄也,1.75,60,5,1,2,25,.833,239,61.2,45,2,16,3,38,12,12,0.99,3.23
巨,28,金刃　憲人,3.92,24,2,4,0,0,.333,243,57.1,59,6,12,3,40,29,25,1.24,3.87
巨,41,アルバラデホ,2.45,46,2,2,2,6,.500,219,51.1,43,2,19,5,44,17,14,1.21,3.08
巨,60,小野　淳平,3.75,14,2,2,0,0,.500,218,48.0,62,4,13,2,33,20,20,1.56,3.77
巨,29,グライシンガー,4.15,9,1,5,0,0,.167,212,47.2,52,2,18,2,33,22,22,1.47,3.54
巨,39,ロメロ,3.29,41,1,3,11,8,.250,174,41.0,35,1,19,1,36,15,15,1.32,3.00
巨,22,越智　大祐,2.75,42,3,2,0,11,.600,163,39.1,27,1,18,2,43,14,12,1.14,2.79
巨,13,高木　康成,3.72,46,1,3,0,12,.250,157,36.1,31,3,20,2,24,16,15,1.40,4.69
巨,42,トーレス,6.26,6,1,2,0,0,.333,121,27.1,31,4,11,1,19,19,19,1.54,4.95
巨,59,福田　聡志,4.58,6,0,1,0,0,.000,75,17.2,22,2,6,0,12,9,9,1.58,4.25
巨,45,野間口　貴彦,1.98,12,1,0,0,3,1.000,56,13.2,12,0,3,0,10,5,3,1.10,2.32
巨,94,小山　雄輝,3.46,3,0,0,0,0,.000,59,13.0,14,0,7,1,8,5,5,1.62,3.74
巨,36,ＭＩＣＨＥＡＬ,4.32,7,1,0,0,0,1.000,35,8.1,9,0,1,2,3,4,4,1.20,3.48
巨,99,藤井　秀悟,5.40,1,0,0,0,0,.000,22,5.0,6,2,1,0,1,3,3,1.40,8.52
巨,95,星野　真澄,13.50,3,0,0,0,0,.000,13,2.2,3,0,2,1,1,4,4,1.88,5.75
巨,62,上野　貴久,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,67,齋藤　圭祐,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,57,古川　祐樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,97,黄　志龍,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,98,辻内　崇伸,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,68,田中　太一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,30,宮國　椋丞,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,38,朝井　秀樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,37,須永　英輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,96,林　イー豪,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,93,笠原　将生,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,63,中里　篤史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,46,土本　恭平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,14,能見　篤史,2.52,29,12,9,0,1,.571,799,200.1,151,8,55,6,186,59,56,1.03,2.62
阪,21,岩田　稔,2.29,25,9,13,0,0,.409,673,169.0,121,7,45,8,133,47,43,0.98,2.94
阪,55,スタンリッジ,2.92,25,9,7,0,0,.563,634,151.0,136,9,46,11,116,50,49,1.21,3.43
阪,54,メッセンジャー,2.88,25,12,7,0,0,.632,616,150.0,129,6,45,3,122,50,48,1.16,2.91
阪,34,久保　康友,3.78,20,8,8,0,0,.500,471,109.2,108,10,36,4,73,53,46,1.31,4.01
阪,13,榎田　大樹,2.27,62,3,3,1,33,.500,259,63.1,43,3,28,4,71,19,16,1.12,2.91
阪,12,渡辺　亮,1.98,56,5,1,0,12,.833,216,54.2,39,2,14,1,36,12,12,0.97,2.94
阪,22,藤川　球児,1.24,56,3,3,41,5,.500,193,51.0,25,2,13,1,80,9,7,0.75,1.26
阪,28,福原　忍,2.59,55,2,3,0,11,.400,204,48.2,41,5,16,1,59,20,14,1.17,3.08
阪,29,小嶋　達也,3.72,36,1,2,0,5,.333,206,48.1,34,2,28,1,64,24,20,1.28,2.62
阪,41,小林宏,3.00,42,1,5,0,21,.167,181,39.0,43,2,19,2,45,17,13,1.59,2.79
阪,42,下柳　剛,3.54,6,0,2,0,0,.000,122,28.0,29,1,12,1,18,13,11,1.46,3.69
阪,43,西村　憲,1.71,21,1,0,0,1,1.000,96,26.1,17,0,4,1,21,6,5,0.80,2.09
阪,15,藤原　正典,3.09,19,0,0,0,3,.000,95,23.1,19,0,10,1,17,10,8,1.24,2.95
阪,46,鶴　直人,3.68,5,0,2,0,0,.000,92,22.0,19,0,8,1,16,9,9,1.23,2.89
阪,30,久保田　智之,5.40,23,1,2,0,6,.333,97,21.2,27,2,9,0,26,13,13,1.66,3.03
阪,20,筒井　和也,1.26,12,0,0,0,3,.000,57,14.1,13,1,4,1,12,2,2,1.19,3.40
阪,40,鄭　凱文,3.38,3,1,0,0,0,1.000,46,10.2,14,1,2,1,5,4,4,1.50,4.25
阪,19,蕭　一傑,2.16,2,0,1,0,0,.000,34,8.1,7,1,4,0,7,4,2,1.32,4.08
阪,27,秋山　拓巳,6.14,2,0,1,0,0,.000,37,7.1,8,1,7,1,1,7,5,2.05,7.48
阪,65,清原　大貴,1.80,1,0,1,0,0,.000,21,5.0,5,0,0,0,1,1,1,1.00,2.72
阪,62,川崎　雄介,7.71,6,0,0,0,0,.000,22,4.2,5,1,3,0,3,4,4,1.71,6.55
阪,49,若竹　竜士,9.00,2,0,0,0,0,.000,19,4.0,6,0,2,0,2,4,4,2.00,3.62
阪,63,加藤　康介,10.13,4,0,0,0,0,.000,13,2.2,4,0,1,0,3,3,3,1.88,2.00
阪,16,安藤　優也,16.20,1,0,0,0,0,.000,12,1.2,5,0,2,0,1,3,3,4.20,5.52
阪,64,白仁田　寛和,0.00,2,0,0,0,1,.000,7,1.1,1,0,0,0,1,0,0,0.75,1.62
阪,36,一二三　慎太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,18,二神　一人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,59,岩本　輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,48,石川　俊介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,47,上園　啓史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,56,阿部　健太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,17,杉山　直久,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,68,横山　龍之介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,26,江草　仁貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,49,ネルソン,2.54,31,10,14,0,0,.417,840,209.1,171,12,49,6,149,63,59,1.05,3.19
中,19,吉見　一起,1.65,26,18,3,0,0,.857,734,190.2,143,8,23,4,120,38,35,0.87,2.82
中,21,チェン,2.68,25,8,10,0,0,.444,659,164.2,138,9,31,5,94,57,49,1.03,3.31
中,41,浅尾　拓也,0.41,79,7,2,10,45,.778,328,87.1,57,0,15,2,100,5,4,0.82,1.41
中,17,川井　雄太,2.39,16,5,3,0,0,.625,342,83.0,76,6,23,1,46,28,22,1.19,3.82
中,70,ソト,1.73,22,5,1,0,0,.833,311,78.0,65,4,19,2,59,18,15,1.08,3.08
中,26,山内　壮馬,1.73,11,3,2,0,1,.600,252,62.1,46,6,20,2,31,14,12,1.06,4.44
中,13,岩瀬　仁紀,1.48,56,0,1,37,7,.000,206,48.2,50,1,10,2,45,12,8,1.23,2.09
中,29,山井　大介,4.34,10,3,3,0,1,.500,203,45.2,51,3,18,1,35,24,22,1.51,3.62
中,18,伊藤　準規,3.59,9,2,4,0,0,.333,196,42.2,46,0,19,8,27,23,17,1.52,3.75
中,23,鈴木　義広,1.08,55,2,1,0,12,.667,181,41.2,34,0,19,4,20,9,5,1.27,3.46
中,39,三瀬　幸司,4.08,44,1,1,0,7,.500,149,35.1,38,0,7,3,25,17,16,1.27,2.55
中,69,小林　正人,0.87,58,5,0,0,18,1.000,106,31.0,10,0,7,2,26,4,3,0.55,2.22
中,20,中田　賢一,4.15,6,2,3,0,0,.400,126,30.1,29,5,4,3,26,19,14,1.09,4.24
中,33,平井　正史,3.90,33,1,1,0,5,.500,127,27.2,32,3,8,2,12,15,12,1.45,4.64
中,28,岩田　慎司,4.97,5,0,4,0,0,.000,116,25.1,29,4,10,2,16,16,14,1.54,5.09
中,61,久本　祐一,1.29,10,1,0,0,0,1.000,83,21.0,13,0,8,3,20,3,3,1.00,2.79
中,60,河原　純一,2.66,30,1,4,0,10,.200,87,20.1,19,1,8,0,12,8,6,1.33,3.61
中,64,小熊　凌祐,16.00,6,1,0,0,1,1.000,48,9.0,14,5,6,1,8,16,16,2.22,10.90
中,25,武藤　祐太,4.15,7,0,0,0,0,.000,37,8.2,9,2,3,0,7,4,4,1.38,5.54
中,14,朝倉　健太,9.00,2,0,1,0,0,.000,34,7.0,10,2,4,0,4,8,7,2.00,7.41
中,22,大野　雄大,13.50,1,0,1,0,0,.000,22,4.0,9,2,1,0,2,7,6,2.50,9.37
中,43,小笠原　孝,0.00,1,0,0,0,0,.000,8,2.2,0,0,0,0,3,0,0,0.00,0.87
中,67,高橋　聡文,0.00,2,0,0,0,1,.000,6,2.0,0,0,0,0,2,0,0,0.00,1.12
中,59,矢地　健人,9.00,2,0,0,0,1,.000,12,2.0,4,0,2,0,0,2,2,3.00,6.12
中,16,小川　龍也,0.00,1,0,0,0,1,.000,3,1.0,0,0,0,0,1,0,0,0.00,1.12
中,97,木下　達生,0.00,1,0,0,0,0,.000,5,1.0,0,0,2,0,1,0,0,2.00,7.12
中,0,金剛　弘樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,12,清水　昭信,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,11,岡田　俊哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,35,高島　祥平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,68,長峰　昌司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,62,関　啓扶,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,34,山本昌,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,22,高崎　健太郎,3.45,29,5,15,0,0,.250,739,177.1,182,9,36,2,127,71,68,1.23,2.99
横,18,三浦　大輔,2.91,18,5,6,0,0,.455,463,111.1,96,9,31,7,74,39,36,1.14,3.81
横,20,須田　幸太,5.29,17,2,6,0,0,.250,373,85.0,93,16,32,3,52,52,50,1.47,5.58
横,15,山本　省吾,5.92,21,2,11,0,0,.154,362,79.0,99,10,25,4,50,57,52,1.57,4.60
横,16,加賀　繁,3.57,29,4,3,0,3,.571,291,70.2,72,8,11,2,51,28,28,1.17,3.62
横,14,小林　太志,3.47,17,4,3,0,0,.571,268,62.1,61,5,19,3,40,25,24,1.28,3.94
横,11,山口　俊,2.49,59,2,6,34,1,.250,253,61.1,46,5,19,4,48,20,17,1.06,3.69
横,27,江尻　慎太郎,2.06,65,2,2,0,22,.500,226,56.2,47,6,11,3,38,14,13,1.02,3.84
横,30,真田　裕貴,4.22,53,2,0,0,3,1.000,214,49.0,66,4,8,4,18,25,23,1.51,4.12
横,35,牛田　成樹,3.69,45,2,1,0,19,.667,188,46.1,37,7,16,0,61,21,19,1.14,3.42
横,19,藤江　均,1.58,47,3,0,0,15,1.000,181,45.2,33,2,12,3,41,8,8,0.99,2.75
横,41,大原　慎司,3.05,71,4,1,0,11,.800,184,44.1,40,4,15,2,36,19,15,1.24,3.75
横,34,篠原　貴行,1.84,67,1,0,0,17,1.000,175,44.0,37,2,12,1,35,10,9,1.11,3.01
横,24,リーチ,5.95,8,1,7,0,0,.125,181,39.1,47,3,21,0,36,28,26,1.73,3.88
横,17,清水　直行,4.62,7,2,4,0,0,.333,172,37.0,47,4,14,1,20,23,19,1.65,4.66
横,38,ハミルトン,7.18,18,1,4,0,0,.200,163,36.1,48,4,11,4,17,29,29,1.62,4.77
横,44,大家　友和,6.89,7,0,6,0,0,.000,145,32.2,41,6,10,0,14,26,25,1.56,5.39
横,45,福山　博之,5.76,19,0,1,0,0,.000,113,25.0,27,1,5,1,10,20,16,1.28,3.56
横,52,ブランドン,1.16,12,1,1,0,1,.500,98,23.1,19,1,8,3,17,3,3,1.16,3.63
横,12,小林　寛,5.12,6,0,2,0,0,.000,88,19.1,21,2,9,0,9,12,11,1.55,4.93
横,47,眞下　貴之,3.45,5,1,0,0,0,1.000,72,15.2,16,2,13,0,9,8,6,1.85,6.12
横,13,大沼　幸二,8.49,14,0,0,0,1,.000,59,11.2,13,3,10,0,9,13,11,1.97,7.23
横,54,小杉　陽太,4.00,5,0,1,0,0,.000,34,9.0,7,1,2,0,7,4,4,1.00,3.68
横,32,ゴンザレス,12.86,2,1,1,0,0,.500,36,7.0,16,0,1,0,4,10,10,2.43,2.41
横,58,阿斗里,2.84,3,0,1,0,0,.000,24,6.1,4,0,2,0,1,2,2,0.95,3.75
横,21,加賀美　希昇,1.50,1,1,0,0,0,1.000,23,6.0,4,0,0,0,6,1,1,0.67,1.12
横,60,佐藤　祥万,4.50,10,0,0,0,3,.000,18,4.0,4,0,3,0,4,2,2,1.75,3.37
横,46,田中　健二朗,6.00,1,0,0,0,0,.000,16,3.0,6,1,0,0,1,4,2,2.00,6.79
横,64,松山　傑,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,56,杉原　洋,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,49,福田　岳洋,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,53,陳　冠宇,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,28,秦　裕二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,68,ランドルフ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,66,王　溢正,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,48,雄虎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,25,館山　昌平,2.04,26,11,5,0,1,.688,699,180.2,146,12,29,6,130,43,41,0.97,3.11
ヤ,19,石川　雅規,2.73,27,10,9,0,0,.526,731,178.1,168,18,42,5,127,57,54,1.18,3.76
ヤ,22,増渕　竜義,4.22,27,7,11,0,0,.389,575,134.1,140,8,46,7,91,64,63,1.38,3.72
ヤ,11,由規,2.86,15,7,6,0,0,.538,425,100.2,84,6,41,8,83,34,32,1.24,3.68
ヤ,47,赤川　克紀,2.03,23,6,3,0,0,.667,366,88.2,74,4,32,5,66,22,20,1.20,3.40
ヤ,15,村中　恭兵,4.29,15,4,6,0,0,.400,352,84.0,76,10,30,4,60,45,40,1.26,4.42
ヤ,65,押本　健彦,3.28,65,3,2,1,23,.600,287,68.2,65,5,20,2,61,28,25,1.24,3.21
ヤ,21,松岡　健一,2.86,63,2,2,0,23,.500,252,63.0,50,5,12,2,43,23,20,0.98,3.45
ヤ,12,林　昌勇,2.17,65,4,2,32,4,.667,247,62.1,40,2,22,3,69,15,15,0.99,2.38
ヤ,63,山本　斉,4.25,12,1,6,0,0,.143,253,55.0,59,5,30,5,36,28,26,1.62,4.85
ヤ,34,バーネット,2.68,48,1,1,2,22,.500,199,47.0,43,2,13,4,54,14,14,1.19,2.40
ヤ,42,七條　祐樹,5.24,10,4,0,0,0,1.000,203,46.1,53,4,15,1,36,28,27,1.47,3.72
ヤ,26,久古　健太郎,3.65,52,5,2,1,20,.714,161,37.0,37,1,13,4,31,16,15,1.35,3.09
ヤ,44,松井　光介,3.56,27,3,0,0,2,1.000,135,30.1,35,4,10,3,19,12,12,1.48,4.87
ヤ,35,橋本　義隆,4.34,17,0,1,0,2,.000,81,18.2,26,2,4,0,17,11,9,1.61,3.33
ヤ,48,渡辺　恒樹,4.96,13,0,0,0,2,.000,68,16.1,15,0,4,3,9,10,9,1.16,3.30
ヤ,45,日高　亮,6.75,16,2,0,0,1,1.000,57,12.0,17,1,6,0,13,9,9,1.92,3.54
ヤ,16,加藤　幹典,9.00,6,0,0,0,0,.000,46,10.0,10,3,7,0,4,10,10,1.70,8.32
ヤ,20,山本　哲哉,4.15,9,0,1,0,0,.000,38,8.2,10,0,3,0,5,4,4,1.50,3.00
ヤ,29,小野寺　力,8.44,6,0,0,0,1,.000,31,5.1,10,0,5,0,2,5,5,2.81,5.18
ヤ,43,一場　靖弘,5.06,5,0,0,0,0,.000,23,5.1,4,0,4,0,5,3,3,1.50,3.50
ヤ,51,山岸　穣,15.00,1,0,0,0,0,.000,15,3.0,4,1,2,0,1,5,5,2.00,8.79
ヤ,17,川島　亮,6.00,1,0,1,0,0,.000,15,3.0,5,0,1,0,1,2,2,2.00,3.45
ヤ,13,佐藤　賢,0.00,2,0,0,0,0,.000,9,2.1,1,0,1,0,2,0,0,0.86,2.69
ヤ,54,高市　俊,23.14,1,0,0,0,0,.000,14,2.1,7,0,1,0,0,6,6,3.43,4.41
ヤ,14,中澤　雅人,18.00,1,0,1,0,0,.000,13,2.0,7,0,0,0,1,5,4,3.50,2.12
ヤ,46,岡本　直也,27.00,3,0,0,0,0,.000,8,1.0,5,0,0,0,1,3,3,5.00,1.12
ヤ,61,石井　弘寿,0.00,1,0,0,0,0,.000,1,0.1,0,0,0,0,1,0,0,0.00,-2.88
ヤ,58,高木　啓充,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,70,八木　亮祐,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,62,吉川　昌宏,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,67,平井　諒,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,21,和田　毅,1.51,26,16,5,0,0,.762,726,184.2,145,7,40,4,168,33,31,1.00,2.51
ソ,50,攝津　正,2.79,26,14,8,0,0,.636,699,177.2,148,10,31,6,150,57,55,1.01,2.77
ソ,54,ホールトン,2.19,26,19,6,0,0,.760,680,172.1,132,8,36,7,121,43,42,0.97,3.07
ソ,47,杉内　俊哉,1.94,23,8,7,0,0,.533,676,171.1,122,8,49,8,177,40,37,1.00,2.64
ソ,34,山田　大樹,2.85,17,7,7,0,0,.500,446,110.2,88,7,33,5,67,38,35,1.09,3.76
ソ,41,岩嵜　翔,2.72,13,6,2,0,0,.750,326,79.1,70,4,22,5,33,27,24,1.16,3.96
ソ,17,大場　翔太,2.55,23,7,2,0,0,.778,293,70.2,52,4,25,6,51,22,20,1.09,3.73
ソ,19,森福　允彦,1.13,60,4,2,1,34,.667,211,55.2,38,3,10,1,45,7,7,0.86,2.69
ソ,25,ファルケンボーグ,1.42,53,1,2,19,20,.333,195,50.2,27,2,16,2,79,8,8,0.85,1.58
ソ,51,金澤　健人,1.66,53,1,1,3,16,.500,173,43.1,31,2,12,3,30,9,8,0.99,3.30
ソ,00,吉川　輝昭,2.41,40,0,0,0,6,.000,141,37.1,26,3,5,0,23,11,10,0.83,3.33
ソ,28,大隣　憲司,2.34,9,3,0,0,0,1.000,133,34.2,22,2,4,3,33,9,9,0.75,2.57
ソ,14,馬原　孝浩,3.06,33,1,2,19,2,.333,133,32.1,29,2,8,0,33,11,11,1.14,2.53
