Team,背番号,選手名,打率,試合,打席数,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,敬遠,死球,三振,併殺打,長打率,出塁率
巨,54,藤村　大介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,56,仲澤　広基,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,94,橋本　到,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,96,伊集院　峰弘,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,6,金本　知憲,.261,144,619,518,66,135,37,0,21,235,91,8,1,0,8,88,6,5,98,7,.454,.368
阪,1,鳥谷　敬,.288,144,617,538,84,155,31,2,20,250,75,7,7,5,4,65,0,5,83,13,.465,.368
阪,25,新井　貴浩,.260,144,599,558,68,145,32,1,15,224,82,4,5,0,7,28,0,6,82,20,.401,.299
阪,5,平野　恵一,.270,132,462,404,56,109,15,5,0,134,18,3,0,28,1,22,1,7,53,5,.332,.318
阪,3,関本　賢太郎,.271,113,462,377,45,102,18,2,3,133,44,3,4,34,2,36,0,13,56,7,.353,.353
阪,99,狩野　恵輔,.262,127,432,393,34,103,11,4,5,137,35,10,1,10,0,25,11,4,52,9,.349,.313
阪,53,赤星　憲広,.263,91,377,338,48,89,9,1,0,100,8,31,5,7,2,26,1,4,54,3,.296,.322
阪,51,桜井　広大,.302,103,320,281,33,85,14,4,12,143,42,2,4,2,2,32,1,3,53,4,.509,.377
阪,67,ブラゼル,.291,82,295,285,29,83,14,0,16,145,49,0,1,0,2,8,2,0,66,13,.509,.308
阪,33,葛城　育郎,.250,99,204,184,19,46,14,0,2,66,13,0,0,2,0,16,0,2,42,5,.359,.317
阪,8,浅井　良,.313,50,107,96,11,30,2,2,4,48,13,3,1,7,0,3,0,1,28,2,.500,.340
阪,31,林　威助,.208,56,102,96,4,20,3,1,3,34,11,1,0,0,0,6,0,0,16,2,.354,.255
阪,24,桧山　進次郎,.225,82,99,89,5,20,2,1,1,27,9,0,0,0,2,7,2,1,27,1,.303,.283
阪,39,矢野　輝弘,.307,30,83,75,9,23,1,1,2,32,8,1,0,0,0,8,1,0,17,1,.427,.373
阪,66,大和,.177,66,72,62,12,11,3,0,0,14,1,3,1,7,0,3,0,0,7,0,.226,.215
阪,9,藤本　敦士,.219,47,70,64,6,14,1,0,0,15,1,0,2,3,0,3,0,0,4,4,.234,.254
阪,32,メンチ,.148,15,56,54,1,8,3,0,0,11,2,1,0,0,0,2,0,0,9,1,.204,.179
阪,50,高橋　光信,.244,46,45,41,2,10,0,0,1,13,10,0,0,0,2,2,0,0,3,2,.317,.267
阪,52,バルディリス,.103,23,31,29,1,3,0,0,1,6,1,0,0,0,0,2,0,0,6,0,.207,.161
阪,7,今岡　誠,.133,23,30,30,0,4,2,0,0,6,2,0,0,0,0,0,0,0,8,1,.200,.133
阪,45,清水　誉,.176,20,18,17,0,3,1,0,0,4,0,0,0,0,0,1,0,0,3,2,.235,.222
阪,57,岡崎　太一,.357,14,16,14,2,5,0,0,0,5,1,0,0,0,0,1,1,1,2,1,.357,.438
阪,15,水田　圭介,.000,12,5,5,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,.000,.000
阪,2,柴田　講平,.000,7,5,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,.000,.000
阪,35,坂　克彦,.000,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
阪,0,庄田　隆弘,.000,4,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.333
阪,44,藤原　通,.000,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
阪,63,大城　祐二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,4,上本　博紀,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,38,橋本　良平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,60,小宮山　慎二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,55,前田　忠節,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,36,高濱　卓也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,37,野原　将志,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,58,高橋　勇丞,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,00,秀太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,6,井端　弘和,.306,144,657,569,80,174,24,2,5,217,39,13,7,8,2,72,0,6,66,13,.381,.388
中,31,森野　将彦,.289,144,632,546,83,158,42,3,23,275,109,4,1,1,5,72,2,8,95,12,.504,.377
中,2,荒木　雅博,.270,140,631,582,80,157,21,1,2,186,38,37,14,19,1,25,0,4,70,14,.320,.304
中,42,ブランコ,.275,144,615,549,87,151,25,0,39,293,110,1,1,0,4,48,0,14,157,17,.534,.346
中,5,和田　一浩,.302,144,592,517,73,156,24,4,29,275,87,5,2,0,5,68,2,2,56,16,.532,.382
中,4,藤井　淳志,.299,114,438,401,50,120,26,1,10,178,49,15,1,11,2,23,5,1,79,4,.444,.337
中,27,谷繁　元信,.208,115,369,298,32,62,7,0,9,96,33,0,0,19,4,44,8,3,62,9,.322,.312
中,44,小池　正晃,.230,101,201,174,20,40,6,0,7,67,18,1,1,11,0,13,0,3,42,4,.385,.295
中,30,野本　圭,.251,64,191,175,17,44,6,1,2,58,13,1,0,6,0,6,1,4,34,3,.331,.292
中,65,小山　桂司,.156,59,137,122,13,19,5,1,1,29,10,0,0,1,0,12,0,2,31,1,.238,.243
中,24,英智,.215,71,128,121,15,26,2,0,1,31,10,4,1,4,1,2,0,0,20,4,.256,.226
中,7,李　炳圭,.218,28,107,101,14,22,3,0,3,34,8,0,0,1,0,5,0,0,33,4,.337,.255
中,8,平田　良介,.271,42,95,85,13,23,7,3,2,42,9,0,0,0,1,8,0,1,19,2,.494,.337
中,3,立浪　和義,.318,77,80,66,3,21,5,0,1,29,17,0,0,0,1,12,1,1,7,1,.439,.425
中,57,デ　ラ　ロサ,.236,32,65,55,3,13,2,0,0,15,3,0,1,0,1,8,0,1,16,0,.273,.338
中,9,井上　一樹,.065,25,47,46,0,3,1,1,0,6,5,0,0,0,0,1,0,0,14,1,.130,.085
中,52,小田　幸平,.042,24,27,24,0,1,0,0,0,1,1,0,0,1,1,1,0,0,6,1,.042,.077
中,55,福田　永将,.188,17,18,16,2,3,1,0,1,7,1,0,0,0,0,2,0,0,7,0,.438,.278
中,51,中村　一生,.313,10,18,16,4,5,0,0,1,8,2,0,0,0,1,1,0,0,5,0,.500,.333
中,46,岩崎　達郎,.182,19,14,11,0,2,0,0,0,2,0,0,1,1,0,2,0,0,2,0,.182,.308
中,63,堂上　剛裕,.154,9,14,13,1,2,0,0,0,2,1,0,0,0,1,0,0,0,3,0,.154,.143
中,32,中川　裕貴,.091,14,11,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,.091,.091
中,00,前田　章宏,.100,6,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.100,.100
中,25,新井　良太,.000,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
中,53,柳田　殖生,.200,3,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.200,.200
中,56,中村　公治,.000,4,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,.000,.333
中,40,西川　明,.000,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,.000
中,37,岩崎　恭平,.000,2,4,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,.000,.500
中,59,小川　将俊,.333,5,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.333,.333
中,48,澤井　道久,.000,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
中,39,清水　将海,.000,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000
中,36,谷　哲也,.000,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
中,1,堂上　直倫,.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
中,22,田中　大輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,62,井藤　真吾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,31,吉村　裕基,.248,144,588,528,62,131,26,2,16,209,54,13,7,0,4,45,1,11,134,17,.396,.318
横,2,内川　聖一,.318,132,552,503,65,160,32,2,17,247,66,1,5,2,4,42,5,1,56,16,.491,.369
横,52,石川　雄洋,.242,134,495,463,38,112,15,3,2,139,24,19,4,15,1,13,0,3,98,8,.300,.267
横,26,佐伯　貴弘,.258,114,402,361,32,93,16,0,12,145,55,1,1,0,3,35,0,3,90,9,.402,.326
横,3,ジョンソン,.215,117,382,325,43,70,6,1,24,150,57,0,0,0,1,52,1,4,78,10,.462,.330
横,23,藤田　一也,.269,120,381,346,44,93,7,5,4,122,20,6,2,24,3,7,0,1,34,4,.353,.283
横,25,村田　修一,.274,93,369,343,45,94,16,1,25,187,69,0,1,0,0,21,2,5,80,7,.545,.325
横,1,金城　龍彦,.282,118,341,312,37,88,21,2,9,140,34,1,3,5,1,18,6,5,44,6,.449,.330
横,50,下園　辰哉,.258,81,221,198,29,51,7,0,6,76,11,2,2,1,1,20,0,1,34,2,.384,.327
横,36,細山田　武史,.158,88,203,177,9,28,7,0,0,35,11,0,1,11,0,13,2,2,51,4,.198,.224
横,7,仁志　敏久,.159,51,158,132,10,21,3,0,0,24,3,0,0,13,0,12,0,1,25,6,.182,.234
横,61,武山　真吾,.242,49,130,120,7,29,5,0,0,34,5,1,1,2,0,7,1,1,35,2,.283,.289
横,0,山崎　憲晴,.187,69,128,107,12,20,1,0,1,24,8,2,0,8,0,12,0,1,36,0,.224,.275
横,00,森笠　繁,.198,62,113,101,13,20,6,0,2,32,11,1,0,1,2,8,0,1,23,3,.317,.259
横,39,内藤　雄太,.253,69,95,87,11,22,5,1,5,44,14,1,0,1,0,7,0,0,22,1,.506,.309
横,29,新沼　慎二,.159,34,75,69,5,11,0,0,1,14,2,0,0,1,0,4,0,1,21,2,.203,.216
横,33,大西　宏明,.141,44,70,64,1,9,4,0,0,13,6,1,1,2,0,3,0,1,17,3,.203,.191
横,6,松本　啓二朗,.136,22,47,44,4,6,0,0,0,6,1,1,1,0,1,2,0,0,10,1,.136,.170
横,4,北川　隼行,.227,19,47,44,6,10,2,0,1,15,4,0,0,2,0,1,0,0,13,0,.341,.244
横,63,梶谷　隆幸,.128,22,44,39,4,5,1,0,1,9,2,1,0,4,0,1,0,0,10,0,.231,.150
横,5,野口　寿浩,.211,17,44,38,4,8,2,1,0,12,3,0,0,2,0,4,1,0,13,1,.316,.286
横,49,斉藤　俊雄,.208,20,26,24,1,5,1,0,0,6,2,0,0,1,0,1,0,0,9,0,.250,.240
横,40,桑原　義行,.278,20,20,18,3,5,1,0,1,9,3,0,0,0,0,2,0,0,5,1,.500,.350
横,55,呉本　成徳,.250,17,17,16,0,4,1,0,0,5,0,0,0,0,0,1,0,0,5,2,.313,.294
横,9,下窪　陽介,.000,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000
横,59,黒羽根　利規,.100,10,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.100,.100
横,62,高森　勇気,.250,2,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.250,.250
横,65,関口　雄大,.250,2,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,.500,.250
横,53,野中　信吾,.000,7,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000
横,67,坂本　大空也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,56,斉藤　秀光,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,43,北　篤,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,23,青木　宣親,.303,142,624,531,87,161,23,2,16,236,66,18,10,1,4,75,4,13,65,9,.444,.400
ヤ,3,福地　寿樹,.270,137,543,504,75,136,13,5,5,174,34,42,6,5,3,27,1,4,86,4,.345,.310
ヤ,7,田中　浩康,.258,130,514,434,48,112,24,2,4,152,35,6,2,38,4,34,0,4,50,10,.350,.315
ヤ,6,宮本　慎也,.294,128,505,469,43,138,26,4,5,187,46,3,2,12,4,16,0,4,58,6,.399,.320
ヤ,00,川島　慶三,.255,118,485,427,49,109,13,2,12,162,43,8,7,17,3,32,0,6,77,9,.379,.314
ヤ,5,ガイエル,.267,128,482,409,62,109,26,1,27,218,80,2,1,0,5,53,4,15,101,6,.533,.367
ヤ,2,相川　亮二,.247,122,446,413,26,102,21,1,5,140,43,2,2,6,3,23,3,1,69,14,.339,.286
ヤ,4,デントナ,.276,118,428,391,39,108,19,0,21,190,83,0,0,0,5,30,2,2,110,10,.486,.327
ヤ,33,畠山　和洋,.236,85,214,182,14,43,8,1,4,65,19,0,1,1,4,27,0,0,31,7,.357,.329
ヤ,9,飯原　誉士,.250,94,198,180,26,45,8,0,6,71,23,11,2,1,0,10,1,7,40,6,.394,.315
ヤ,8,武内　晋一,.257,112,162,144,15,37,4,0,2,47,13,0,0,1,1,15,2,1,23,1,.326,.329
ヤ,55,野口　祥順,.263,74,94,80,21,21,3,0,1,27,4,11,3,6,1,6,0,1,22,1,.338,.318
ヤ,31,松元　ユウイチ,.224,51,75,67,2,15,4,0,0,19,4,1,0,0,0,7,0,1,16,1,.284,.307
ヤ,28,川本　良平,.197,39,73,66,8,13,1,0,3,23,9,0,0,2,0,4,0,1,15,3,.348,.254
ヤ,46,鬼崎　裕司,.356,15,50,45,5,16,2,0,2,24,8,0,0,1,0,4,2,0,3,0,.533,.408
ヤ,68,森岡　良介,.209,35,47,43,3,9,1,0,1,13,2,0,0,1,0,2,0,1,14,3,.302,.261
ヤ,36,川端　慎吾,.270,30,42,37,2,10,0,0,0,10,0,0,0,2,0,3,0,0,6,2,.270,.325
ヤ,40,吉本　亮,.360,32,33,25,5,9,2,0,1,14,6,0,0,6,0,2,0,0,2,0,.560,.407
ヤ,39,梶本　勇介,.269,12,27,26,2,7,0,0,0,7,1,1,1,0,0,1,0,0,4,0,.269,.296
ヤ,0,志田　宗大,.190,14,22,21,3,4,0,0,1,7,2,0,0,0,0,1,0,0,7,0,.333,.227
ヤ,51,米野　智人,.278,11,19,18,2,5,0,0,0,5,0,0,0,1,0,0,0,0,4,1,.278,.278
ヤ,37,福川　将和,.100,11,12,10,1,1,0,0,0,1,0,0,0,0,0,2,1,0,5,0,.100,.250
ヤ,52,中村　悠平,.000,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.200
ヤ,38,衣川　篤史,.250,5,4,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.250,.250
ヤ,56,中尾　敏浩,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ヤ,50,上田　剛史,.000,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000
ヤ,10,城石　憲之,1.000,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2.000,1.000
ヤ,60,三輪　正義,.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000
ヤ,64,牧谷　宇佐美,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,32,新田　玄気,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,67,大塚　淳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,59,水野　祐希,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
