Team,背番号,選手名,打率,試合,打席数,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,敬遠,死球,三振,併殺打,長打率,出塁率
広,0,井生　崇光,.256,42,95,82,7,21,6,0,1,30,7,0,0,5,0,5,0,3,11,2,.366,.322
広,45,松本　高明,.212,38,63,52,9,11,3,0,0,14,5,1,0,2,2,4,1,3,12,1,.269,.295
広,1,前田　智徳,.250,52,51,44,0,11,3,0,0,14,13,0,0,0,1,5,0,1,8,2,.318,.333
広,00,中東　直己,.206,64,34,34,7,7,1,0,0,8,1,3,4,0,0,0,0,0,4,0,.235,.206
広,64,會澤　翼,.179,19,29,28,0,5,1,0,0,6,1,0,0,0,0,0,0,1,9,3,.214,.207
広,59,山本　芳彦,.333,17,27,27,0,9,1,0,0,10,2,0,0,0,0,0,0,0,4,1,.370,.333
広,60,安部　友裕,.150,8,20,20,3,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,.150,.150
広,44,迎　祐一郎,.200,13,17,15,1,3,1,0,0,4,2,0,0,1,0,1,0,0,2,2,.267,.250
広,32,白濱　裕太,.077,7,14,13,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4,0,.077,.077
広,52,庄司　隼人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,61,磯村　嘉孝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,50,鈴木　将光,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,27,上村　和裕,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,51,末永　真史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,13,堂林　翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,68,申　成鉉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,6,坂本　勇人,.262,144,624,568,69,149,27,2,16,228,59,8,1,10,3,37,8,6,91,3,.401,.313
巨,7,長野　久義,.316,140,578,519,58,164,20,4,17,243,69,19,8,3,2,48,5,6,85,11,.468,.379
巨,5,ラミレス,.279,137,515,477,39,133,12,1,23,216,73,2,1,0,5,30,1,3,72,9,.453,.322
巨,10,阿部　慎之助,.292,114,437,390,45,114,21,0,20,195,61,1,1,2,1,35,2,9,66,12,.500,.363
巨,54,藤村　大介,.222,119,407,352,40,78,7,0,0,85,15,28,7,30,3,20,1,2,74,3,.241,.265
巨,2,小笠原　道大,.242,83,314,281,21,68,12,0,5,95,20,1,3,0,2,27,1,4,66,4,.338,.315
巨,9,亀井　義行,.246,111,308,284,27,70,13,2,3,96,24,7,1,8,1,14,3,1,43,5,.338,.283
巨,24,高橋　由伸,.246,95,301,256,35,63,13,0,15,121,37,0,1,1,0,40,1,4,64,9,.473,.357
巨,23,脇谷　亮太,.175,53,167,154,12,27,3,2,0,34,10,7,2,4,1,6,1,2,24,0,.221,.215
巨,51,古城　茂幸,.246,74,157,134,12,33,3,1,1,41,12,1,0,5,1,11,3,6,29,1,.306,.329
巨,8,谷　佳知,.274,83,142,135,9,37,4,1,0,43,7,2,1,1,2,4,0,0,30,3,.319,.291
巨,00,寺内　崇幸,.178,73,128,107,13,19,4,0,0,23,8,6,0,16,0,4,0,1,26,1,.215,.214
巨,48,矢野　謙次,.252,53,116,107,10,27,7,0,1,37,11,2,1,3,1,4,1,1,20,3,.346,.283
巨,25,フィールズ,.202,40,116,109,9,22,4,1,2,34,9,0,0,0,1,4,0,2,32,2,.312,.241
巨,0,大村　三郎,.243,48,111,103,10,25,5,0,1,33,9,0,2,1,0,7,0,0,26,2,.320,.291
巨,33,ライアル,.198,33,101,96,6,19,4,0,0,23,4,0,1,0,0,4,0,1,31,2,.240,.238
巨,12,鈴木　尚広,.190,90,68,58,24,11,2,0,0,13,0,18,5,5,0,4,0,1,13,3,.224,.254
巨,43,鶴岡　一成,.218,34,63,55,6,12,1,0,0,13,1,0,0,3,0,4,1,1,9,0,.236,.283
巨,31,高橋　信二,.182,27,49,44,1,8,2,0,0,10,3,0,1,1,0,4,0,0,8,0,.227,.250
巨,66,田中　大二郎,.154,25,47,39,0,6,3,0,0,9,1,0,0,2,0,2,1,4,6,0,.231,.267
巨,44,紺田　敏正,.289,21,40,38,3,11,1,0,0,12,1,1,2,0,0,2,0,0,6,0,.316,.325
巨,40,加藤　健,.152,21,39,33,1,5,1,0,1,9,5,0,0,1,0,5,3,0,10,3,.273,.263
巨,65,橋本　到,.192,33,30,26,5,5,0,0,0,5,0,3,2,2,0,2,0,0,10,0,.192,.250
巨,55,大田　泰示,.154,12,28,26,4,4,1,0,0,5,3,0,0,1,1,0,0,0,9,0,.192,.148
巨,53,實松　一成,.273,20,24,22,3,6,0,0,2,12,3,0,0,2,0,0,0,0,10,0,.545,.273
巨,52,円谷　英俊,.118,13,20,17,1,2,1,0,0,3,1,0,0,1,0,1,1,1,5,0,.176,.211
巨,32,松本　哲也,.053,20,19,19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,.053,.053
巨,50,加治前　竜一,.222,6,9,9,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,.222,.222
巨,61,中井　大介,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
巨,69,隠善　智也,.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
巨,58,星　孝典,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,64,鬼屋敷　正人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,56,仲澤　広基,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,27,市川　友也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,0,工藤　隆人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,5,平野　恵一,.295,142,615,542,62,160,13,5,1,186,29,6,7,34,1,33,1,5,67,6,.343,.341
阪,9,マートン,.311,142,606,579,66,180,24,1,13,245,60,6,4,1,1,24,0,1,76,13,.423,.339
阪,25,新井　貴浩,.269,144,602,550,68,148,25,3,17,230,93,5,0,0,7,41,2,4,106,20,.418,.321
阪,1,鳥谷　敬,.300,144,590,500,71,150,28,7,5,207,51,16,3,3,5,78,0,4,72,10,.414,.395
阪,67,ブラゼル,.282,120,456,422,33,119,21,0,16,188,69,0,1,0,6,21,1,7,71,15,.445,.322
阪,6,金本　知憲,.218,122,372,348,27,76,11,1,12,125,31,1,1,0,0,24,4,0,53,5,.359,.269
阪,50,藤井　彰人,.223,99,298,265,19,59,9,1,2,76,15,1,1,16,0,16,2,1,48,10,.287,.270
阪,3,関本　賢太郎,.263,100,255,224,15,59,7,0,2,72,16,0,0,0,0,28,1,3,55,9,.321,.353
阪,00,柴田　講平,.271,104,218,188,27,51,5,3,0,62,9,7,2,17,1,12,0,0,31,2,.330,.313
阪,7,俊介,.242,108,205,190,20,46,6,2,1,59,9,5,3,6,0,9,0,0,28,2,.311,.276
阪,2,城島　健司,.189,38,144,132,7,25,3,0,5,43,13,0,0,0,2,8,1,2,16,5,.326,.243
阪,4,上本　博紀,.250,67,131,108,20,27,7,0,3,43,13,8,3,7,2,14,0,0,27,0,.398,.331
阪,31,林　威助,.167,63,92,90,2,15,3,0,1,21,5,1,0,0,1,1,0,0,14,2,.233,.174
阪,8,浅井　良,.138,63,75,65,6,9,4,0,0,13,5,0,1,2,1,6,0,1,15,0,.200,.219
阪,24,桧山　進次郎,.274,69,69,62,1,17,2,0,1,22,8,0,0,0,1,5,2,1,17,1,.355,.333
阪,0,大和,.235,47,62,51,13,12,1,1,0,15,6,5,1,5,3,3,0,0,6,0,.294,.263
阪,39,小宮山　慎二,.208,38,56,53,6,11,2,0,0,13,1,0,0,1,1,0,0,1,15,2,.245,.218
阪,69,森田　一成,.250,20,34,32,2,8,3,1,1,16,5,0,0,0,1,1,0,0,8,0,.500,.265
阪,32,新井　良太,.192,43,27,26,3,5,0,0,0,5,3,0,0,0,0,1,0,0,8,1,.192,.222
阪,61,田上　健一,.250,6,17,16,2,4,0,0,0,4,0,1,0,0,0,1,0,0,5,0,.250,.294
阪,99,狩野　恵輔,.167,10,14,12,1,2,1,0,0,3,3,0,1,1,0,0,0,1,3,0,.250,.231
阪,45,清水　誉,.091,11,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.091,.091
阪,35,坂　克彦,.000,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000
阪,57,岡崎　太一,.000,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
阪,94,野原　祐也,.000,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
阪,66,黒瀬　春樹,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
阪,37,野原　将志,.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
阪,58,荒木　郁也,.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
阪,38,橋本　良平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,60,中谷　将大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,33,葛城　育郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,51,桜井　広大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,44,甲斐　雄平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,52,原口　文仁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,30,森野　将彦,.232,142,595,508,46,118,19,0,10,167,45,0,0,13,5,64,1,5,89,9,.329,.321
中,2,荒木　雅博,.263,135,593,543,58,143,20,2,2,173,24,18,9,10,1,36,0,3,73,4,.319,.312
中,5,和田　一浩,.232,131,522,444,49,103,24,4,12,171,54,6,3,0,4,72,6,2,64,12,.385,.339
中,6,井端　弘和,.234,104,434,376,28,88,9,1,1,102,29,3,3,31,2,25,1,0,53,10,.271,.280
中,40,平田　良介,.255,113,376,330,39,84,15,6,11,144,38,1,2,7,0,38,0,1,72,10,.436,.333
中,8,大島　洋平,.243,96,355,300,25,73,6,4,3,96,18,8,2,19,2,29,5,5,50,3,.320,.318
中,27,谷繁　元信,.256,102,330,277,26,71,10,0,6,99,31,0,0,12,1,38,5,2,51,5,.357,.349
中,42,ブランコ,.248,78,318,278,39,69,13,1,16,132,48,0,0,0,5,30,1,5,68,6,.475,.327
中,45,グスマン,.181,73,251,238,15,43,7,0,7,71,15,0,0,0,1,9,0,3,81,7,.298,.219
中,9,野本　圭,.226,78,174,159,18,36,8,2,2,54,15,0,0,2,1,6,0,6,40,3,.340,.279
中,44,小池　正晃,.268,73,150,127,12,34,8,1,5,59,21,0,0,8,0,12,2,3,32,6,.465,.345
中,1,堂上　直倫,.209,62,123,115,6,24,4,0,2,34,10,0,0,3,0,4,2,1,18,5,.296,.242
中,7,佐伯　貴弘,.202,64,118,109,4,22,4,1,1,31,6,0,0,3,0,5,0,1,22,3,.284,.243
中,63,堂上　剛裕,.287,64,117,108,11,31,10,1,1,46,15,0,0,0,0,7,1,2,20,4,.426,.342
中,65,小山　桂司,.280,51,102,82,7,23,4,1,1,32,10,1,0,3,1,16,0,0,31,0,.390,.394
中,46,岩崎　達郎,.218,51,91,78,9,17,3,1,0,22,3,0,1,6,0,7,0,0,13,1,.282,.282
中,52,小田　幸平,.164,40,69,61,0,10,0,0,0,10,4,0,0,3,0,5,1,0,15,1,.164,.227
中,4,藤井　淳志,.240,20,58,50,7,12,2,0,0,14,3,1,0,5,0,1,0,2,13,1,.280,.283
中,50,中田　亮二,.239,26,50,46,1,11,1,0,0,12,2,1,0,1,0,2,0,1,12,3,.261,.286
中,24,英智,.100,56,24,20,9,2,0,0,0,2,1,2,0,2,0,2,0,0,3,0,.100,.182
中,32,水田　圭介,.133,14,19,15,0,2,0,0,0,2,0,0,0,2,0,2,0,0,1,0,.133,.235
中,55,福田　永将,.235,12,17,17,3,4,0,0,2,10,2,0,0,0,0,0,0,0,7,1,.588,.235
中,47,松井　雅人,.273,10,13,11,2,3,0,0,0,3,0,0,0,2,0,0,0,0,4,0,.273,.273
中,38,前田　章宏,.000,11,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,.000,.111
中,56,松井　佑介,.125,4,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.125,.125
中,58,田中　大輔,.000,4,8,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,.000,.250
中,36,谷　哲也,.333,2,6,6,0,2,1,0,0,3,0,0,0,0,0,0,0,0,3,0,.500,.333
中,48,カラスコ,.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000
中,53,柳田　殖生,.000,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
中,3,吉川　大幾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,51,中村　一生,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,57,吉田　利一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,54,森越　祐人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,31,中川　裕貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,37,岩崎　恭平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,25,村田　修一,.253,144,592,530,65,134,28,1,20,224,70,0,0,0,6,44,4,12,103,19,.423,.321
横,7,石川　雄洋,.260,125,530,466,49,121,11,1,0,134,22,12,7,32,0,30,0,2,95,8,.288,.307
横,2,渡辺　直人,.266,126,469,403,33,107,16,2,1,130,24,7,5,19,0,36,0,11,73,13,.323,.342
横,3,スレッジ,.260,95,373,339,45,88,15,0,20,163,57,0,1,0,4,26,0,4,90,5,.481,.316
横,1,金城　龍彦,.272,108,354,324,24,88,13,1,3,112,29,1,0,6,5,16,0,3,35,8,.346,.307
横,42,ハーパー,.278,103,350,320,23,89,17,0,9,133,39,0,0,0,3,27,1,0,87,15,.416,.331
横,50,下園　辰哉,.265,85,350,298,31,79,10,1,4,103,25,2,2,5,0,45,0,2,54,5,.346,.365
横,31,吉村　裕基,.200,81,245,220,25,44,8,1,5,69,11,0,1,2,1,15,0,7,59,3,.314,.272
横,23,藤田　一也,.303,96,208,188,16,57,8,1,1,70,15,0,0,3,0,10,0,7,20,3,.372,.361
横,39,内藤　雄太,.223,99,198,184,18,41,8,0,1,52,20,0,0,0,3,11,1,0,58,2,.283,.263
横,8,筒香　嘉智,.241,40,160,145,16,35,10,0,8,69,22,1,0,0,1,13,0,1,51,4,.476,.306
横,36,細山田　武史,.208,84,157,130,5,27,3,0,1,33,11,0,0,13,1,8,1,5,54,1,.254,.278
横,5,森本　稀哲,.187,48,153,134,13,25,3,1,1,33,9,0,1,9,1,8,0,1,42,4,.246,.236
横,99,中村　紀洋,.209,62,126,115,6,24,3,1,1,32,14,0,1,0,2,9,0,0,27,1,.278,.262
横,6,松本　啓二朗,.212,47,116,104,9,22,4,1,0,28,11,2,2,6,2,4,0,0,15,2,.269,.236
横,59,黒羽根　利規,.175,45,114,97,5,17,3,0,1,23,5,0,0,6,0,11,2,0,27,3,.237,.259
横,61,武山　真吾,.125,46,102,88,4,11,3,0,1,17,5,0,0,6,1,4,0,3,26,4,.193,.188
横,4,荒波　翔,.256,28,92,86,11,22,1,1,0,25,1,6,1,5,0,1,0,0,23,0,.291,.264
横,29,新沼　慎二,.242,45,70,62,8,15,2,0,1,20,6,0,0,2,0,5,1,1,18,1,.323,.309
横,9,一輝,.207,49,59,58,5,12,3,1,0,17,6,0,0,1,0,0,0,0,21,2,.293,.207
横,00,稲田　直人,.238,61,42,42,4,10,1,0,0,11,2,0,0,0,0,0,0,0,11,0,.262,.238
横,0,山崎　憲晴,.105,21,41,38,1,4,0,0,0,4,1,0,1,1,0,2,0,0,14,1,.105,.150
横,43,北　篤,.238,12,25,21,0,5,1,0,0,6,1,0,0,1,1,2,0,0,9,1,.286,.292
横,26,井手　正太郎,.217,13,24,23,1,5,0,0,0,5,1,0,0,1,0,0,0,0,6,0,.217,.217
横,40,桑原　義行,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
横,37,早川　大輔,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
横,57,鶴岡　賢二郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,33,橋本　将,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,62,高森　勇気,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,51,大原　淳也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,63,梶谷　隆幸,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,55,喜田　剛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,1,青木　宣親,.292,144,643,583,73,170,18,5,4,210,44,8,3,0,0,51,6,9,55,6,.360,.358
ヤ,7,田中　浩康,.252,142,619,511,57,129,13,2,1,149,40,2,3,62,3,40,0,3,63,9,.292,.309
ヤ,33,畠山　和洋,.269,142,583,494,66,133,24,1,23,228,85,1,0,1,4,78,5,6,94,10,.462,.373
ヤ,4,バレンティン,.228,140,555,486,63,111,22,1,31,228,76,3,1,0,6,61,6,2,131,15,.469,.314
ヤ,6,宮本　慎也,.302,136,518,474,30,143,17,1,2,168,35,2,1,19,2,17,0,6,37,14,.354,.333
ヤ,2,相川　亮二,.244,126,458,409,24,100,14,1,1,119,33,0,0,11,4,30,5,4,62,13,.291,.300
ヤ,36,川端　慎吾,.268,117,457,399,48,107,20,3,4,145,46,0,0,15,3,40,2,0,51,5,.363,.333
ヤ,53,ホワイトセル,.247,112,348,299,29,74,18,0,12,128,33,0,0,0,3,40,2,6,108,7,.428,.345
ヤ,9,飯原　誉士,.126,64,122,103,6,13,4,0,0,17,8,0,0,4,1,14,1,0,20,7,.165,.229
ヤ,8,武内　晋一,.216,73,118,102,10,22,4,2,2,36,11,0,0,4,2,9,0,1,27,2,.353,.281
ヤ,68,森岡　良介,.256,52,97,86,6,22,2,0,0,24,6,0,0,2,0,8,0,1,20,1,.279,.326
ヤ,28,川本　良平,.173,42,83,75,7,13,1,1,2,22,4,1,0,1,0,5,0,2,23,0,.293,.244
ヤ,3,福地　寿樹,.155,40,65,58,13,9,2,1,0,13,5,10,2,3,0,2,0,2,13,0,.224,.210
ヤ,31,松元　ユウイチ,.193,51,63,57,2,11,2,0,1,16,8,0,0,0,0,6,0,0,8,2,.281,.270
ヤ,00,川島　慶三,.261,40,54,46,8,12,0,0,0,12,3,3,0,1,1,4,0,2,8,0,.261,.340
ヤ,10,藤本　敦士,.205,23,48,44,5,9,2,1,1,16,6,0,1,0,0,4,0,0,7,0,.364,.271
ヤ,49,宮出　隆自,.300,28,45,40,2,12,1,0,0,13,3,0,0,0,0,5,0,0,7,0,.325,.378
ヤ,50,上田　剛史,.267,12,34,30,1,8,1,0,0,9,0,6,0,1,0,3,0,0,5,0,.300,.333
ヤ,5,ガイエル,.138,11,34,29,3,4,2,0,1,9,4,0,0,0,0,3,0,2,11,1,.310,.265
ヤ,60,三輪　正義,.077,54,16,13,15,1,0,0,0,1,0,5,2,3,0,0,0,0,2,0,.077,.077
ヤ,55,野口　祥順,.143,26,15,14,3,2,0,0,0,2,1,2,2,1,0,0,0,0,3,1,.143,.143
ヤ,0,濱中　治,.154,5,14,13,1,2,0,0,0,2,0,0,0,0,0,1,0,0,4,0,.154,.214
ヤ,37,福川　将和,.182,10,13,11,1,2,1,0,0,3,1,0,0,0,0,2,0,0,2,0,.273,.308
ヤ,46,鬼崎　裕司,.000,8,10,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,.000,.100
ヤ,24,荒木　貴裕,.125,3,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,.125,.125
ヤ,52,中村　悠平,.333,13,6,6,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.333,.333
ヤ,57,松井　淳,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
ヤ,59,水野　祐希,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,23,山田　哲人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,40,吉本　亮,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,39,又野　知弥,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,56,中尾　敏浩,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,64,川崎　成晃,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,38,衣川　篤史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,30,西田　明央,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,32,新田　玄気,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
