Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
マ,34,木村　雄太,4.05,4,0,0,0,0,.000,31,6.2,7,1,3,1,7,3,3,1.50,4.77
マ,30,伊藤　義弘,3.00,6,0,1,0,2,.000,24,6.0,8,0,1,0,3,4,2,1.50,2.62
マ,0,荻野　忠寛,3.18,5,0,0,0,1,.000,23,5.2,5,2,1,0,3,2,2,1.06,7.18
マ,45,松本　幸大,7.71,3,0,0,0,0,.000,13,2.1,5,0,1,0,1,2,2,2.57,3.55
マ,47,レデズマ,18.00,1,0,0,0,0,.000,7,1.0,2,0,1,0,1,3,2,3.00,4.12
マ,54,藤谷　周平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,57,山室　公志郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,43,光原　逸裕,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,28,山本　一徳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,51,植松　優友,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,48,秋親,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,56,山本　徹矢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,20,服部　泰卓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,37,林　啓介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,41,小林　敦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,11,大嶺　祐太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,11,岸　孝之,2.45,26,11,12,0,0,.478,729,187.2,141,9,40,4,150,52,51,0.96,2.85
西,35,牧田　和久,2.43,27,13,9,0,0,.591,739,178.0,175,4,36,9,108,55,48,1.19,2.96
西,16,石井　一久,3.33,24,10,5,0,0,.667,560,132.1,126,14,44,4,74,57,49,1.28,4.47
西,20,野上　亮磨,2.97,23,8,5,0,0,.615,496,115.1,128,8,36,5,49,42,38,1.42,4.24
西,13,西口　文也,3.75,14,5,2,0,0,.714,347,81.2,77,4,29,1,44,35,34,1.30,3.78
西,17,菊池　雄星,3.10,14,4,3,1,0,.571,339,81.1,75,5,25,1,57,34,28,1.23,3.48
西,18,涌井　秀章,3.71,55,1,5,30,3,.167,271,63.0,66,1,22,2,40,27,26,1.40,3.15
西,22,岡本　篤志,4.11,59,1,3,2,15,.250,255,57.0,66,5,17,4,39,32,26,1.46,3.94
西,21,十亀　剣,2.72,41,6,0,0,9,1.000,223,53.0,50,4,17,3,41,16,16,1.26,3.57
西,34,長田　秀一郎,2.53,53,2,1,1,26,.667,181,46.1,28,5,11,2,26,16,13,0.84,4.11
西,54,ウィリアムス,1.70,55,4,3,4,25,.571,185,42.1,30,0,23,7,41,11,8,1.25,3.17
西,38,松永　浩典,3.54,56,2,1,0,12,.667,173,40.2,44,4,7,2,31,17,16,1.25,3.46
西,15,大石　達也,2.75,24,1,1,0,1,.500,160,36.0,39,2,12,4,24,15,11,1.42,3.84
西,48,武隈　祥太,4.83,14,1,2,0,2,.333,145,31.2,34,2,12,4,17,21,17,1.45,4.29
西,50,ゴンザレス,7.04,16,2,5,3,0,.286,121,23.0,40,2,12,3,16,19,18,2.26,4.42
西,29,小石　博孝,4.03,9,1,1,0,0,.500,100,22.1,18,1,15,3,7,10,10,1.48,5.36
西,23,ＭＩＣＨＥＡＬ,2.86,17,0,3,1,4,.000,96,22.0,22,1,7,2,20,12,7,1.32,2.98
西,41,木村　文紀,4.50,8,0,0,0,0,.000,59,14.0,13,0,7,0,6,7,7,1.43,3.76
西,19,平野　将光,3.21,3,0,0,0,0,.000,61,14.0,19,3,2,0,5,6,5,1.50,5.62
西,40,山本　淳,6.52,4,0,1,0,0,.000,47,9.2,12,1,6,1,3,8,7,1.86,6.02
西,66,田中　靖洋,6.48,5,0,0,0,0,.000,40,8.1,10,1,6,0,6,6,6,1.92,5.40
西,45,藤田　太陽,14.73,3,0,0,0,0,.000,21,3.2,9,2,1,1,3,6,6,2.73,10.21
西,26,星野　智樹,10.80,6,0,0,0,0,.000,19,3.1,7,0,2,0,4,4,4,2.70,1.62
西,30,岡本　洋介,15.00,1,0,1,0,0,.000,18,3.0,7,0,1,1,1,5,5,2.67,4.45
西,68,宮田　和希,0.00,3,0,0,0,0,.000,12,2.2,0,0,3,1,4,0,0,1.13,4.62
西,28,藤原　良平,19.29,1,0,0,0,0,.000,18,2.1,8,1,3,0,0,5,5,4.71,12.55
西,37,坂元　弥太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,69,前川　恭兵,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,43,桟原　将司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,57,松下　建太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,46,中崎　雄太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,12,岩尾　利弘,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,18,田中　将大,1.87,22,10,4,0,0,.714,696,173.0,160,4,19,2,169,45,36,1.03,1.83
楽,31,美馬　学,3.08,23,8,10,0,0,.444,633,154.2,142,12,36,5,108,55,53,1.15,3.53
楽,21,釜田　佳直,3.28,20,7,4,0,0,.636,501,112.1,126,4,38,7,77,48,41,1.46,3.41
楽,42,ヒメネス,3.15,18,5,10,0,0,.333,460,108.2,102,6,39,6,63,45,38,1.30,3.89
楽,11,塩見　貴洋,3.71,19,6,10,0,0,.375,450,106.2,102,9,33,4,67,45,44,1.27,3.97
楽,58,辛島　航,2.53,16,8,5,0,0,.615,414,103.1,87,4,22,5,79,30,29,1.05,2.88
楽,41,青山　浩二,2.51,61,5,4,22,2,.556,260,64.2,48,2,19,4,54,18,18,1.04,2.92
楽,54,加藤　大輔,3.35,35,1,0,0,2,1.000,235,53.2,50,2,21,2,37,24,20,1.32,3.51
楽,57,小山　伸一郎,1.99,57,1,2,0,25,.333,202,49.2,34,3,21,2,42,13,11,1.11,3.60
楽,17,ラズナー,2.79,46,1,3,6,17,.250,174,42.0,36,3,12,0,32,15,13,1.14,3.38
楽,22,戸村　健次,3.79,9,3,2,0,0,.600,170,38.0,51,1,11,0,19,17,16,1.63,3.33
楽,69,ダックワース,3.22,6,3,1,0,0,.750,150,36.1,32,4,8,1,22,14,13,1.10,4.08
楽,28,片山　博視,3.77,41,0,2,0,12,.000,134,28.2,36,2,12,2,21,12,12,1.67,4.03
楽,45,川井　貴志,2.83,8,2,1,0,1,.667,127,28.2,32,4,6,4,10,10,9,1.33,5.28
楽,30,永井　怜,3.29,5,1,3,0,0,.250,118,27.1,29,1,10,2,22,10,10,1.43,3.30
楽,59,菊池　保則,2.88,4,1,1,0,0,.500,110,25.0,30,2,5,1,24,9,8,1.40,2.96
楽,91,下柳　剛,5.29,4,0,2,0,0,.000,80,17.0,27,0,1,3,4,10,10,1.65,3.36
楽,24,高堀　和也,1.15,13,3,0,0,2,1.000,59,15.2,10,0,1,3,12,2,2,0.70,2.35
楽,34,武藤　好貴,5.14,9,0,0,0,0,.000,59,14.0,10,0,8,0,10,9,8,1.29,3.41
楽,38,橋本　義隆,4.82,8,0,0,0,0,.000,44,9.1,14,0,1,2,6,5,5,1.61,2.80
楽,40,土屋　朋弘,1.04,8,1,0,0,0,1.000,31,8.2,5,0,3,0,2,1,1,0.92,3.70
楽,47,上園　啓史,5.79,1,0,1,0,0,.000,21,4.2,7,0,2,1,2,3,3,1.93,4.19
楽,14,佐竹　健太,15.75,3,0,0,0,0,.000,23,4.0,8,3,2,0,1,8,7,2.50,13.87
楽,49,井上　雄介,4.91,2,0,0,0,0,.000,17,3.2,6,0,0,0,3,2,2,1.64,1.48
楽,26,有銘　兼久,NaN,1,0,0,0,0,.000,1,0.0,0,0,1,0,0,0,0,NaN,NaN
楽,16,山村　宏樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,51,川岸　強,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,61,川島　亮,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,20,長谷部　康平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,13,井坂　亮平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,12,木佐貫　洋,2.60,24,5,9,0,0,.357,628,152.1,138,8,42,3,96,47,44,1.18,3.41
オ,21,西　勇輝,2.78,19,8,3,0,0,.727,503,123.0,106,3,33,5,87,41,38,1.13,2.95
オ,34,中山　慎也,2.87,53,1,7,0,14,.125,447,106.2,105,4,30,3,93,39,34,1.27,2.79
オ,20,寺原　隼人,3.92,16,6,8,0,0,.429,441,101.0,114,7,31,3,61,49,44,1.44,3.82
オ,16,平野　佳寿,2.15,70,7,4,9,21,.636,307,79.2,65,4,5,2,80,21,19,0.88,1.99
オ,50,マクレーン,3.91,18,5,4,0,0,.556,303,69.0,74,4,26,4,28,36,30,1.45,4.37
オ,28,小松　聖,4.90,21,3,5,0,2,.375,288,64.1,73,7,19,7,45,38,35,1.43,4.30
オ,42,フィガロ,3.09,11,0,5,0,0,.000,268,64.0,61,5,19,3,37,23,22,1.25,4.01
オ,19,金子　千尋,2.40,9,4,3,0,0,.571,265,63.2,65,2,15,1,56,19,17,1.26,2.52
オ,29,井川　慶,4.65,12,2,7,0,0,.222,278,62.0,64,5,31,2,36,35,32,1.53,4.60
オ,47,海田　智行,3.04,31,0,4,0,1,.000,245,56.1,63,2,20,1,30,19,19,1.47,3.63
オ,18,岸田　護,2.42,52,4,2,18,3,.667,214,52.0,49,5,13,0,49,15,14,1.19,3.00
オ,91,マエストリ,2.17,8,4,3,0,0,.571,204,49.2,45,0,12,4,40,17,12,1.15,2.48
オ,17,香月　良太,5.18,52,1,2,0,10,.333,176,40.0,42,2,15,2,21,23,23,1.43,3.92
オ,59,塚原　頌平,3.60,16,1,1,0,2,.500,143,35.0,27,3,13,0,25,14,14,1.14,3.92
オ,00,ミンチェ,5.29,37,0,3,1,10,.000,148,32.1,38,2,16,1,14,19,19,1.67,4.45
オ,60,前田　祐二,1.30,5,3,2,0,0,.600,122,27.2,28,0,12,1,19,10,4,1.45,3.16
オ,15,佐藤　達也,3.43,14,0,1,0,0,.000,91,21.0,17,0,9,0,23,10,8,1.24,2.22
オ,48,吉野　誠,3.05,40,2,1,0,7,.667,87,20.2,19,2,7,1,12,7,7,1.26,4.23
オ,57,山田　修義,5.71,6,0,2,0,0,.000,78,17.1,19,3,9,1,7,12,11,1.62,6.29
オ,14,古川　秀一,10.93,10,0,0,0,0,.000,72,14.0,27,1,4,1,16,17,17,2.21,2.83
オ,35,比嘉　幹貴,1.80,12,1,0,0,1,1.000,34,10.0,8,0,0,0,5,2,2,0.80,2.12
オ,11,近藤　一樹,4.50,1,0,1,0,0,.000,27,6.0,8,0,1,0,3,4,3,1.50,2.62
オ,54,高橋　秀聡,7.36,5,0,0,0,0,.000,17,3.2,5,0,2,0,2,3,3,1.91,3.67
オ,39,鴨志田　貴司,0.00,2,0,0,0,0,.000,8,2.1,0,0,2,0,1,0,0,0.86,4.83
オ,13,桑原　謙太朗,0.00,2,0,0,0,0,.000,8,2.0,0,0,1,1,1,0,0,0.50,5.12
オ,64,西川　雅人,20.25,2,0,0,0,0,.000,11,1.1,4,0,1,1,0,4,3,3.75,7.62
オ,40,高宮　和也,9.00,1,0,0,0,0,.000,4,1.0,2,1,0,0,0,1,1,2.00,16.12
オ,43,阿南　徹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,61,伊原　正樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,69,長峰　昌司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,99,白　チャ丞,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,65,バイエスタス,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
