Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
ソ,41,岩嵜　翔,6.23,1,0,1,0,0,.000,19,4.1,7,0,1,0,1,5,3,1.85,3.35
ソ,56,柳瀬　明宏,18.00,3,0,0,0,0,.000,25,4.0,10,1,3,1,2,9,8,3.25,8.37
ソ,20,巽　真悟,9.00,1,0,0,0,0,.000,5,1.0,1,1,1,0,1,1,1,2.00,17.12
ソ,61,金　無英,9.00,1,0,0,0,0,.000,5,1.0,1,0,1,0,1,1,1,2.00,4.12
ソ,11,小椋　真介,NaN,1,0,0,0,0,.000,5,0.0,2,0,3,0,0,2,2,NaN,NaN
ソ,64,西山　道隆,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,29,怜王,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,16,篠原　貴行,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,63,大田原　隆太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,24,高橋　徹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,66,斉藤　和巳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,33,有馬　翔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,59,鈴木　駿也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,11,ダルビッシュ　有,1.73,23,15,5,0,0,.750,701,182.0,118,9,45,6,167,36,35,0.90,2.77
日,38,武田　勝,3.55,24,10,9,0,0,.526,592,144.1,150,17,20,4,99,58,57,1.18,3.72
日,29,八木　智哉,2.88,20,9,3,0,0,.750,501,122.0,115,16,40,5,76,41,39,1.27,4.66
日,42,スウィーニー,5.32,21,5,8,0,0,.385,535,118.1,144,10,52,2,58,73,70,1.66,4.61
日,18,藤井　秀悟,3.53,22,7,5,0,0,.583,498,114.2,120,11,48,6,63,45,45,1.47,4.68
日,20,糸数　敬作,4.56,13,4,5,0,0,.444,295,71.0,53,8,27,8,43,40,36,1.13,4.85
日,16,多田野　数人,5.76,13,5,5,0,0,.500,302,70.1,71,10,27,3,46,45,45,1.39,4.94
日,47,菊地　和正,3.67,58,5,2,0,21,.714,252,61.1,59,5,11,2,62,25,25,1.14,2.70
日,21,武田　久,1.20,55,3,0,34,4,1.000,243,60.0,54,1,14,0,38,10,8,1.13,2.77
日,22,建山　義紀,3.78,46,5,7,0,19,.417,209,47.2,53,3,15,1,43,24,20,1.43,3.02
日,25,宮西　尚生,2.89,58,7,2,0,13,.778,189,46.2,39,6,15,1,55,15,15,1.16,3.27
日,19,林　昌範,3.33,46,3,2,0,9,.600,197,46.0,35,3,25,3,42,17,17,1.30,3.77
日,27,江尻　慎太郎,3.20,45,2,1,0,12,.667,198,45.0,40,5,25,2,39,16,16,1.44,4.16
日,30,坂元　弥太郎,5.97,19,0,2,0,2,.000,133,28.2,37,3,13,3,11,19,19,1.74,5.18
日,48,谷元　圭介,5.53,24,2,0,0,3,1.000,127,27.2,25,4,20,1,20,18,17,1.63,5.83
日,15,榊原　諒,6.08,10,0,1,0,1,.000,123,26.2,37,5,8,1,23,19,18,1.69,4.85
日,59,金森　敬之,0.84,18,0,0,0,2,.000,86,21.1,17,0,8,1,9,2,2,1.17,3.54
日,13,須永　英輝,8.50,9,0,1,0,2,.000,83,18.0,20,6,8,3,7,17,17,1.56,8.51
日,34,吉川　光夫,6.61,3,0,2,0,0,.000,77,16.1,19,2,10,0,18,17,12,1.78,4.34
日,17,宮本　賢,3.07,12,0,0,0,1,.000,62,14.2,14,1,7,1,3,6,5,1.43,5.23
日,46,植村　祐介,15.00,1,0,0,0,0,.000,20,3.0,7,1,4,0,2,5,5,3.67,10.12
日,44,山本　一徳,7.71,3,0,0,0,0,.000,10,2.1,2,1,1,0,3,2,2,1.29,7.41
日,60,伊藤　剛,0.00,1,0,0,0,0,.000,1,0.1,0,0,0,0,1,0,0,0.00,-2.88
日,37,土屋　健二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,57,松山　傑,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,35,木下　達生,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,70,津田　大樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,66,ダース　ローマシュ匡,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,33,矢貫　俊之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,68,浅沼　寿紀,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,49,ウィング,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,43,星野　八千穂,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,67,豊島　明好,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,17,成瀬　善久,3.28,23,11,5,0,0,.688,627,153.2,146,14,28,3,156,61,56,1.13,2.86
マ,18,清水　直行,4.42,23,6,7,0,0,.462,638,144.2,177,14,42,1,88,75,71,1.51,4.05
マ,31,渡辺　俊介,4.05,25,3,13,0,1,.188,621,144.1,144,9,46,13,74,69,65,1.32,4.07
マ,29,小野　晋吾,3.81,23,8,7,0,0,.533,610,144.0,158,16,37,5,77,65,61,1.35,4.33
マ,19,唐川　侑己,3.64,21,5,8,0,0,.385,596,143.1,145,11,28,6,115,62,58,1.21,3.18
マ,41,小林　宏之,4.29,24,4,13,0,2,.235,582,134.1,142,16,35,7,120,70,64,1.32,3.80
マ,1,大嶺　祐太,5.78,16,5,6,0,0,.455,428,95.0,115,11,35,5,59,62,61,1.58,4.65
マ,49,シコースキー,2.19,55,8,5,15,15,.615,254,65.2,41,8,19,3,73,16,16,0.91,3.39
マ,30,伊藤　義弘,4.55,56,2,6,0,12,.250,261,57.1,62,6,24,6,63,32,29,1.50,3.64
マ,0,荻野　忠寛,3.65,53,3,3,9,10,.500,210,49.1,48,6,13,2,39,23,20,1.24,3.91
マ,12,川崎　雄介,4.74,45,1,1,0,9,.500,195,43.2,50,5,18,3,24,23,23,1.56,4.61
マ,15,上野　大樹,3.94,16,1,1,0,0,.500,135,29.2,31,1,15,0,23,14,13,1.55,3.32
マ,21,内　竜也,6.23,31,3,1,1,6,.750,112,26.0,25,3,12,1,29,18,18,1.42,3.77
マ,38,中郷　大樹,3.94,14,0,0,0,0,.000,73,16.0,19,2,7,1,17,7,7,1.63,3.75
マ,14,小宮山　悟,9.88,12,1,0,1,1,1.000,67,13.2,24,2,1,2,7,15,15,1.83,4.66
マ,48,高木　晃次,5.73,16,0,0,0,1,.000,53,11.0,15,1,5,2,5,7,7,1.82,5.30
マ,27,古谷　拓哉,11.81,4,0,0,0,0,.000,29,5.1,8,0,4,2,3,7,7,2.25,4.81
マ,28,根本　朋久,4.15,4,1,0,0,0,1.000,21,4.1,7,0,1,0,2,2,2,1.85,2.20
マ,45,松本　幸大,30.38,6,0,1,0,1,.000,21,2.2,10,1,3,1,1,9,9,4.88,11.75
マ,13,橋本　健太郎,9.00,2,0,0,0,0,.000,10,2.0,3,1,1,0,1,2,2,2.00,10.12
マ,42,香月　良仁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,69,江口　亮輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,60,阿部　和成,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,53,相原　勝幸,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,47,手嶌　智,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,37,林　啓介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,20,服部　泰卓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,11,神田　義英,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,56,山本　徹矢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,24,下敷領　悠太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,34,木村　雄太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,51,植松　優友,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,36,黒滝　将人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,35,坪井　俊樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,18,涌井　秀章,2.30,27,16,6,0,0,.727,863,211.2,162,12,76,9,199,57,54,1.12,3.15
西,11,岸　孝之,3.26,26,13,5,0,0,.722,755,179.2,168,25,53,5,138,73,65,1.23,4.33
西,47,帆足　和幸,3.59,25,9,6,0,0,.600,692,163.0,175,10,40,5,126,70,65,1.32,3.18
西,16,石井　一久,4.29,22,9,9,0,0,.500,564,130.0,113,18,67,6,131,71,62,1.38,4.59
西,13,西口　文也,5.11,25,4,4,0,3,.500,423,93.1,110,14,38,4,60,55,53,1.59,5.07
西,15,大沼　幸二,3.14,54,4,7,1,15,.364,284,66.0,59,6,30,4,45,26,23,1.35,4.26
西,37,ワズディン,5.31,14,2,3,0,1,.400,271,57.2,79,5,21,5,24,38,34,1.73,4.77
西,20,野上　亮磨,4.45,25,3,5,1,3,.375,247,56.2,60,9,23,2,33,29,28,1.46,5.29
西,14,小野寺　力,3.98,47,3,5,16,7,.375,230,54.1,49,5,24,1,45,24,24,1.34,3.99
西,23,許　銘傑,3.79,16,1,2,0,1,.333,179,40.1,42,3,21,3,21,20,17,1.56,4.61
西,26,星野　智樹,4.08,62,1,1,1,22,.500,152,35.1,34,4,14,5,25,17,16,1.36,4.62
西,41,木村　文和,8.56,11,0,4,0,0,.000,134,27.1,37,5,17,1,25,28,26,1.98,5.64
西,45,藤田　太陽,2.00,25,2,0,3,4,1.000,113,27.0,24,2,9,1,10,6,6,1.22,4.23
西,35,岩崎　哲也,4.50,27,2,4,0,9,.333,115,26.0,28,2,13,2,15,14,13,1.58,4.47
西,12,岡本　慎也,3.97,22,0,1,0,6,.000,97,22.2,18,2,14,2,17,10,10,1.41,4.88
西,24,松永　浩典,5.06,18,1,1,1,1,.500,97,21.1,18,0,15,1,15,13,12,1.55,3.96
西,19,平野　将光,5.49,5,0,1,1,0,.000,87,19.2,18,3,10,1,15,12,12,1.42,5.10
西,42,ベイリス,3.21,19,0,0,1,6,.000,67,14.0,18,1,8,0,6,5,5,1.86,4.91
西,29,三井　浩二,6.23,19,0,1,0,5,.000,55,13.0,12,4,3,0,7,9,9,1.15,6.74
西,40,山本　淳,6.94,12,0,1,0,0,.000,59,11.2,16,0,10,0,6,9,9,2.23,4.66
西,38,土肥　義弘,5.06,12,0,1,0,3,.000,44,10.2,10,0,0,2,7,7,6,0.94,2.37
西,36,山岸　穣,9.00,4,0,0,0,0,.000,30,6.0,10,0,3,0,5,6,6,2.17,2.95
西,54,グラマン,5.40,6,0,2,3,0,.000,22,5.0,6,1,2,0,1,3,3,1.60,5.32
西,34,長田　秀一郎,12.46,4,0,0,0,0,.000,26,4.1,10,1,2,1,4,6,6,2.77,6.35
西,57,谷中　真二,13.50,2,0,0,0,0,.000,25,4.0,11,1,2,0,1,6,6,3.25,7.37
西,48,武隈　祥太,7.36,1,0,0,0,0,.000,17,3.2,4,0,2,0,3,3,3,1.64,3.12
西,25,正津　英志,37.80,3,0,1,0,1,.000,13,1.2,4,0,4,0,1,7,7,4.80,9.12
西,68,宮田　和希,27.00,2,0,0,0,0,.000,10,1.0,4,0,3,0,2,3,3,7.00,8.12
西,59,山本　歩,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,50,田沢　由哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,17,山崎　敏,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,69,上原　厚治郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,21,中崎　雄太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,62,朱　大衛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,28,藤原　良平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,30,岡本　篤志,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,66,田中　靖洋,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,18,田中　将大,2.33,25,15,6,1,0,.714,771,189.2,170,13,43,7,171,51,49,1.12,3.00
楽,30,永井　怜,3.42,26,13,7,0,0,.650,703,171.0,153,17,50,8,144,69,65,1.19,3.71
楽,21,岩隈　久志,3.25,24,13,6,0,0,.684,710,169.0,179,15,43,6,121,62,61,1.31,3.69
楽,20,長谷部　康平,5.19,25,5,8,0,1,.385,499,109.1,132,12,49,6,65,69,63,1.66,4.84
楽,15,藤原　紘通,4.04,17,5,4,0,1,.556,356,84.2,83,6,28,7,49,39,38,1.31,4.05
楽,17,ラズナー,6.09,15,4,7,0,0,.364,361,81.1,94,13,23,7,52,56,55,1.44,4.99
楽,57,小山　伸一郎,2.97,56,1,4,5,6,.200,267,63.2,53,4,23,3,74,22,21,1.19,2.60
楽,41,青山　浩二,5.49,28,3,5,5,2,.375,281,62.1,70,10,25,4,53,43,38,1.52,4.85
楽,13,井坂　亮平,5.67,15,2,3,0,1,.400,246,54.0,67,6,21,0,23,36,34,1.63,4.82
楽,42,グウィン,3.56,47,3,4,4,4,.429,211,48.0,37,4,29,5,44,20,19,1.38,4.18
楽,62,福盛　和男,2.18,35,7,1,10,4,.875,187,45.1,42,2,13,1,34,11,11,1.21,2.99
楽,26,有銘　兼久,5.15,54,0,2,3,20,.000,194,43.2,33,3,27,8,42,25,25,1.37,4.36
楽,45,川井　貴志,3.58,14,0,2,0,1,.000,142,32.2,34,2,12,3,17,17,13,1.41,4.25
楽,14,佐竹　健太,5.06,34,1,1,0,10,.500,148,32.0,35,4,16,2,22,20,18,1.59,5.06
楽,51,川岸　強,4.35,26,4,3,2,3,.571,136,31.0,31,5,12,2,16,15,15,1.39,5.35
楽,36,朝井　秀樹,6.59,13,0,3,0,1,.000,140,28.2,37,4,17,0,25,23,21,1.88,4.97
楽,54,木谷　寿巳,4.05,11,1,0,0,0,1.000,89,20.0,23,3,5,1,17,11,9,1.40,4.27
楽,65,松本　輝,3.38,7,0,0,0,0,.000,36,8.0,8,0,4,1,3,3,3,1.50,4.25
楽,58,辛島　航,9.00,2,0,0,0,0,.000,25,5.0,10,0,1,0,2,5,5,2.20,2.92
楽,50,チルダース,10.38,3,0,0,0,0,.000,22,4.1,8,1,2,0,2,5,5,2.31,6.58
楽,34,渡邉　恒樹,14.73,4,0,0,0,1,.000,23,3.2,11,2,0,1,1,6,6,3.00,10.48
楽,47,松崎　伸吾,6.75,2,0,0,0,0,.000,7,1.1,2,1,1,0,3,1,1,2.25,10.62
楽,16,山村　宏樹,0.00,1,0,0,0,0,.000,4,1.0,1,0,0,1,0,0,0,1.00,6.12
楽,43,寺田　龍平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,40,吉崎　勝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,29,林　恩宇,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,28,片山　博視,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,59,菊池　保則,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,60,石川　賢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,49,井上　雄介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,53,石田　隆司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,22,愛敬　尚史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,19,金子　千尋,2.57,32,11,8,4,0,.579,683,171.2,149,15,34,4,165,54,49,1.07,3.00
オ,20,山本　省吾,4.23,27,9,7,0,0,.563,685,159.2,176,18,47,4,110,84,75,1.40,4.17
オ,65,近藤　一樹,4.78,24,9,12,0,0,.429,678,152.2,155,20,80,3,91,87,81,1.54,5.24
オ,14,岸田　護,3.10,19,10,4,0,0,.714,561,139.1,134,10,20,3,124,53,48,1.11,2.77
オ,16,平野　佳寿,4.72,20,3,12,0,0,.200,495,114.1,129,14,38,0,91,60,60,1.46,4.12
オ,28,小松　聖,7.09,17,1,9,0,0,.100,428,91.1,121,17,40,4,74,78,72,1.76,5.33
オ,17,香月　良太,4.18,64,3,3,0,20,.500,268,64.2,65,7,15,5,35,33,30,1.24,4.28
オ,15,加藤　大輔,5.23,48,4,4,13,3,.500,229,51.2,58,5,15,3,53,35,30,1.41,3.26
オ,12,ボーグルソン,4.54,30,1,4,0,4,.200,181,41.2,39,4,16,4,56,26,21,1.32,3.12
オ,35,大久保　勝信,3.07,47,2,1,1,1,.667,178,41.0,38,2,16,3,36,16,14,1.32,3.32
オ,43,菊地原　毅,5.21,45,0,3,0,12,.000,161,38.0,45,4,8,2,29,24,22,1.39,3.75
オ,13,清水　章夫,4.93,58,1,2,0,11,.333,167,34.2,41,3,17,7,18,25,19,1.67,4.94
オ,11,川越　英隆,4.83,24,0,1,0,1,.000,141,31.2,45,4,5,1,17,20,17,1.58,4.26
オ,49,中山　慎也,7.62,5,0,4,0,0,.000,124,26.0,36,1,17,2,13,24,22,2.04,4.81
オ,24,レスター,5.04,20,0,1,0,1,.000,108,25.0,22,0,11,2,20,14,14,1.32,3.08
オ,33,高木　康成,4.95,6,1,2,0,0,.333,89,20.0,18,1,14,0,4,12,11,1.60,5.47
オ,26,伊原　正樹,7.64,4,0,3,0,0,.000,80,17.2,15,6,10,3,11,15,15,1.42,8.50
オ,48,吉野　誠,7.50,12,0,1,0,0,.000,57,12.0,14,1,8,3,8,13,10,1.83,5.62
オ,45,光原　逸裕,7.56,3,1,2,0,0,.333,37,8.1,7,1,4,1,3,7,7,1.32,5.76
オ,39,鴨志田　貴司,10.13,6,0,0,0,0,.000,42,8.0,15,2,7,0,7,9,9,2.75,7.25
オ,34,本柳　和也,16.88,6,0,2,0,1,.000,41,8.0,14,2,5,0,2,15,15,2.38,7.75
オ,50,金澤　健人,4.70,5,0,0,0,0,.000,36,7.2,10,2,3,1,5,4,4,1.70,6.77
オ,64,西川　雅人,6.43,5,0,1,0,0,.000,32,7.0,8,1,3,0,4,5,5,1.57,5.12
オ,63,西　勇輝,0.00,3,0,0,0,0,.000,13,4.0,0,0,1,0,2,0,0,0.25,2.87
オ,29,小林　賢司,0.00,2,0,0,0,0,.000,6,1.0,1,0,2,0,1,0,0,3.00,7.12
オ,68,仁藤　拓馬,18.00,1,0,0,0,0,.000,6,1.0,3,0,0,0,0,2,2,3.00,3.12
オ,99,梶本　達哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,47,延江　大輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,18,山口　和男,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,21,甲斐　拓哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,40,宮本　大輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,62,山崎　正貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,59,梅村　学人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
