Team,背番号,選手名,打率,試合,打席数,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,敬遠,死球,三振,併殺打,長打率,出塁率
巨,8,谷　佳知,.239,84,195,176,16,42,6,0,2,54,10,2,3,4,1,13,1,1,32,4,.307,.293
巨,25,李　承ヨプ,.163,56,108,92,13,15,1,0,5,31,11,1,0,1,0,12,0,3,26,0,.337,.280
巨,51,古城　茂幸,.244,67,96,82,10,20,1,0,2,27,7,2,1,1,0,10,1,3,17,3,.329,.347
巨,48,矢野　謙次,.311,42,88,74,8,23,4,1,2,35,13,0,2,4,0,10,0,0,11,1,.473,.393
巨,43,鶴岡　一成,.229,32,43,35,4,8,1,0,0,9,0,0,0,3,0,3,1,2,8,2,.257,.325
巨,0,工藤　隆人,.231,40,30,26,3,6,0,0,0,6,2,0,0,0,0,0,0,4,11,0,.231,.333
巨,12,鈴木　尚広,.280,61,26,25,15,7,0,0,0,7,4,10,5,0,0,1,0,0,9,1,.280,.308
巨,45,小田嶋　正邦,.214,14,15,14,0,3,0,0,0,3,1,0,0,0,0,1,0,0,5,0,.214,.267
巨,00,寺内　崇幸,.000,31,9,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,.000,.000
巨,61,中井　大介,.000,6,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,.000,.143
巨,55,大田　泰示,.000,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
巨,44,大道　典嘉,.000,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
巨,50,加治前　竜一,.000,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000
巨,40,加藤　健,.000,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
巨,27,市川　友也,.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
巨,53,實松　一成,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
巨,94,橋本　到,.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
巨,52,円谷　英俊,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
巨,69,隠善　智也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,54,藤村　大介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,56,仲澤　広基,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,64,鬼屋敷　正人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,66,田中　大二郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,58,星　孝典,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,9,マートン,.349,144,668,613,105,214,35,3,17,306,91,11,6,0,5,47,3,3,70,14,.499,.395
阪,1,鳥谷　敬,.301,144,651,575,98,173,31,6,19,273,104,13,3,2,5,66,1,3,93,14,.475,.373
阪,25,新井　貴浩,.311,144,641,570,96,177,42,0,19,276,112,7,2,0,8,52,1,11,89,19,.484,.374
阪,2,城島　健司,.303,144,602,554,76,168,29,0,28,281,91,9,5,2,3,27,0,16,53,22,.507,.352
阪,67,ブラゼル,.296,143,601,564,82,167,15,0,47,323,117,1,0,0,6,25,0,6,153,14,.573,.329
阪,5,平野　恵一,.350,139,593,492,77,172,22,5,1,207,24,6,7,59,1,34,0,7,55,2,.421,.399
阪,6,金本　知憲,.241,144,396,353,39,85,12,0,16,145,45,1,1,0,1,39,0,3,90,3,.411,.321
阪,51,桜井　広大,.255,89,272,243,22,62,7,1,9,98,30,1,0,0,2,23,0,4,50,5,.403,.327
阪,7,藤川　俊介,.255,124,183,161,32,41,12,2,1,60,10,5,1,13,0,9,3,0,32,2,.373,.294
阪,8,浅井　良,.297,85,166,148,19,44,8,0,3,61,14,4,3,4,1,11,3,2,42,1,.412,.352
阪,31,林　威助,.289,69,144,135,13,39,10,1,4,63,22,1,0,0,2,6,1,1,24,2,.467,.319
阪,3,関本　賢太郎,.256,79,98,78,12,20,5,1,3,36,12,1,0,3,0,15,0,2,24,2,.462,.389
阪,24,桧山　進次郎,.254,72,71,67,4,17,3,1,1,25,12,0,0,0,0,3,0,1,18,0,.373,.296
阪,33,葛城　育郎,.207,42,66,58,5,12,2,0,1,17,3,0,0,1,0,7,0,0,12,3,.293,.292
阪,35,坂　克彦,.269,28,59,52,10,14,1,2,2,25,7,1,1,1,2,2,0,2,8,0,.481,.310
阪,66,大和,.273,62,50,44,19,12,0,1,0,14,4,8,3,1,1,4,0,0,8,1,.318,.327
阪,99,狩野　恵輔,.214,32,46,42,7,9,0,0,2,15,5,0,0,0,0,3,1,1,9,1,.357,.283
阪,4,上本　博紀,.333,28,16,15,11,5,1,0,0,6,2,2,1,0,0,1,1,0,1,1,.400,.375
阪,39,矢野　燿大,.222,8,9,9,1,2,0,0,0,2,1,0,0,0,0,0,0,0,5,0,.222,.222
阪,50,高橋　光信,.000,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
阪,60,小宮山　慎二,.250,10,5,4,0,1,1,0,0,2,2,0,0,0,0,1,0,0,1,1,.500,.400
阪,45,清水　誉,.250,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.250,.250
阪,61,田上　健一,.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
阪,37,野原　将志,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,52,原口　文仁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,38,橋本　良平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,44,甲斐　雄平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,00,柴田　講平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,94,野原　祐也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,63,大城　祐二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,32,水田　圭介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,36,高濱　卓也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,0,庄田　隆弘,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,57,岡崎　太一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,30,森野　将彦,.327,144,626,547,85,179,45,2,22,294,84,2,3,2,7,64,4,6,77,16,.537,.399
中,2,荒木　雅博,.294,136,625,579,65,170,29,5,3,218,39,20,8,5,1,38,1,2,73,8,.377,.339
中,5,和田　一浩,.339,144,602,505,94,171,29,2,37,315,93,5,0,0,5,92,7,0,77,12,.624,.437
中,42,ブランコ,.264,134,561,493,71,130,21,0,32,247,86,0,0,0,2,57,3,9,158,13,.501,.349
中,32,大島　洋平,.258,104,374,314,35,81,10,4,0,99,17,8,4,27,2,29,0,2,52,2,.315,.323
中,27,谷繁　元信,.244,110,367,308,23,75,15,0,7,111,32,0,1,11,1,42,4,5,81,5,.360,.343
中,1,堂上　直倫,.263,82,301,259,23,68,12,1,5,97,30,0,0,14,1,25,4,2,35,11,.375,.331
中,9,野本　圭,.218,118,277,238,17,52,7,2,4,75,27,0,1,9,3,26,2,1,53,3,.315,.295
中,6,井端　弘和,.261,53,212,180,18,47,6,0,0,53,16,0,0,6,2,21,1,3,28,13,.294,.345
中,7,セサル,.215,51,194,186,16,40,7,0,1,50,10,2,4,1,0,7,0,0,45,8,.269,.244
中,4,藤井　淳志,.235,63,184,166,17,39,6,3,1,54,8,3,1,9,1,7,0,1,38,1,.325,.269
中,24,英智,.220,68,147,127,15,28,3,1,1,36,9,8,0,10,1,6,0,3,20,3,.283,.270
中,63,堂上　剛裕,.247,58,104,97,11,24,5,0,2,35,17,0,0,2,1,4,1,0,18,2,.361,.275
中,44,小池　正晃,.202,54,99,84,3,17,2,1,1,24,5,0,1,6,0,5,2,4,20,2,.286,.280
中,52,小田　幸平,.274,37,95,84,5,23,8,0,0,31,11,0,0,2,2,6,4,1,14,1,.369,.323
中,46,岩崎　達郎,.183,78,85,60,13,11,2,0,1,16,4,3,2,17,0,8,0,0,13,0,.267,.279
中,65,小山　桂司,.215,35,76,65,5,14,3,0,0,17,4,0,0,3,3,5,0,0,20,3,.262,.260
中,25,新井　良太,.153,45,60,59,6,9,0,0,1,12,2,1,0,0,0,1,0,0,14,2,.203,.167
中,56,松井　佑介,.291,35,56,55,2,16,2,0,0,18,3,0,0,0,0,1,0,0,15,1,.327,.304
中,31,中川　裕貴,.190,13,21,21,2,4,1,0,1,8,2,0,0,0,0,0,0,0,5,0,.381,.190
中,47,松井　雅人,.071,13,15,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,0,.071,.133
中,55,福田　永将,.167,15,13,12,1,2,0,0,0,2,0,0,0,0,0,0,0,1,6,0,.167,.231
中,8,平田　良介,.083,6,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.083,.083
中,50,中田　亮二,.111,9,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.111,.111
中,37,岩崎　恭平,.000,4,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,.000,.200
中,40,西川　明,.250,3,5,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,.250,.400
中,36,谷　哲也,.000,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000
中,00,前田　章宏,.250,9,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,.500,.250
中,51,中村　一生,.000,7,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,.000,.000
中,53,柳田　殖生,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
中,39,清水　将海,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
中,22,田中　大輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,48,澤井　道久,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,62,井藤　真吾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,57,吉田　利一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,2,内川　聖一,.315,144,637,577,75,182,36,4,9,253,66,1,2,3,4,47,1,6,51,17,.438,.371
横,25,村田　修一,.257,144,617,565,75,145,30,0,26,253,88,0,0,0,3,45,3,4,124,19,.448,.314
横,7,石川　雄洋,.294,131,584,521,69,153,23,6,0,188,18,36,13,38,1,21,1,3,91,6,.361,.324
横,3,スレッジ,.252,129,533,469,57,118,27,0,28,229,78,0,0,0,0,60,0,4,136,10,.488,.341
横,51,カスティーヨ,.273,131,496,466,48,127,24,0,19,208,55,3,3,1,3,22,4,4,71,16,.446,.309
横,50,下園　辰哉,.286,131,461,402,41,115,21,3,3,151,28,1,1,6,2,49,2,2,82,8,.376,.365
横,61,武山　真吾,.187,95,298,257,15,48,8,2,1,63,22,0,0,16,2,20,8,1,56,5,.245,.246
横,42,ハーパー,.316,64,261,225,27,71,6,0,19,134,56,0,0,0,4,28,0,4,58,7,.596,.395
横,23,藤田　一也,.308,106,220,201,21,62,8,0,1,73,15,2,2,11,0,6,0,2,33,2,.363,.335
横,1,金城　龍彦,.208,96,149,130,9,27,7,0,1,37,10,0,0,4,0,15,1,0,17,3,.285,.290
横,10,橋本　将,.246,43,148,134,13,33,3,1,2,44,13,0,0,0,0,13,5,1,40,3,.328,.318
横,31,吉村　裕基,.205,49,141,132,12,27,4,0,3,40,11,0,2,1,3,5,0,0,41,5,.303,.229
横,12,井手　正太郎,.202,49,114,104,7,21,8,0,1,32,5,1,1,3,0,7,0,0,22,4,.308,.252
横,37,早川　大輔,.190,31,100,79,14,15,1,0,1,19,6,6,2,9,0,11,0,1,14,0,.241,.297
横,6,松本　啓二朗,.295,34,54,44,8,13,1,0,2,20,6,1,2,3,0,7,0,0,10,0,.455,.392
横,33,大西　宏明,.302,36,52,43,3,13,1,0,0,14,2,0,0,1,0,8,0,0,14,2,.326,.412
横,29,新沼　慎二,.265,27,52,49,1,13,1,0,0,14,3,0,0,1,0,2,0,0,7,2,.286,.294
横,0,山崎　憲晴,.171,49,36,35,6,6,2,0,0,8,2,0,0,0,0,1,0,0,9,0,.229,.194
横,39,内藤　雄太,.125,32,35,32,0,4,0,0,0,4,2,0,0,2,0,1,0,0,12,2,.125,.152
横,36,細山田　武史,.094,19,33,32,1,3,1,0,0,4,1,1,0,0,0,1,1,0,6,0,.125,.121
横,59,黒羽根　利規,.185,17,28,27,3,5,1,0,0,6,2,0,0,1,0,0,0,0,4,0,.222,.185
横,32,稲田　直人,.286,22,24,21,3,6,1,0,0,7,1,0,0,1,0,2,1,0,3,0,.333,.348
横,43,北　篤,.214,8,14,14,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,.214,.214
横,26,佐伯　貴弘,.111,10,10,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.111,.200
横,55,筒香　嘉智,.143,3,10,7,1,1,0,0,1,4,1,0,0,0,0,2,0,1,1,0,.571,.400
横,00,森笠　繁,.125,4,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.125,.125
横,53,野中　信吾,.000,36,7,5,7,0,0,0,0,0,0,7,2,0,0,2,0,0,1,0,.000,.286
横,9,下窪　陽介,.200,3,6,5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,.200,.333
横,40,桑原　義行,.200,5,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.200,.200
横,63,梶谷　隆幸,.000,5,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,.000,.000
横,5,野口　寿浩,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
横,62,高森　勇気,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,4,北川　隼行,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,67,坂本　大空也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,1,青木　宣親,.358,144,667,583,92,209,44,1,14,297,63,19,4,0,3,63,7,18,61,10,.509,.435
ヤ,7,田中　浩康,.300,140,637,516,64,155,16,2,4,187,54,4,4,45,3,67,3,6,48,15,.362,.385
ヤ,6,宮本　慎也,.276,129,517,468,42,129,22,2,4,167,39,2,2,18,1,27,2,3,31,10,.357,.319
ヤ,9,飯原　誉士,.270,130,492,430,62,116,20,3,15,187,48,8,8,5,2,36,0,19,74,10,.435,.351
ヤ,2,相川　亮二,.293,120,474,427,44,125,17,2,11,179,65,2,0,6,7,30,4,4,70,8,.419,.340
ヤ,4,デントナ,.245,99,333,294,33,72,17,0,15,134,50,0,0,0,6,32,0,1,99,9,.456,.315
ヤ,5,ガイエル,.199,81,309,251,33,50,7,0,16,105,41,0,3,0,0,42,1,16,70,3,.418,.350
ヤ,33,畠山　和洋,.300,93,280,243,38,73,17,1,14,134,57,0,0,1,3,28,1,5,38,7,.551,.380
ヤ,53,ホワイトセル,.309,68,268,230,44,71,16,2,15,136,53,0,0,0,2,32,0,4,71,4,.591,.399
ヤ,3,福地　寿樹,.246,98,225,203,39,50,7,2,1,64,11,23,4,4,0,10,0,8,46,2,.315,.308
ヤ,36,川端　慎吾,.298,59,214,188,22,56,12,1,1,73,21,0,0,6,3,16,3,1,21,7,.388,.351
ヤ,10,藤本　敦士,.230,65,209,187,20,43,9,1,2,60,18,1,0,6,3,11,0,2,27,2,.321,.276
ヤ,8,武内　晋一,.268,109,162,142,25,38,9,0,6,65,22,0,0,0,0,16,2,4,38,1,.458,.358
ヤ,46,鬼崎　裕司,.195,60,96,87,9,17,3,0,1,23,5,0,1,3,0,5,0,0,25,0,.264,.239
ヤ,28,川本　良平,.190,42,88,79,9,15,3,0,2,24,9,1,1,0,2,6,0,1,18,2,.304,.250
ヤ,68,森岡　良介,.256,21,56,43,6,11,3,0,0,14,5,0,0,8,0,4,0,1,8,0,.326,.333
ヤ,50,上田　剛史,.214,39,47,42,5,9,3,0,0,12,2,0,0,2,0,1,0,2,10,0,.286,.267
ヤ,31,松元　ユウイチ,.220,35,45,41,2,9,2,0,1,14,6,0,0,1,0,1,0,2,4,4,.341,.273
ヤ,40,吉本　亮,.214,22,31,28,1,6,3,0,0,9,2,0,0,1,1,1,0,0,7,0,.321,.233
ヤ,55,野口　祥順,.087,31,29,23,7,2,0,0,0,2,0,5,1,3,0,3,0,0,8,1,.087,.192
ヤ,38,衣川　篤史,.227,13,24,22,2,5,2,1,1,12,5,0,0,0,0,2,0,0,3,2,.545,.292
ヤ,24,荒木　貴裕,.100,18,21,20,0,2,0,0,0,2,0,0,0,1,0,0,0,0,9,0,.100,.100
ヤ,37,福川　将和,.231,15,17,13,1,3,0,0,0,3,2,0,0,0,0,2,0,2,6,0,.231,.412
ヤ,60,三輪　正義,.188,10,16,16,2,3,0,0,0,3,0,1,1,0,0,0,0,0,0,0,.188,.188
ヤ,32,新田　玄気,.333,6,6,6,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,.500,.333
ヤ,52,中村　悠平,.333,3,6,6,1,2,1,0,0,3,1,0,0,0,0,0,0,0,4,0,.500,.333
ヤ,0,志田　宗大,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ヤ,59,水野　祐希,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,39,梶本　勇介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,00,川島　慶三,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,56,中尾　敏浩,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
