Team,背番号,選手名,打率,試合,打席数,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,敬遠,死球,三振,併殺打,長打率,出塁率
巨,0,藤村　大介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,33,アブレイユ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,52,宇佐見　真吾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,53,河野　元貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,60,大累　進,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,61,和田　恋,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,69,松崎　啄也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,1,鳥谷　敬,.236,77,336,280,33,66,10,0,5,91,26,8,1,0,6,50,0,0,52,8,.325,.345
阪,5,ゴメス,.263,75,315,278,38,73,13,0,13,125,50,2,1,0,3,31,3,3,74,6,.450,.340
阪,9,髙山　俊,.253,73,282,265,23,67,8,3,2,87,28,4,3,1,2,13,0,1,63,4,.328,.288
阪,8,福留　孝介,.297,67,265,236,22,70,13,0,3,92,24,0,0,0,3,26,2,0,34,2,.390,.362
阪,94,原口　文仁,.329,46,165,143,16,47,6,0,6,71,21,0,1,2,2,12,0,6,26,2,.497,.399
阪,0,大和,.243,60,164,148,18,36,9,1,1,50,13,3,1,5,1,9,0,1,36,6,.338,.289
阪,7,西岡　剛,.287,43,162,150,11,43,5,1,0,50,13,2,1,0,0,10,1,2,21,3,.333,.340
阪,2,北條　史也,.268,57,160,142,12,38,6,0,1,47,12,2,0,2,1,15,1,0,39,7,.331,.335
阪,36,ヘイグ,.231,31,124,104,13,24,6,0,2,36,11,1,0,0,2,16,0,2,21,3,.346,.339
阪,24,横田　慎太郎,.190,38,109,105,14,20,2,0,0,22,4,4,2,0,0,2,0,2,13,3,.210,.220
阪,49,今成　亮太,.235,62,95,85,4,20,3,0,0,23,3,1,1,1,0,8,0,1,19,3,.271,.309
阪,25,江越　大賀,.238,32,93,80,17,19,1,0,4,32,11,1,3,0,1,11,0,1,33,0,.400,.333
阪,63,板山　祐太郎,.228,29,87,79,6,18,5,0,0,23,4,1,0,2,0,6,0,0,25,0,.291,.282
阪,44,梅野　隆太郎,.143,29,78,70,3,10,0,0,0,10,3,1,0,3,0,5,1,0,16,3,.143,.200
阪,57,岡﨑　太一,.229,30,56,48,4,11,3,0,0,14,4,1,0,2,1,5,0,0,12,0,.292,.296
阪,99,狩野　恵輔,.220,36,55,50,4,11,0,0,1,14,10,0,0,0,1,3,0,1,8,1,.280,.273
阪,55,陽川　尚将,.170,20,54,53,5,9,0,0,1,12,2,0,0,0,0,0,0,1,18,0,.226,.185
阪,32,新井　良太,.176,27,39,34,6,6,1,0,2,13,5,1,0,0,1,3,0,1,11,0,.382,.256
阪,68,俊介,.154,26,37,26,4,4,2,0,0,6,1,2,1,2,0,9,0,0,9,1,.231,.371
阪,60,中谷　将大,.323,11,32,31,3,10,2,0,1,15,4,0,0,0,0,1,0,0,11,0,.484,.344
阪,51,伊藤　隼太,.227,9,23,22,0,5,0,1,0,7,2,0,1,0,0,1,0,0,5,0,.318,.261
阪,4,上本　博紀,.200,13,16,15,3,3,2,0,0,5,1,1,0,0,0,1,0,0,2,0,.333,.250
阪,45,清水　誉,.000,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
阪,65,緒方　凌介,.000,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
阪,58,荒木　郁也,.000,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
阪,39,小宮山　慎二,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
阪,37,森越　祐人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,33,西田　直斗,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,62,植田　海,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,35,坂　克彦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,52,小豆畑　眞也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,00,柴田　講平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,40,鶴岡　一成,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,12,坂本　誠志郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,95,ペレス,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,8,大島　洋平,.281,77,349,310,39,87,12,6,2,117,17,10,7,3,1,30,1,5,39,1,.377,.353
中,66,ビシエド,.270,77,326,285,49,77,15,0,17,143,50,0,0,0,2,33,0,6,49,7,.502,.356
中,63,堂上　直倫,.252,70,276,246,24,62,15,2,3,90,28,1,1,9,2,19,0,0,42,8,.366,.303
中,60,ナニータ,.295,74,274,258,27,76,14,0,7,111,31,0,1,0,3,11,0,2,47,7,.430,.325
中,6,平田　良介,.288,63,263,219,38,63,15,1,10,110,43,1,1,0,2,40,0,2,40,4,.502,.399
中,2,荒木　雅博,.232,61,232,207,17,48,5,0,0,53,9,9,0,10,0,12,0,3,28,7,.256,.284
中,45,杉山　翔大,.265,51,152,136,14,36,7,3,1,52,16,0,1,4,0,11,1,1,30,3,.382,.324
中,40,桂　依央利,.176,40,122,108,6,19,2,0,3,30,11,0,0,5,1,7,2,1,28,2,.278,.231
中,4,藤井　淳志,.209,49,119,110,12,23,3,1,2,34,7,0,0,3,1,5,0,0,29,2,.309,.241
中,3,高橋　周平,.276,28,117,105,15,29,7,1,3,47,13,0,0,0,0,10,0,2,27,1,.448,.350
中,00,エルナンデス,.227,26,101,97,8,22,5,0,2,33,8,1,0,1,0,3,0,0,29,2,.340,.250
中,53,亀澤　恭平,.256,39,100,90,9,23,3,0,0,26,4,4,2,2,1,7,0,0,14,1,.289,.306
中,55,福田　永将,.306,25,70,62,4,19,2,0,2,27,8,0,0,0,2,4,0,2,7,1,.435,.357
中,70,谷　哲也,.197,34,69,61,2,12,2,0,0,14,6,1,0,1,0,7,0,0,13,4,.230,.279
中,23,遠藤　一星,.213,20,55,47,6,10,3,0,0,13,2,1,1,2,0,4,0,2,5,0,.277,.302
中,31,野本　圭,.200,33,40,35,1,7,2,0,0,9,6,0,0,0,2,3,0,0,6,1,.257,.250
中,62,工藤　隆人,.231,41,31,26,4,6,0,0,0,6,2,1,0,1,0,1,0,3,7,0,.231,.333
中,7,森野　将彦,.267,15,20,15,1,4,0,0,0,4,2,0,0,0,0,5,0,0,3,0,.267,.450
中,37,三ツ俣　大樹,.125,15,19,16,1,2,0,0,0,2,0,0,0,2,0,1,0,0,4,0,.125,.176
中,56,松井　佑介,.214,8,14,14,1,3,2,0,0,5,0,0,0,0,0,0,0,0,6,0,.357,.214
中,69,赤坂　和幸,.000,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
中,1,友永　翔太,.167,8,7,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,.167,.167
中,9,石川　駿,.000,2,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000
中,26,井領　雅貴,.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
中,52,武山　真吾,.000,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
中,39,加藤　匠馬,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
中,5,阿部　寿樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,38,松井　雅人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,36,石岡　諒太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,46,古本　武尊,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,35,木下　拓哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,48,溝脇　隼人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,68,赤田　龍一郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,5,倉本　寿彦,.313,74,298,281,21,88,8,2,0,100,20,1,3,2,1,14,0,0,45,6,.356,.345
横,25,筒香　嘉智,.294,67,279,238,36,70,10,3,16,134,44,0,1,0,1,37,1,3,56,3,.563,.394
横,2,ロペス,.275,57,238,222,29,61,13,1,14,118,44,0,0,0,5,11,0,0,33,5,.532,.303
横,10,戸柱　恭孝,.232,67,218,203,12,47,5,0,1,55,11,0,0,3,1,11,1,0,37,4,.271,.270
横,37,桑原　将志,.294,66,215,187,33,55,10,0,6,83,24,8,5,5,0,17,0,6,38,5,.444,.371
横,7,石川　雄洋,.217,57,215,198,18,43,6,1,2,57,11,3,3,5,0,11,0,1,43,1,.288,.262
横,3,梶谷　隆幸,.211,44,191,175,28,37,6,1,5,60,16,11,4,1,0,14,0,1,51,0,.343,.274
横,51,宮﨑　敏郎,.298,48,137,124,13,37,5,0,7,63,16,0,0,0,0,9,0,4,11,7,.508,.365
横,6,白崎　浩之,.205,47,126,122,11,25,7,0,2,38,4,0,1,0,0,3,0,1,15,5,.311,.230
横,33,乙坂　智,.288,44,112,104,11,30,9,0,1,42,8,2,0,1,0,6,0,1,24,2,.404,.333
横,42,エリアン,.238,23,90,84,11,20,3,2,0,27,7,0,0,0,0,6,0,0,18,0,.321,.289
横,52,ロマック,.116,28,83,69,7,8,1,0,0,9,2,0,0,0,1,12,0,1,29,2,.130,.253
横,38,山下　幸輝,.244,45,80,78,7,19,2,1,0,23,7,3,1,0,1,1,0,0,12,1,.295,.250
横,4,荒波　翔,.197,28,79,71,5,14,1,0,0,15,6,0,0,1,0,7,0,0,13,1,.211,.269
横,63,関根　大気,.254,33,66,63,7,16,1,0,0,17,4,4,4,2,0,0,0,1,11,0,.270,.266
横,50,下園　辰哉,.321,41,59,53,3,17,2,0,1,22,11,0,0,0,0,5,0,1,10,0,.415,.390
横,32,髙城　俊人,.239,20,50,46,3,11,2,0,0,13,7,0,0,1,0,3,0,0,9,2,.283,.286
横,31,柴田　竜拓,.205,19,46,39,4,8,0,1,0,10,2,1,0,2,0,5,0,0,8,1,.256,.295
横,40,飛雄馬,.148,12,30,27,2,4,0,0,1,7,1,0,0,0,0,1,0,2,8,0,.259,.233
横,26,井手　正太郎,.259,11,29,27,4,7,0,0,1,10,4,0,0,0,1,1,0,0,5,0,.370,.276
横,36,柳田　殖生,.048,22,24,21,2,1,0,0,0,1,0,0,0,1,0,2,0,0,6,0,.048,.130
横,61,松本　啓二朗,.154,11,14,13,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,.154,.214
横,39,嶺井　博希,.333,6,10,9,1,3,1,0,0,4,3,0,0,0,0,0,0,1,1,0,.444,.400
横,60,白根　尚貴,.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000
横,66,西森　将司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,55,後藤Ｇ武敏,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,44,渡邊　雄貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,0,山崎　憲晴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,57,青柳　昴樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,64,百瀬　大騎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,9,黒羽根　利規,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,23,内村　賢介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,1,山田　哲人,.336,78,351,283,67,95,19,2,26,196,65,17,1,0,4,61,0,3,55,7,.693,.453
ヤ,5,川端　慎吾,.305,76,344,318,38,97,16,1,1,118,23,1,0,1,2,22,0,1,27,10,.371,.350
ヤ,42,坂口　智隆,.299,77,337,288,41,86,8,4,0,102,29,5,2,3,5,36,0,5,31,3,.354,.380
ヤ,41,雄平,.270,77,309,289,30,78,10,0,7,109,41,5,1,1,1,18,2,0,40,5,.377,.312
ヤ,4,バレンティン,.286,69,286,255,36,73,12,0,16,133,52,0,0,0,4,26,0,1,64,12,.522,.350
ヤ,52,中村　悠平,.204,75,281,240,19,49,12,0,2,67,31,1,0,12,3,23,1,3,40,6,.279,.279
ヤ,2,大引　啓次,.287,60,253,223,35,64,14,1,4,92,18,7,4,1,0,29,0,0,50,2,.413,.369
ヤ,33,畠山　和洋,.245,45,190,163,15,40,10,0,1,53,18,0,1,0,0,26,0,1,24,6,.325,.353
ヤ,59,今浪　隆博,.250,53,103,88,8,22,3,2,0,29,16,0,1,0,3,11,0,1,8,0,.330,.330
ヤ,0,比屋根　渉,.242,48,72,66,13,16,2,2,0,22,2,7,1,4,0,2,0,0,7,0,.333,.265
ヤ,24,荒木　貴裕,.167,32,55,48,6,8,1,1,0,11,4,0,1,1,0,4,0,2,10,2,.229,.259
ヤ,30,西田　明央,.300,20,54,50,6,15,5,0,2,26,8,0,0,2,0,1,1,1,6,1,.520,.327
ヤ,9,飯原　誉士,.278,33,43,36,9,10,2,0,3,21,8,0,0,1,0,5,0,1,7,1,.583,.381
ヤ,46,谷内　亮太,.500,9,32,26,6,13,4,0,1,20,5,0,0,0,0,5,0,1,3,1,.769,.594
ヤ,50,上田　剛史,.241,20,31,29,4,7,0,0,0,7,2,2,2,0,1,0,0,1,4,0,.241,.258
ヤ,3,西浦　直亨,.179,12,31,28,2,5,2,0,0,7,3,0,0,0,0,3,0,0,10,0,.250,.258
ヤ,7,田中　浩康,.222,23,29,27,1,6,2,0,0,8,1,0,0,0,0,2,0,0,2,0,.296,.276
ヤ,91,鵜久森　淳志,.143,13,29,28,1,4,1,1,1,10,1,0,0,0,0,1,0,0,7,0,.357,.172
ヤ,10,森岡　良介,.083,21,26,24,1,2,1,0,0,3,2,0,0,0,1,1,0,0,8,2,.125,.115
ヤ,8,武内　晋一,.250,25,24,20,3,5,0,0,0,5,2,0,0,0,0,4,0,0,5,1,.250,.375
ヤ,00,ジェフン,.273,8,22,22,1,6,1,0,0,7,2,0,1,0,0,0,0,0,6,0,.318,.273
ヤ,60,三輪　正義,.250,20,10,8,3,2,0,1,0,4,1,0,0,1,0,1,0,0,4,0,.500,.333
ヤ,51,藤井　亮太,.125,8,8,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.125,.125
ヤ,57,松井　淳,.333,2,5,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,.333,.600
ヤ,63,井野　卓,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ヤ,28,田中　雅彦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,31,山崎　晃大朗,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,69,川上　竜平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,37,星野　雄大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,55,山川　晃司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,65,原　泉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,36,廣岡　大志,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,56,奥村　展征,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,49,渡邉　大樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,9,柳田　悠岐,.309,73,330,259,50,80,19,4,10,137,44,12,2,0,0,67,2,4,61,5,.529,.458
ソ,1,内川　聖一,.317,73,318,284,33,90,8,0,12,134,61,2,1,0,6,26,2,2,25,13,.472,.371
ソ,5,松田　宣浩,.258,73,315,287,43,74,10,2,16,136,45,4,5,0,3,22,2,3,69,9,.474,.314
ソ,2,今宮　健太,.272,71,313,261,44,71,17,3,5,109,42,6,4,22,5,22,0,3,40,4,.418,.330
ソ,7,中村　晃,.281,73,309,249,36,70,11,0,4,93,22,2,3,2,1,48,3,9,29,3,.373,.414
ソ,24,長谷川　勇也,.284,66,242,215,26,61,7,1,7,91,31,1,2,0,0,26,2,1,52,5,.423,.364
ソ,46,本多　雄一,.244,60,183,156,25,38,4,1,0,44,14,10,3,5,3,18,0,1,28,3,.282,.320
ソ,33,鶴岡　慎也,.250,59,158,136,11,34,9,0,1,46,12,1,0,12,1,7,0,2,17,4,.338,.295
ソ,37,福田　秀平,.231,41,139,121,17,28,4,2,2,42,11,6,2,2,2,13,1,1,30,0,.347,.307
ソ,23,城所　龍磨,.307,48,124,114,22,35,5,1,6,60,19,7,1,2,0,8,0,0,28,0,.526,.352
ソ,69,牧原　大成,.278,31,86,79,14,22,3,0,0,25,6,3,0,5,1,1,0,0,10,0,.316,.284
ソ,12,髙谷　裕亮,.262,28,79,61,12,16,0,0,2,22,11,0,0,7,1,10,0,0,8,4,.361,.361
ソ,0,髙田　知季,.164,34,69,55,5,9,2,0,0,11,2,1,1,4,0,10,0,0,14,0,.200,.292
ソ,6,吉村　裕基,.174,28,55,46,7,8,1,0,4,21,12,1,0,1,0,6,0,2,16,0,.457,.296
ソ,22,斐紹,.231,13,31,26,1,6,1,0,0,7,1,0,0,4,1,0,0,0,8,0,.269,.222
ソ,95,カニザレス,.192,8,27,26,3,5,1,0,0,6,2,0,0,0,0,1,0,0,8,1,.231,.222
ソ,43,江川　智晃,.238,13,25,21,2,5,0,0,0,5,2,0,0,1,1,2,0,0,8,0,.238,.292
ソ,51,上林　誠知,.333,11,12,12,0,4,1,0,0,5,1,0,0,0,0,0,0,0,3,0,.417,.333
ソ,35,川島　慶三,.111,4,12,9,1,1,0,0,0,1,0,0,2,0,0,3,0,0,4,0,.111,.333
ソ,36,明石　健志,.000,3,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,.000,.000
ソ,62,拓也,.200,4,5,5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,3,0,.400,.200
ソ,27,細川　亨,.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
ソ,68,猪本　健太郎,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
ソ,59,古澤　勝吾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,61,黒瀬　健太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,55,茶谷　健太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,4,金子　圭輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,60,釜元　豪,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,64,真砂　勇介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,00,川瀬　晃,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,32,塚田　正義,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,45,谷川原　健太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,31,栗原　陵矢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,3,田中　賢介,.307,74,331,283,33,87,11,1,1,103,40,14,3,2,4,34,2,8,22,1,.364,.392
日,9,中島　卓也,.272,74,324,250,45,68,4,0,0,72,17,15,6,35,1,37,0,1,61,3,.288,.367
日,6,中田　翔,.242,72,317,285,29,69,10,1,13,120,56,1,0,0,4,27,1,1,68,8,.421,.306
日,5,レアード,.292,74,307,281,40,82,14,0,22,162,49,0,0,0,3,21,1,2,64,8,.577,.342
日,1,陽　岱鋼,.312,64,285,253,39,79,14,1,9,122,34,2,2,2,0,25,0,5,60,4,.482,.385
日,7,西川　遥輝,.265,69,272,234,31,62,8,3,5,91,25,18,3,9,2,25,0,2,60,0,.389,.338
日,8,近藤　健介,.256,46,186,164,22,42,1,0,1,46,15,3,1,2,1,19,0,0,31,4,.280,.332
日,64,谷口　雄也,.284,55,165,148,19,42,3,1,1,50,7,4,0,9,0,8,0,0,34,2,.338,.321
日,27,大野　奨太,.237,54,164,135,16,32,5,0,3,46,19,0,0,14,0,8,0,7,30,4,.341,.313
日,11,大谷　翔平,.336,44,141,116,25,39,8,0,9,74,24,0,0,0,2,22,0,1,31,2,.638,.440
日,56,市川　友也,.185,41,96,81,5,15,1,0,0,16,4,1,0,6,1,6,1,2,16,1,.198,.256
日,26,淺間　大基,.193,32,87,83,8,16,2,1,1,23,7,0,1,1,0,3,0,0,26,0,.277,.221
日,2,杉谷　拳士,.200,21,50,40,4,8,1,0,0,9,0,1,1,6,0,4,1,0,10,0,.225,.273
日,31,岡　大海,.481,7,32,27,8,13,1,0,0,14,3,4,0,1,0,3,0,1,8,0,.519,.548
日,12,松本　剛,.250,8,21,20,1,5,1,0,0,6,2,1,0,1,0,0,0,0,5,0,.300,.250
日,49,石川　慎吾,.053,9,20,19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,.053,.053
日,66,大嶋　匠,.214,11,16,14,1,3,1,0,0,4,1,0,0,0,1,0,0,1,1,0,.286,.250
日,37,矢野　謙次,.250,14,14,12,1,3,0,0,1,6,2,0,0,0,0,2,0,0,3,0,.500,.357
日,58,横尾　俊建,.143,9,14,14,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,.143,.143
日,32,大累　進,.000,13,5,5,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,.000,.000
日,4,飯山　裕志,.000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,70,米野　智人,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,68,石川　亮,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,67,岸里　亮佑,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
