Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
広,14,大瀬良　大地,9.00,2,1,0,0,0,1.000,21,4.0,7,1,2,0,2,4,4,2.25,6.87
広,98,佐藤　祥万,7.71,2,0,0,0,0,.000,14,2.1,5,0,1,1,3,2,2,2.57,3.12
広,65,久本　祐一,45.00,1,0,0,0,0,.000,9,1.0,4,1,2,0,2,5,5,6.00,18.12
広,36,塹江　敦哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,70,デラバー,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,39,飯田　哲矢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,46,高橋　樹也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,41,藤井　皓哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,67,中村　祐太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,56,辻　空,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,62,今井　啓介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,19,菅野　智之,1.77,19,6,5,0,0,.545,538,137.1,109,10,18,4,135,31,27,0.92,2.58
巨,90,田口　麗斗,2.43,19,8,6,0,0,.571,480,118.1,99,10,35,6,95,35,32,1.13,3.65
巨,54,高木　勇人,4.86,17,4,8,0,0,.333,386,87.0,94,13,32,5,65,52,47,1.45,4.84
巨,45,今村　信貴,5.80,15,3,4,0,0,.429,320,71.1,82,11,33,2,50,47,46,1.61,5.19
巨,26,内海　哲也,3.38,11,7,3,0,0,.700,276,66.2,60,5,14,4,50,25,25,1.11,3.41
巨,20,マシソン,2.61,50,8,2,1,28,.800,231,58.2,43,5,15,1,73,17,17,0.99,2.56
巨,17,大竹　寛,3.12,10,4,2,0,0,.667,245,57.2,53,5,23,0,41,22,20,1.32,3.97
巨,39,マイコラス,2.90,8,3,0,0,0,1.000,210,49.2,51,5,13,2,42,21,16,1.29,3.64
巨,15,澤村　拓一,1.77,45,3,2,29,3,.600,188,45.2,37,3,19,0,41,10,9,1.23,3.43
巨,37,田原　誠次,4.01,49,3,2,0,10,.600,180,42.2,42,3,17,1,25,19,19,1.38,4.06
巨,30,宮國　椋丞,2.25,31,4,1,0,6,.800,147,36.0,35,4,7,0,14,10,9,1.17,4.37
巨,47,山口　鉄也,5.61,43,0,5,1,15,.000,138,33.2,33,6,5,2,22,23,21,1.13,4.75
巨,50,戸根　千明,4.23,32,1,0,1,5,1.000,122,27.2,27,3,13,2,22,13,13,1.45,4.57
巨,49,ポレダ,4.00,5,1,3,0,0,.250,121,27.0,25,0,19,2,19,15,12,1.63,4.05
巨,35,西村　健太朗,3.38,18,0,0,0,2,.000,103,21.1,23,2,13,4,22,8,8,1.69,4.67
巨,57,公文　克彦,3.86,12,0,0,0,0,.000,50,11.2,10,1,3,2,12,5,5,1.11,3.46
巨,59,小山　雄輝,4.76,7,0,1,0,1,.000,49,11.1,13,1,3,0,10,6,6,1.41,3.03
巨,48,矢貫　俊之,2.61,8,0,0,0,0,.000,42,10.1,10,0,5,0,11,3,3,1.45,2.44
巨,62,江柄子　裕樹,7.27,2,0,1,0,0,.000,47,8.2,14,0,7,0,4,8,7,2.42,4.62
巨,67,土田　瑞起,6.48,7,0,0,1,0,.000,38,8.1,12,0,3,0,6,6,6,1.80,2.76
巨,96,長谷川　潤,7.71,1,0,1,0,0,.000,23,4.2,8,0,1,0,2,4,4,1.93,2.91
巨,21,桜井　俊貴,8.31,1,0,1,0,0,.000,23,4.1,9,0,1,1,5,4,4,2.31,2.20
巨,94,メンドーサ,11.25,3,0,0,0,0,.000,20,4.0,6,1,2,0,4,5,5,2.00,5.87
巨,92,平良　拳太郎,9.82,1,0,1,0,0,.000,18,3.2,4,1,3,0,4,4,4,1.91,6.94
巨,60,乾　真大,0.00,2,0,0,0,0,.000,12,2.1,1,0,2,0,3,2,0,1.29,3.12
巨,93,巽　大介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,99,阿南　徹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,28,ガブリエル,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,95,ウーゴ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,91,中川　皓太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,28,高木　京介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,18,杉内　俊哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,46,與那原　大剛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,13,香月　良太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,54,メッセンジャー,3.07,22,10,7,0,0,.588,624,146.2,138,9,49,1,140,56,50,1.28,2.99
阪,19,藤浪　晋太郎,3.23,19,5,8,0,0,.385,554,128.1,111,8,53,5,133,59,46,1.28,3.21
阪,14,能見　篤史,3.47,19,7,9,0,0,.438,502,116.2,112,12,39,6,100,52,45,1.29,3.85
阪,17,岩貞　祐太,3.99,18,5,8,0,0,.385,450,108.1,88,7,41,1,114,50,48,1.19,2.99
阪,67,岩崎　優,3.26,12,3,4,0,0,.429,288,69.0,64,9,23,1,54,28,25,1.26,4.29
阪,18,藤川　球児,4.58,35,5,5,3,10,.500,247,55.0,51,5,29,3,59,30,28,1.45,3.79
阪,38,マテオ,2.15,43,1,3,14,7,.250,194,46.0,36,2,23,2,45,11,11,1.28,3.29
阪,50,青柳　晃洋,3.77,9,4,2,0,0,.667,183,43.0,28,0,26,4,31,20,18,1.26,3.77
阪,13,榎田　大樹,4.31,35,1,1,0,3,.500,174,39.2,39,6,16,3,32,19,19,1.39,4.91
阪,98,ドリス,2.12,34,3,3,8,9,.500,138,34.0,19,0,16,2,36,11,8,1.03,2.50
阪,16,安藤　優也,1.64,38,0,1,0,10,.000,123,33.0,18,2,10,0,17,7,6,0.85,3.79
阪,41,髙橋　聡文,4.13,44,3,1,0,18,.750,144,32.2,34,3,10,1,33,16,15,1.35,3.30
阪,69,島本　浩也,3.32,17,1,0,0,2,1.000,79,19.0,16,1,8,0,20,7,7,1.26,2.80
阪,21,岩田　稔,7.11,4,0,3,0,0,.000,96,19.0,32,3,8,1,13,18,15,2.11,5.07
阪,15,横山　雄哉,2.93,3,2,0,0,0,1.000,63,15.1,11,2,8,0,16,7,5,1.24,4.10
阪,56,松田　遼馬,0.69,8,0,0,0,0,.000,52,13.0,8,0,7,0,12,1,1,1.15,2.43
阪,34,高宮　和也,6.39,16,0,1,0,1,.000,64,12.2,19,1,7,0,10,9,9,2.05,4.23
阪,30,石崎　剛,1.69,10,0,0,0,3,.000,42,10.2,6,0,7,0,6,2,2,1.22,3.96
阪,26,歳内　宏明,3.00,9,0,0,0,2,.000,41,9.0,8,1,5,0,3,4,3,1.44,5.56
阪,43,守屋　功輝,8.64,4,0,1,0,0,.000,44,8.1,16,2,4,0,7,8,8,2.40,6.00
阪,92,伊藤　和雄,2.45,5,0,0,0,0,.000,33,7.1,9,0,3,0,9,4,2,1.64,1.89
阪,75,サターホワイト,3.00,6,0,0,0,1,.000,23,6.0,6,0,1,0,4,2,2,1.17,2.29
阪,28,福原　忍,5.40,8,0,0,0,4,.000,22,5.0,8,1,1,0,6,3,3,1.80,3.92
阪,97,田面　巧二郎,6.23,4,0,1,0,1,.000,20,4.1,5,0,3,0,2,3,3,1.85,4.27
阪,27,秋山　拓巳,10.80,2,0,0,0,0,.000,18,3.1,7,1,1,0,2,4,4,2.40,6.72
阪,46,鶴　直人,7.71,2,0,0,0,0,.000,13,2.1,5,1,1,0,0,2,2,2.57,9.98
阪,48,金田　和之,18.00,3,0,0,0,0,.000,13,2.0,3,0,4,0,0,4,4,3.50,9.12
阪,20,筒井　和也,9.00,1,0,0,0,0,.000,5,1.0,1,0,2,0,0,1,1,3.00,9.12
阪,29,小嶋　達也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,59,岩本　輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,61,望月　惇志,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,42,竹安　大知,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,64,桑原　謙太朗,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,66,二神　一人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,47,山本　翔也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,61,若松　駿太,4.17,18,7,8,0,0,.467,486,112.1,124,10,37,0,85,55,52,1.43,3.75
中,99,ジョーダン,3.46,18,5,5,0,0,.500,445,104.0,90,8,46,8,85,45,40,1.31,4.04
中,22,大野　雄大,3.47,13,5,7,0,0,.417,373,90.2,77,9,24,2,62,42,35,1.11,3.90
中,44,バルデス,3.59,14,5,4,0,0,.556,384,90.1,84,11,30,7,77,36,36,1.26,4.23
中,19,吉見　一起,3.40,15,4,4,0,0,.500,370,87.1,99,7,22,0,56,36,33,1.39,3.60
中,29,山井　大介,4.52,33,1,8,0,7,.111,276,63.2,60,9,23,4,45,33,32,1.30,4.77
中,21,岡田　俊哉,3.26,42,3,1,0,7,.750,209,49.2,53,3,10,2,54,21,18,1.27,2.46
中,12,田島　慎二,0.81,44,3,1,8,16,.750,176,44.1,31,2,16,2,44,4,4,1.06,2.94
中,34,福　敬登,4.64,26,1,1,0,4,.500,183,42.2,42,1,17,3,31,25,22,1.38,3.38
中,24,福谷　浩司,3.89,38,1,2,8,7,.333,157,37.0,41,5,7,2,22,16,16,1.30,4.42
中,54,ネイラー,4.62,7,1,2,0,0,.333,163,37.0,34,3,18,3,34,21,19,1.41,4.04
中,16,又吉　克樹,4.01,41,2,5,0,10,.286,157,33.2,41,2,13,3,27,20,15,1.60,3.71
中,11,小笠原　慎之介,4.54,9,0,4,0,0,.000,151,33.2,27,3,24,0,18,17,17,1.51,5.35
中,64,小熊　凌祐,3.94,8,3,2,0,0,.600,140,32.0,26,3,18,1,15,14,14,1.38,5.18
中,33,祖父江　大輔,1.88,30,0,2,0,7,.000,113,28.2,15,1,11,2,23,9,6,0.91,3.33
中,57,小川　龍也,2.63,37,1,1,0,7,.500,110,27.1,18,1,9,3,29,10,8,0.99,2.79
中,65,伊藤　準規,6.05,6,1,2,0,0,.333,89,19.1,22,2,9,0,12,14,13,1.60,4.62
中,30,阿知羅　拓馬,2.51,13,0,0,0,0,.000,59,14.1,12,2,4,1,14,4,4,1.12,4.03
中,14,佐藤　優,4.97,6,1,0,0,0,1.000,63,12.2,12,1,12,1,9,8,7,1.89,5.80
中,13,岩瀬　仁紀,8.59,11,0,2,0,2,.000,35,7.1,12,1,1,0,3,8,7,1.77,4.48
中,25,武藤　祐太,3.38,4,0,0,0,0,.000,28,5.1,9,0,3,0,3,3,2,2.25,3.68
中,98,セプティモ,5.40,1,0,1,0,0,.000,23,5.0,5,0,3,0,0,3,3,1.60,4.92
中,43,濱田　達郎,15.75,1,0,1,0,0,.000,25,4.0,8,0,5,0,0,7,7,3.25,6.87
中,50,金子　丈,18.00,1,0,0,0,0,.000,6,1.0,2,1,1,0,0,2,2,3.00,19.12
中,32,西川　健太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,18,鈴木　翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,41,浅尾　拓也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,42,ハイメ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,58,八木　智哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,28,岩田　慎司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,47,浜田　智博,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,59,大場　翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,51,山本　雅士,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,20,野村　亮介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,17,雄太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,15,井納　翔一,3.05,19,6,8,0,0,.429,540,127.0,122,11,35,6,99,49,43,1.24,3.61
横,14,石田　健大,2.88,19,7,3,0,0,.700,464,118.2,93,13,27,0,104,38,38,1.01,3.45
横,11,山口　俊,3.22,15,7,5,0,0,.583,448,106.1,91,8,38,4,98,42,38,1.21,3.44
横,21,今永　昇太,3.06,16,6,7,0,0,.462,393,97.0,83,10,27,2,94,36,33,1.13,3.42
横,27,久保　康友,3.22,13,5,6,0,0,.455,366,86.2,88,2,20,0,67,35,31,1.25,2.43
横,49,モスコーソ,5.35,12,4,7,0,0,.364,317,74.0,84,14,16,0,58,45,44,1.35,4.62
横,35,三上　朋也,2.96,47,2,3,1,27,.400,188,45.2,34,6,16,1,30,17,15,1.09,4.57
横,19,山﨑　康晃,3.77,44,2,5,26,5,.286,191,43.0,45,6,18,0,48,22,18,1.47,3.96
横,20,須田　幸太,2.90,45,4,3,0,17,.571,172,40.1,40,1,12,0,38,13,13,1.29,2.30
横,47,砂田　毅樹,4.19,8,1,2,0,0,.333,180,38.2,49,3,16,2,23,22,18,1.68,4.26
横,67,ペトリック,4.63,12,3,1,0,0,.750,140,35.0,32,8,6,0,15,18,18,1.09,5.75
横,46,田中　健二朗,1.04,47,2,0,0,22,1.000,148,34.2,30,2,14,1,29,7,4,1.27,3.24
横,1,熊原　健人,4.97,18,1,1,0,0,.500,131,29.0,31,0,15,1,25,18,16,1.59,3.05
横,69,ザガースキー,6.08,25,3,1,0,2,.750,122,26.2,33,3,12,0,28,19,18,1.69,3.83
横,54,小杉　陽太,3.80,18,0,0,0,0,.000,101,23.2,24,3,9,1,18,11,10,1.39,4.26
横,41,大原　慎司,4.97,15,0,0,0,1,.000,58,12.2,15,4,5,2,14,7,7,1.58,6.44
横,00,久保　裕也,5.25,9,0,0,0,0,.000,51,12.0,10,1,7,1,8,7,7,1.42,4.87
横,16,加賀　繁,6.00,13,0,0,0,5,.000,39,9.0,8,0,4,1,7,6,6,1.33,3.23
横,68,藤岡　好明,1.13,9,0,1,0,2,.000,31,8.0,7,0,2,0,3,2,1,1.13,3.12
横,58,野川　拓斗,2.57,6,0,0,0,0,.000,34,7.0,7,0,6,1,7,6,2,1.86,4.12
横,28,福地　元春,12.15,6,0,1,0,0,.000,36,6.2,11,2,6,0,5,9,9,2.55,7.32
横,56,長田　秀一郎,9.00,6,0,0,0,0,.000,24,4.0,8,0,3,1,3,4,4,2.75,4.62
横,18,三浦　大輔,13.50,1,0,1,0,0,.000,24,4.0,11,1,1,0,2,6,6,3.00,6.12
横,34,平田　真吾,21.60,4,0,0,0,0,.000,21,3.1,7,2,3,1,2,9,8,3.00,13.32
横,65,国吉　佑樹,21.60,1,0,0,0,0,.000,12,1.2,4,0,3,0,2,4,4,4.20,6.12
横,30,飯塚　悟史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,43,安部　建輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,48,山下　峻,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,13,柿田　裕太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,24,林　昌範,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,45,綾部　翔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,62,萬谷　康平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,53,エレラ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,97,ブロードウェイ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,17,三嶋　一輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,12,小林　寛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,22,高崎　健太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,29,小川　泰弘,4.82,18,5,5,0,0,.500,480,112.0,113,16,39,4,78,61,60,1.36,4.74
ヤ,68,山中　浩史,3.51,16,5,8,0,0,.385,417,102.2,99,12,13,8,38,40,40,1.09,4.51
ヤ,19,石川　雅規,5.03,14,5,6,0,0,.455,339,78.2,85,10,25,1,40,45,44,1.40,4.75
ヤ,17,成瀬　善久,5.60,22,3,2,0,0,.600,319,72.1,82,13,27,5,42,46,45,1.51,5.58
ヤ,16,原　樹理,5.91,13,2,8,0,0,.200,298,67.0,80,4,25,5,33,45,44,1.57,4.25
ヤ,14,秋吉　亮,2.20,58,3,4,12,10,.429,229,57.1,44,6,12,3,61,14,14,0.98,3.03
ヤ,43,村中　恭兵,3.79,42,5,3,0,6,.625,248,57.0,55,7,32,3,44,24,24,1.53,5.01
ヤ,34,デイビーズ,4.58,10,2,3,0,0,.400,248,57.0,60,10,17,4,41,30,29,1.35,5.07
ヤ,53,ルーキ,2.63,58,6,4,0,26,.600,226,54.2,50,5,15,4,48,20,16,1.19,3.54
ヤ,21,松岡　健一,3.71,38,2,1,0,2,.667,191,43.2,42,4,21,2,30,19,18,1.44,4.45
ヤ,25,館山　昌平,7.03,8,1,4,0,0,.200,199,39.2,55,5,22,4,30,33,31,1.94,5.21
ヤ,18,杉浦　稔大,6.98,13,2,1,0,0,.667,189,38.2,55,4,19,1,37,31,30,1.91,3.95
ヤ,66,新垣　渚,6.67,6,1,2,0,0,.333,136,29.2,33,4,15,2,23,22,22,1.62,5.04
ヤ,58,オンドルセク,2.45,30,3,1,11,2,.750,121,29.1,23,0,11,0,29,10,8,1.16,2.17
ヤ,13,ペレス,8.02,19,2,2,0,1,.500,107,21.1,26,2,15,3,19,20,19,1.92,4.81
ヤ,26,久古　健太郎,5.40,29,0,0,1,0,.000,93,20.0,24,2,4,5,24,12,12,1.40,3.37
ヤ,40,古野　正人,9.45,6,0,2,0,0,.000,64,13.1,20,3,6,0,8,14,14,1.95,6.20
ヤ,44,岩橋　慶侍,7.59,10,0,1,0,1,.000,51,10.2,10,1,8,0,8,10,9,1.69,4.81
ヤ,32,風張　蓮,8.10,6,0,0,0,0,.000,53,10.0,18,2,5,0,10,9,9,2.30,5.22
ヤ,54,中澤　雅人,5.59,11,1,0,0,0,1.000,46,9.2,9,1,4,2,5,6,6,1.34,4.98
ヤ,12,石山　泰稚,9.82,7,0,0,0,1,.000,33,7.1,11,1,0,0,5,8,8,1.50,3.53
ヤ,45,土肥　寛昌,8.44,4,0,0,0,0,.000,28,5.1,8,0,4,1,5,5,5,2.25,4.06
ヤ,62,徳山　武陽,12.46,3,0,0,0,0,.000,21,4.1,6,1,3,0,3,6,6,2.08,6.81
ヤ,70,近藤　一樹,9.00,3,0,0,0,0,.000,17,3.0,7,0,2,0,3,3,3,3.00,3.12
ヤ,70,八木　亮祐,12.00,1,0,1,0,0,.000,19,3.0,6,0,3,0,6,4,4,3.00,2.12
ヤ,22,竹下　真吾,13.50,1,0,0,0,0,.000,15,2.2,2,2,6,0,1,4,4,3.00,18.87
ヤ,38,寺田　哲也,27.00,2,0,1,0,1,.000,15,2.0,4,0,5,1,0,6,6,4.50,12.12
ヤ,64,木谷　良平,27.00,1,0,0,0,0,.000,5,0.2,2,0,1,0,1,2,2,4.50,4.62
ヤ,48,ジュリアス,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,61,児山　祐斗,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,20,山本　哲哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,35,田川　賢吾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,39,中元　勇作,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,47,高橋　奎二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,30,武田　翔太,2.70,20,11,5,0,0,.688,579,140.0,114,12,55,3,107,51,42,1.21,3.95
ソ,41,千賀　滉大,2.52,19,9,1,0,0,.900,514,128.1,93,11,37,5,134,38,36,1.01,3.13
ソ,21,和田　毅,3.10,19,12,4,0,0,.750,525,127.2,115,17,31,3,124,47,44,1.14,3.71
ソ,16,東浜　巨,2.81,16,7,5,0,0,.583,390,99.1,76,10,23,1,77,35,31,1.00,3.60
ソ,44,バンデンハーク,3.41,10,6,1,0,0,.857,259,66.0,48,11,13,1,64,27,25,0.92,3.98
ソ,17,岩嵜　翔,1.77,22,4,1,1,6,.800,234,61.0,48,4,9,0,38,12,12,0.93,3.17
ソ,11,中田　賢一,3.96,10,3,3,0,0,.500,219,50.0,44,7,26,4,39,23,22,1.40,5.18
ソ,58,サファテ,1.47,50,0,5,35,7,.000,183,49.0,27,3,9,0,57,10,8,0.73,2.08
ソ,90,スアレス,2.45,42,1,3,1,22,.250,163,40.1,33,1,13,1,50,11,11,1.14,1.86
