Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
巨,26,内海　哲也,3.17,22,7,9,0,0,.438,603,144.2,139,11,36,5,105,51,51,1.21,3.49
巨,17,大竹　寛,3.98,22,9,6,0,0,.600,546,129.0,127,13,34,4,79,60,57,1.25,4.04
巨,59,小山　雄輝,2.41,16,6,2,0,0,.750,390,93.1,85,7,28,3,71,27,25,1.21,3.51
巨,15,澤村　拓一,3.72,12,5,3,0,0,.625,299,72.2,69,3,14,2,66,31,30,1.14,2.50
巨,20,マシソン,3.58,64,6,6,30,8,.500,277,65.1,59,8,23,1,75,27,26,1.26,3.52
巨,11,久保　裕也,4.73,48,4,4,0,11,.500,257,59.0,59,8,20,6,51,31,31,1.34,4.37
巨,47,山口　鉄也,3.04,60,4,3,2,35,.571,246,56.1,61,1,20,6,42,19,19,1.44,3.08
巨,49,セドン,4.67,10,4,5,0,0,.444,226,52.0,58,5,20,0,37,27,27,1.50,4.10
巨,35,西村　健太朗,2.98,49,4,4,6,16,.500,229,51.1,59,2,22,1,39,21,17,1.58,3.39
巨,63,笠原　将生,4.26,26,2,0,1,1,1.000,166,38.0,43,5,15,2,33,19,18,1.53,4.36
巨,13,香月　良太,4.21,41,3,0,2,6,1.000,148,36.1,37,1,9,1,19,18,17,1.27,3.18
巨,45,今村　信貴,6.19,13,2,1,0,1,.667,172,36.1,47,9,14,2,19,29,25,1.68,6.62
巨,43,青木　高広,2.45,38,2,2,0,9,.500,131,33.0,30,1,8,2,15,9,9,1.15,3.51
巨,62,江柄子　裕樹,2.79,19,0,2,0,0,.000,119,29.0,28,1,9,1,15,9,9,1.28,3.57
巨,28,高木　京介,4.76,26,0,0,0,4,.000,116,28.1,24,4,9,1,26,15,15,1.16,4.07
巨,37,田原　誠次,2.89,20,0,1,0,3,.000,71,18.2,11,4,3,3,15,7,6,0.75,5.26
巨,29,福田　聡志,9.64,12,0,1,0,2,.000,71,14.0,23,2,6,1,6,16,15,2.07,5.62
巨,30,宮國　椋丞,6.43,3,1,1,0,0,.500,64,14.0,22,3,3,1,6,11,10,1.79,5.91
巨,93,土田　瑞起,7.71,12,1,0,0,0,1.000,56,11.2,15,3,6,0,8,10,10,1.80,6.38
巨,99,阿南　徹,5.40,4,0,0,0,0,.000,24,5.0,7,1,3,0,4,3,3,2.00,5.92
巨,66,須永　英輝,81.00,1,0,0,0,0,.000,5,0.1,3,0,1,0,0,3,3,12.00,12.12
巨,67,越智　大祐,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,57,公文　克彦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,90,田口　麗斗,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,41,松本　竜也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,60,星野　真澄,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,68,田中　太一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,92,平良　拳太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,94,メンドーサ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,54,メッセンジャー,3.20,31,13,10,0,0,.565,872,208.1,188,14,69,8,226,81,74,1.23,2.93
阪,14,能見　篤史,3.99,26,9,13,0,0,.409,720,169.1,170,16,48,3,151,81,75,1.29,3.47
阪,19,藤浪　晋太郎,3.53,25,11,8,0,0,.579,704,163.0,150,6,64,11,172,79,64,1.31,2.87
阪,21,岩田　稔,2.54,22,9,8,0,0,.529,601,148.2,123,13,43,2,116,50,42,1.12,3.58
阪,67,岩崎　優,3.50,17,5,4,0,0,.556,379,90.0,85,6,26,4,76,37,35,1.23,3.20
阪,22,呉　昇桓,1.76,64,2,4,39,5,.333,258,66.2,41,5,13,1,81,18,13,0.81,2.21
阪,48,金田　和之,3.61,40,5,1,0,0,.833,264,62.1,65,6,20,0,41,27,25,1.36,3.97
阪,28,福原　忍,4.05,60,4,6,0,38,.400,224,53.1,55,8,13,2,47,24,24,1.28,4.15
阪,16,安藤　優也,3.80,53,6,2,0,23,.750,206,47.1,53,2,16,0,41,21,20,1.46,2.82
阪,13,榎田　大樹,7.05,24,2,1,0,2,.667,216,44.2,60,2,20,6,42,38,35,1.79,3.57
阪,20,筒井　和也,5.03,28,0,0,0,2,.000,146,34.0,31,2,14,1,33,22,19,1.32,3.27
阪,17,岩貞　祐太,4.60,6,1,4,0,0,.200,127,29.1,24,2,15,0,21,18,15,1.33,4.11
阪,46,鶴　直人,5.06,19,3,1,0,0,.750,119,26.2,27,5,14,1,12,15,15,1.54,6.35
阪,26,歳内　宏明,6.75,13,1,3,0,0,.250,103,24.0,23,3,10,1,25,19,18,1.38,4.04
阪,63,加藤　康介,4.56,32,3,0,0,10,1.000,115,23.2,31,2,10,2,15,12,12,1.73,4.22
阪,34,高宮　和也,2.89,22,1,0,0,2,1.000,78,18.2,18,3,3,1,14,7,6,1.13,4.35
阪,66,二神　一人,8.79,11,0,2,0,1,.000,70,14.1,25,2,3,0,13,14,14,1.95,3.75
阪,12,渡辺　亮,4.50,14,0,0,0,1,.000,64,14.0,12,2,11,0,7,10,7,1.64,6.33
阪,92,伊藤　和雄,6.30,6,0,0,0,0,.000,45,10.0,8,1,8,0,11,7,7,1.60,4.62
阪,53,建山　義紀,3.68,8,0,0,0,0,.000,31,7.1,9,0,1,1,3,3,3,1.36,3.12
阪,27,秋山　拓巳,20.25,3,0,1,0,0,.000,42,6.2,18,3,4,0,5,16,15,3.30,9.27
阪,29,小嶋　達也,14.29,6,0,0,0,0,.000,32,5.2,11,0,3,0,9,9,9,2.47,1.53
阪,56,松田　遼馬,1.93,6,0,0,0,4,.000,19,4.2,3,0,2,0,3,1,1,1.07,3.12
阪,97,玉置　隆,3.86,5,0,0,0,1,.000,19,4.2,4,1,1,0,8,2,2,1.07,3.12
阪,59,岩本　輝,4.91,4,0,0,0,0,.000,16,3.2,3,0,2,0,1,2,2,1.36,4.21
阪,47,山本　翔也,9.00,2,0,0,0,0,.000,6,1.0,3,0,0,0,1,1,1,3.00,1.12
阪,42,吉見　祐治,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,64,白仁田　寛和,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,15,藤原　正典,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,43,西村　憲,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,30,久保田　智之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,41,田面　巧二郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,29,山井　大介,3.21,27,13,5,0,0,.722,716,173.2,156,13,66,4,103,64,62,1.28,4.10
中,22,大野　雄大,2.89,25,10,8,0,0,.556,682,165.0,156,14,47,6,119,60,53,1.23,3.74
中,17,雄太,3.21,19,6,7,0,1,.462,421,101.0,105,8,24,2,47,43,36,1.28,3.99
中,16,又吉　克樹,2.21,67,9,1,2,24,.900,321,81.1,50,3,28,4,104,20,20,0.96,2.22
中,43,濱田　達郎,4.07,16,5,3,0,0,.625,352,79.2,80,8,33,4,72,40,36,1.42,4.01
中,99,カブレラ,4.09,14,5,7,0,0,.417,342,77.0,77,4,39,4,59,41,35,1.51,3.94
中,14,朝倉　健太,5.40,21,4,6,1,0,.400,328,75.0,72,10,31,4,44,47,45,1.37,5.08
中,24,福谷　浩司,1.81,72,2,4,11,32,.333,298,74.2,54,2,26,1,72,15,15,1.07,2.62
中,21,岡田　俊哉,4.33,38,3,7,1,4,.300,307,72.2,67,5,31,2,51,39,35,1.35,3.93
中,33,祖父江　大輔,3.53,54,0,3,0,11,.000,240,58.2,52,6,19,1,36,25,23,1.21,4.19
中,12,田島　慎二,5.12,42,3,5,0,9,.375,232,51.0,47,5,29,4,55,35,29,1.49,4.06
中,65,伊藤　準規,3.96,9,0,2,0,0,.000,186,38.2,48,3,23,4,24,23,17,1.84,4.90
中,11,川上　憲伸,4.78,6,1,2,0,0,.333,142,32.0,33,2,17,2,24,18,17,1.56,4.21
中,13,岩瀬　仁紀,3.52,34,1,2,20,4,.333,134,30.2,37,1,10,0,18,12,12,1.53,3.15
中,25,武藤　祐太,3.60,15,1,1,0,1,.500,101,25.0,18,2,9,2,18,10,10,1.08,4.04
中,47,パヤノ,2.59,23,0,2,0,3,.000,104,24.1,14,2,16,4,26,8,7,1.23,4.52
中,28,岩田　慎司,5.32,10,2,1,0,1,.667,101,23.2,26,7,5,0,22,14,14,1.31,5.74
中,41,浅尾　拓也,6.16,22,1,1,0,8,.500,87,19.0,17,4,12,2,20,13,13,1.53,5.96
中,67,高橋　聡文,2.37,22,0,0,0,6,.000,81,19.0,17,0,7,0,19,5,5,1.26,2.23
中,61,若松　駿太,4.96,7,0,1,0,0,.000,72,16.1,19,0,6,0,5,13,9,1.53,3.61
中,19,吉見　一起,4.20,3,0,1,0,0,.000,62,15.0,16,4,2,0,6,8,7,1.20,6.19
中,34,山本昌,4.50,3,1,1,0,0,.500,60,14.0,16,0,3,1,9,8,7,1.36,2.69
中,57,小川　龍也,3.65,7,0,1,0,0,.000,60,12.1,11,1,12,0,5,9,5,1.86,6.28
中,18,鈴木　翔太,4.50,5,0,0,0,0,.000,26,6.0,5,3,1,1,8,3,3,1.00,7.95
中,26,山内　壮馬,11.25,1,0,1,0,0,.000,26,4.0,8,1,5,0,2,7,5,3.25,9.12
中,64,小熊　凌祐,13.50,2,0,1,0,0,.000,10,2.0,4,1,1,0,0,3,3,2.50,11.12
中,69,小林　正人,40.50,2,0,0,0,1,.000,12,1.1,7,0,1,0,1,6,6,6.00,3.87
中,39,三瀬　幸司,0.00,1,0,0,0,1,.000,1,0.1,0,0,0,0,1,0,0,0.00,-2.88
中,23,鈴木　義広,NaN,1,0,0,0,0,.000,1,0.0,1,1,0,0,0,1,1,NaN,NaN
中,51,川崎　貴弘,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,32,西川　健太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,35,辻　孟彦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,53,井上　公志,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,59,矢地　健人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,30,阿知羅　拓馬,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,27,久保　康友,3.33,28,12,6,0,0,.667,759,178.1,181,8,54,11,119,68,66,1.32,3.45
横,15,井納　翔一,4.01,25,11,9,0,0,.550,682,159.1,163,18,49,7,104,83,71,1.33,4.32
横,49,モスコーソ,3.39,24,9,9,0,0,.500,608,146.0,133,15,45,2,96,57,55,1.22,4.11
横,11,山口　俊,2.90,33,8,5,0,3,.615,536,124.0,107,5,60,3,96,58,40,1.35,3.62
横,18,三浦　大輔,3.04,15,5,6,0,0,.455,403,94.2,99,14,23,4,55,38,32,1.29,4.67
横,35,三上　朋也,2.33,65,1,4,21,13,.200,279,65.2,55,3,27,4,67,18,17,1.25,2.91
横,65,国吉　佑樹,3.47,49,2,3,2,14,.400,267,62.1,61,4,23,1,59,29,24,1.35,3.22
横,47,尚成,5.29,10,0,6,0,0,.000,230,51.0,65,14,21,1,33,33,30,1.69,6.69
横,22,高崎　健太郎,4.17,14,2,3,0,2,.400,213,49.2,54,6,14,0,30,26,23,1.37,4.33
横,56,長田　秀一郎,3.86,52,5,5,1,16,.500,205,46.2,47,3,19,1,34,25,20,1.41,3.72
横,24,林　昌範,3.15,56,2,2,1,15,.500,175,40.0,45,4,14,0,34,17,14,1.48,3.62
横,16,加賀　繁,4.93,37,2,1,1,13,.667,160,38.1,37,6,8,3,26,21,21,1.17,4.58
横,41,大原　慎司,4.45,44,3,1,0,15,.750,143,32.1,32,1,13,2,28,18,16,1.39,3.09
横,62,萬谷　康平,3.58,26,1,1,0,4,.500,117,27.2,23,3,11,0,23,12,11,1.23,4.06
横,17,三嶋　一輝,10.88,8,1,2,0,0,.333,126,24.0,41,5,14,1,24,30,29,2.29,5.70
横,53,ソーサ,4.94,27,0,3,3,12,.000,118,23.2,35,2,14,1,14,15,13,2.07,4.81
横,61,ソト,1.57,26,1,1,1,8,.500,93,23.0,17,2,6,2,10,6,4,1.00,4.42
横,21,加賀美　希昇,5.40,5,0,3,0,0,.000,99,21.2,27,4,9,1,18,13,13,1.66,5.24
横,19,藤江　均,4.70,16,1,1,0,1,.500,73,15.1,19,3,6,0,14,12,8,1.63,5.01
横,46,田中　健二朗,4.11,11,1,0,0,0,1.000,68,15.1,21,1,3,1,17,8,7,1.57,2.53
横,20,須田　幸太,5.02,9,0,1,0,0,.000,64,14.1,20,2,2,0,14,12,8,1.53,3.40
横,34,平田　真吾,3.46,9,0,0,0,0,.000,50,13.0,9,1,5,1,7,5,5,1.08,4.43
横,45,土屋　健二,5.40,7,0,1,0,1,.000,35,6.2,11,0,3,1,3,7,4,2.10,4.02
横,43,安部　建輝,5.79,4,0,0,0,0,.000,23,4.2,5,2,4,0,6,3,3,1.93,8.69
横,58,大田　阿斗里,0.00,3,0,0,0,0,.000,20,4.0,3,0,5,0,2,3,0,2.00,5.87
横,14,小林　太志,6.00,2,0,1,0,0,.000,12,3.0,4,1,0,0,2,2,2,1.33,6.12
横,59,陳　冠宇,11.57,1,0,0,0,0,.000,14,2.1,5,2,2,0,3,4,3,3.00,14.26
横,54,小杉　陽太,0.00,2,0,0,0,0,.000,8,2.0,1,0,2,0,1,0,0,1.50,5.12
横,30,菊地　和正,27.00,2,0,1,0,0,.000,2,0.1,1,1,0,0,0,1,1,3.00,42.12
横,67,伊藤　拓郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,64,眞下　貴之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,38,神内　靖,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,00,藤井　秀悟,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,28,北方　悠誠,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,12,小林　寛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,68,冨田　康祐,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,48,山下　峻,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,13,柿田　裕太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,19,石川　雅規,4.75,27,10,10,0,0,.500,725,165.0,181,20,49,6,101,97,87,1.39,4.45
ヤ,38,ナーブソン,4.53,24,4,11,0,0,.267,593,137.0,136,16,53,2,96,75,69,1.38,4.44
ヤ,12,石山　泰稚,4.53,35,3,8,0,2,.273,480,109.1,111,15,46,3,79,59,55,1.44,4.67
ヤ,29,小川　泰弘,3.66,17,9,6,0,0,.600,469,108.1,119,13,22,3,108,52,44,1.30,3.38
ヤ,70,八木　亮祐,3.91,23,5,6,0,2,.455,461,103.2,119,10,41,2,76,50,45,1.54,4.07
ヤ,14,秋吉　亮,2.28,61,3,4,5,19,.429,276,71.0,52,10,19,0,62,20,18,1.00,3.92
ヤ,40,古野　正人,5.35,17,3,4,0,0,.429,316,69.0,92,10,29,1,47,47,41,1.75,4.95
ヤ,16,木谷　良平,7.26,21,4,6,0,1,.400,288,62.0,72,8,33,2,35,50,50,1.69,5.36
ヤ,21,松岡　健一,5.12,39,3,3,0,6,.500,218,51.0,52,6,20,2,35,32,29,1.41,4.51
ヤ,20,山本　哲哉,3.55,52,3,4,3,10,.429,207,45.2,54,4,18,2,22,21,18,1.58,4.61
ヤ,15,村中　恭兵,3.79,7,2,2,0,0,.500,152,35.2,34,2,12,1,22,17,15,1.29,3.71
ヤ,26,久古　健太郎,5.61,46,1,3,0,7,.250,156,33.2,39,4,13,4,22,21,21,1.54,4.87
ヤ,34,バーネット,3.34,33,1,2,14,4,.333,132,32.1,27,4,11,0,42,12,12,1.18,2.97
ヤ,56,カーペンター,4.73,32,1,2,3,4,.333,144,32.1,30,3,24,3,27,18,17,1.67,4.79
ヤ,47,赤川　克紀,7.45,14,0,2,0,0,.000,140,29.0,41,6,18,0,16,25,24,2.03,6.46
ヤ,42,七條　祐樹,4.28,10,2,1,0,0,.667,117,27.1,27,3,11,0,15,13,13,1.39,4.66
ヤ,54,中澤　雅人,1.57,24,1,0,0,4,1.000,98,23.0,20,1,10,0,20,5,4,1.30,3.12
ヤ,18,杉浦　稔大,3.52,4,2,2,0,0,.500,92,23.0,23,5,2,1,28,9,9,1.09,3.90
ヤ,62,徳山　武陽,5.32,7,1,1,0,0,.500,97,22.0,19,3,12,2,15,13,13,1.41,5.44
ヤ,66,真田　裕貴,7.71,12,0,1,0,0,.000,73,16.1,24,3,2,0,7,14,14,1.59,5.02
ヤ,53,ロマン,0.56,16,1,0,5,0,1.000,65,16.0,11,0,7,1,9,2,1,1.13,3.50
ヤ,43,江村　将也,5.74,19,0,1,0,3,.000,69,15.2,17,4,4,2,13,11,10,1.34,5.93
ヤ,58,阿部　健太,13.81,11,0,0,0,0,.000,74,14.1,25,4,8,0,11,22,22,2.30,6.89
ヤ,44,岩橋　慶侍,2.57,17,1,0,1,4,1.000,67,14.0,18,0,7,0,13,5,4,1.79,2.55
ヤ,68,山中　浩史,6.75,9,0,0,0,0,.000,52,10.2,17,4,4,0,7,8,8,1.97,7.53
ヤ,45,新垣　渚,7.88,3,0,2,0,0,.000,44,8.0,14,0,5,2,6,8,7,2.38,4.25
ヤ,65,押本　健彦,11.57,6,0,0,0,0,.000,36,7.0,11,2,3,1,6,9,9,2.00,6.83
ヤ,45,日高　亮,27.00,1,0,0,0,0,.000,4,0.2,1,1,1,0,0,2,2,3.00,27.12
ヤ,61,児山　祐斗,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,49,大場　達也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,11,由規,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,25,館山　昌平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,35,田川　賢吾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,67,平井　諒,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,91,金伏　ウーゴ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,63,山本　斉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,22,増渕　竜義,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,55,スタンリッジ,3.30,26,11,8,0,0,.579,725,172.0,156,13,57,10,129,68,63,1.24,3.77
ソ,11,中田　賢一,4.34,25,11,7,0,0,.611,623,145.0,139,10,65,8,116,77,70,1.41,3.93
ソ,50,攝津　正,3.90,22,10,8,0,0,.556,576,134.0,113,10,59,8,85,63,58,1.28,4.32
ソ,47,帆足　和幸,4.54,13,6,1,0,0,.857,312,71.1,82,6,20,4,40,40,36,1.43,4.10
ソ,58,サファテ,1.05,64,7,1,37,7,.875,272,68.1,50,0,22,1,96,10,8,1.05,1.23
ソ,38,森　唯斗,2.33,58,4,1,0,20,.800,247,65.2,47,1,15,1,54,17,17,0.94,2.40
ソ,21,岩嵜　翔,4.06,18,4,1,0,3,.800,266,62.0,64,10,15,4,37,32,28,1.27,4.94
ソ,53,五十嵐　亮太,1.52,63,1,3,2,44,.250,226,59.1,33,0,18,1,71,11,10,0.86,1.69
ソ,42,飯田　優也,3.24,12,2,5,0,0,.286,244,58.1,47,5,29,0,59,23,21,1.30,3.70
ソ,28,大隣　憲司,1.64,9,3,1,0,0,.750,204,55.0,34,2,14,2,45,11,10,0.87,2.83
ソ,19,森福　允彦,3.02,58,2,1,0,15,.667,186,47.2,32,2,14,3,47,17,16,0.97,2.57
ソ,17,ウルフ,3.04,8,4,2,0,0,.667,196,47.1,44,5,14,0,32,19,16,1.23,3.97
ソ,30,武田　翔太,1.87,7,3,3,0,0,.500,185,43.1,36,1,22,2,43,15,9,1.34,3.10
ソ,37,岡島　秀樹,2.11,44,4,4,0,27,.500,175,42.2,32,3,14,2,36,10,10,1.08,3.19
ソ,57,嘉弥真　新也,3.19,32,0,2,0,1,.000,164,36.2,44,3,9,1,40,14,13,1.45,2.74
