Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
広,42,チューク,5.79,16,2,0,1,2,1.000,88,18.2,24,0,7,1,12,15,12,1.66,3.12
広,17,大竹　寛,5.00,3,1,0,0,0,1.000,86,18.0,22,2,10,2,9,10,10,1.78,5.56
広,20,永川　勝浩,3.97,10,1,2,1,1,.333,58,11.1,13,1,9,1,10,6,5,1.94,4.62
広,36,青木　勇人,5.91,6,0,0,0,0,.000,49,10.2,11,2,3,1,4,8,7,1.31,5.65
広,70,シュルツ,3.48,11,0,1,7,1,.000,43,10.1,10,0,2,0,8,5,4,1.16,2.15
広,12,武内　久士,7.11,5,0,0,0,0,.000,30,6.1,7,2,5,0,1,5,5,1.89,9.28
広,42,長谷川　昌幸,11.81,2,0,1,0,0,.000,27,5.1,6,3,5,0,4,9,7,2.06,11.75
広,67,伊東　昂大,7.71,5,0,0,0,0,.000,22,4.2,4,0,3,0,3,4,4,1.50,3.76
広,16,今村　猛,15.75,2,0,1,0,0,.000,26,4.0,7,1,6,1,0,8,7,3.25,11.62
広,65,相澤　寿聡,16.20,3,0,1,0,0,.000,21,3.1,10,1,2,0,3,7,6,3.60,7.02
広,30,森　跳二,8.10,3,0,0,0,0,.000,19,3.1,8,0,2,0,2,3,3,3.00,3.72
広,58,小島　心二郎,4.50,4,0,0,0,0,.000,10,2.0,3,0,1,1,0,1,1,2.00,6.12
広,28,広池　浩司,27.00,3,0,1,0,0,.000,6,1.0,3,1,0,0,0,3,3,3.00,16.12
広,29,佐藤　剛士,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,57,川口　盛外,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,54,宮崎　充登,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
広,69,中村　憲,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,17,東野　峻,3.27,27,13,8,0,0,.619,673,157.0,152,11,55,9,140,64,57,1.32,3.45
巨,26,内海　哲也,4.38,27,11,8,0,0,.579,636,148.0,168,14,32,4,121,84,72,1.35,3.38
巨,49,ゴンザレス,5.29,25,5,13,0,0,.278,585,132.2,161,12,32,11,88,80,78,1.45,3.92
巨,99,藤井　秀悟,3.76,23,7,3,0,0,.700,501,122.0,107,16,34,6,91,53,51,1.16,4.27
巨,11,久保　裕也,2.77,79,8,1,1,32,.889,376,91.0,72,8,23,7,96,28,28,1.04,3.01
巨,47,山口　鉄也,3.05,73,8,3,5,20,.727,364,88.2,80,10,16,8,85,33,30,1.08,3.45
巨,35,西村　健太朗,4.52,14,4,5,0,0,.444,325,73.2,85,10,18,6,38,45,37,1.40,4.83
巨,22,越智　大祐,3.20,59,4,4,5,21,.500,239,56.1,52,6,23,2,49,22,20,1.33,4.04
巨,42,クルーン,4.26,52,4,3,25,5,.571,216,50.2,35,5,29,0,73,25,24,1.26,3.24
巨,68,朝井　秀樹,2.01,10,4,1,0,1,.800,191,49.1,39,2,9,0,35,15,11,0.97,2.78
巨,91,オビスポ,5.21,14,2,3,0,1,.400,223,48.1,60,9,18,7,22,33,28,1.61,6.12
巨,59,福田　聡志,3.68,18,3,4,0,0,.429,182,44.0,36,4,17,3,22,19,18,1.20,4.67
巨,36,ＭＩＣＨＥＡＬ,1.93,37,1,0,1,5,1.000,168,42.0,35,4,9,1,33,12,9,1.05,3.50
巨,95,星野　真澄,3.93,34,0,0,0,1,.000,156,34.1,32,7,18,3,24,17,15,1.46,6.12
巨,13,高木　康成,1.09,21,1,1,0,3,.500,100,24.2,15,1,11,2,19,3,3,1.05,3.57
巨,29,グライシンガー,5.48,6,0,2,0,0,.000,96,21.1,31,5,1,1,16,14,13,1.50,4.95
巨,28,金刃　憲人,5.03,21,1,0,0,4,1.000,91,19.2,22,4,8,1,18,15,11,1.53,5.31
巨,33,野間口　貴彦,6.52,12,1,2,0,0,.333,89,19.1,22,6,9,1,12,16,14,1.60,7.46
巨,20,豊田　清,4.40,16,1,1,0,3,.500,70,14.1,22,3,6,0,18,7,7,1.95,4.59
巨,30,小林　雅英,5.14,12,0,0,1,1,.000,64,14.0,19,0,5,0,2,8,8,1.71,3.91
巨,41,ロメロ,0.00,6,1,0,0,0,1.000,30,7.2,7,1,0,0,9,3,0,0.91,2.47
巨,97,黄　志龍,10.57,3,0,1,0,0,.000,43,7.2,13,1,6,0,6,9,9,2.48,5.21
巨,96,林　イー豪,12.60,2,0,0,0,0,.000,28,5.0,8,0,4,1,4,7,7,2.40,4.52
巨,19,土本　恭平,7.36,4,0,1,0,0,.000,16,3.2,1,1,3,1,5,3,3,1.09,6.39
巨,63,中里　篤史,6.00,2,0,0,0,0,.000,16,3.0,4,0,3,0,1,2,2,2.33,5.45
巨,62,上野　貴久,0.00,1,0,0,0,0,.000,2,0.2,0,0,0,0,0,0,0,0.00,3.12
巨,32,小野　淳平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,67,齋藤　圭祐,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,57,古川　祐樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,68,栂野　雅史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,93,笠原　将生,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,37,藤田　宗一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,46,村田　透,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,39,辻内　崇伸,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,60,深田　拓也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,15,木村　正太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
巨,65,宮本　武文,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,34,久保　康友,3.25,29,14,5,0,0,.737,819,202.1,183,22,45,12,158,75,73,1.13,3.74
阪,55,スタンリッジ,3.49,23,11,5,0,0,.688,530,126.1,121,6,37,13,98,55,49,1.25,3.35
阪,42,下柳　剛,4.32,19,7,8,0,0,.467,441,100.0,110,13,33,6,58,54,48,1.43,4.73
阪,30,久保田　智之,3.20,71,6,3,0,28,.667,329,81.2,72,11,17,0,68,37,29,1.09,3.79
阪,54,メッセンジャー,4.93,26,5,6,0,1,.455,350,80.1,88,10,31,1,48,49,44,1.48,4.59
阪,46,鶴　直人,3.77,21,2,4,0,0,.333,337,76.1,76,7,30,5,46,36,32,1.39,4.36
阪,12,渡辺　亮,2.65,61,2,2,0,8,.500,311,74.2,57,4,36,2,53,29,22,1.25,3.64
阪,43,西村　憲,3.89,65,7,3,0,14,.700,296,71.2,72,11,13,3,71,33,31,1.19,3.72
阪,22,藤川　球児,2.01,58,3,4,28,5,.429,257,62.2,47,7,20,5,81,14,14,1.07,3.09
阪,14,能見　篤史,2.60,12,8,0,0,0,1.000,267,62.1,63,3,13,5,57,23,18,1.22,2.69
阪,41,上園　啓史,4.75,25,3,4,0,0,.429,265,60.2,60,8,27,1,39,36,32,1.43,4.88
阪,58,フォッサム,5.72,12,2,5,0,0,.286,258,56.2,65,9,24,5,48,37,36,1.57,4.97
阪,16,安藤　優也,7.27,19,2,3,0,0,.400,246,52.0,78,9,14,0,31,45,42,1.77,4.93
阪,27,秋山　拓巳,3.35,7,4,3,0,0,.571,166,40.1,33,3,13,0,23,16,15,1.14,3.84
阪,28,福原　忍,5.18,19,0,1,0,0,.000,104,24.1,25,5,10,0,20,15,14,1.44,5.38
阪,20,筒井　和也,6.65,23,0,2,0,2,.000,103,21.2,27,3,9,3,15,18,16,1.66,4.92
阪,15,藤原　正典,3.60,24,1,0,0,1,1.000,86,20.0,21,0,6,0,10,9,8,1.35,2.87
阪,26,江草　仁貴,5.12,21,1,0,0,2,1.000,89,19.1,22,1,13,0,15,12,11,1.81,3.95
阪,62,川崎　雄介,6.75,22,0,1,0,3,.000,64,13.1,23,1,4,0,14,10,10,2.03,2.67
阪,29,小嶋　達也,12.46,4,0,3,0,0,.000,45,8.2,16,3,3,1,5,12,12,2.19,7.85
阪,40,桟原　将司,6.43,6,0,1,0,0,.000,34,7.0,10,0,2,1,8,5,5,1.71,2.12
阪,17,杉山　直久,2.84,7,0,0,0,0,.000,28,6.1,8,0,2,1,3,2,2,1.58,3.59
阪,49,若竹　竜士,7.50,4,0,0,0,0,.000,33,6.0,8,0,5,0,4,7,5,2.17,4.29
阪,48,石川　俊介,5.79,4,0,0,0,0,.000,21,4.2,6,0,2,0,3,3,3,1.71,3.12
阪,13,金村　曉,22.50,1,0,0,0,0,.000,16,2.0,6,1,3,0,0,6,5,4.50,14.12
阪,68,横山　龍之介,18.00,2,0,0,0,0,.000,7,1.0,3,1,1,0,1,2,2,4.00,17.12
阪,64,ジェン,0.00,1,0,0,0,0,.000,4,1.0,1,0,1,0,0,0,0,2.00,6.12
阪,47,白仁田　寛和,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,56,阿部　健太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,19,蕭　一傑,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,59,黒田　祐輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,18,二神　一人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,21,岩田　稔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
阪,65,清原　大貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,21,チェン,2.87,29,13,10,0,1,.565,773,188.0,166,21,49,8,153,63,60,1.14,3.82
中,19,吉見　一起,3.50,25,12,9,0,0,.571,659,156.2,159,19,25,5,115,67,61,1.17,3.73
中,20,中田　賢一,2.90,19,7,4,0,0,.636,491,118.0,99,9,41,4,105,43,38,1.19,3.43
中,29,山井　大介,3.75,19,7,4,0,1,.636,464,110.1,105,10,39,5,84,49,46,1.31,3.92
中,41,浅尾　拓也,1.68,72,12,3,1,47,.800,307,80.1,60,4,10,1,75,16,15,0.87,2.31
中,49,ネルソン,3.16,15,4,3,0,0,.571,293,68.1,65,7,37,5,38,24,24,1.49,5.10
中,12,清水　昭信,4.55,44,1,1,0,8,.500,279,63.1,53,5,30,7,56,32,32,1.31,4.08
中,67,高橋　聡文,1.61,63,4,1,0,31,.800,250,61.1,44,3,24,2,62,15,11,1.11,3.01
中,33,平井　正史,2.20,46,2,1,0,5,.667,203,49.0,40,5,16,3,29,12,12,1.14,4.24
中,13,岩瀬　仁紀,2.25,54,1,3,42,3,.250,202,48.0,47,1,13,2,41,12,12,1.25,2.56
中,34,山本昌,3.21,8,5,1,0,0,.833,205,47.2,55,4,12,3,28,20,17,1.41,3.92
中,14,朝倉　健太,5.66,9,3,6,0,0,.333,195,41.1,56,8,13,2,31,29,26,1.67,5.22
中,23,鈴木　義広,3.19,41,1,0,0,7,1.000,153,36.2,27,2,16,2,21,14,13,1.17,3.91
中,26,山内　壮馬,2.06,6,2,1,0,0,.667,146,35.0,24,2,18,1,18,13,8,1.20,4.46
中,17,川井　雄太,3.21,6,1,3,0,0,.250,147,33.2,34,2,13,1,13,14,12,1.40,4.28
中,45,バルデス,4.91,8,1,3,0,0,.250,150,33.0,36,4,14,3,13,23,18,1.52,5.27
中,43,小笠原　孝,6.84,5,1,3,0,0,.250,119,25.0,34,9,7,3,8,26,19,1.64,8.24
中,69,小林　正人,2.14,36,0,0,0,6,.000,82,21.0,17,1,2,2,16,5,5,0.90,2.79
中,28,岩田　慎司,2.61,5,1,1,0,0,.500,85,20.2,11,1,11,1,19,6,6,1.06,3.51
中,68,長峰　昌司,4.08,11,0,1,0,1,.000,80,17.2,19,1,8,0,19,11,8,1.53,3.06
中,18,伊藤　準規,3.86,3,1,1,0,0,.500,57,14.0,11,1,7,0,12,6,6,1.29,3.83
中,61,久本　祐一,7.50,6,0,0,0,0,.000,27,6.0,9,1,1,0,4,5,5,1.67,4.45
中,60,河原　純一,4.91,4,0,1,0,2,.000,16,3.2,5,0,0,0,1,2,2,1.36,2.57
中,39,三瀬　幸司,15.00,6,0,1,0,1,.000,18,3.0,5,0,4,0,3,5,5,3.00,5.12
中,0,金剛　弘樹,15.43,2,0,1,0,0,.000,12,2.1,4,1,2,0,1,4,4,2.57,9.12
中,35,高島　祥平,45.00,1,0,0,0,0,.000,10,1.0,3,0,4,0,1,5,5,7.00,13.12
中,59,矢地　健人,0.00,1,0,0,0,0,.000,3,0.1,1,0,0,1,0,0,0,3.00,12.12
中,64,小熊　凌祐,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,70,佐藤　充,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,11,岡田　俊哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,38,齊藤　信介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,16,小川　龍也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
中,54,赤坂　和幸,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,17,清水　直行,5.40,26,10,11,0,0,.476,699,155.0,203,26,39,8,105,98,93,1.56,4.84
横,16,加賀　繁,3.66,27,3,12,0,1,.200,620,145.0,165,15,28,7,83,67,59,1.33,3.98
横,44,大家　友和,4.59,22,7,9,0,0,.438,525,121.2,145,16,22,3,62,72,62,1.37,4.40
横,68,ランドルフ,4.25,16,2,9,0,0,.182,391,91.0,77,9,52,3,83,46,43,1.42,4.36
横,18,三浦　大輔,7.23,16,3,8,0,0,.273,365,79.2,108,12,23,4,58,67,64,1.64,4.53
横,30,真田　裕貴,3.88,62,3,8,0,16,.273,303,69.2,72,10,21,7,41,33,30,1.33,4.84
横,11,山口　俊,2.62,54,2,8,30,2,.200,282,68.2,57,6,24,1,78,20,20,1.18,2.86
横,24,寺原　早人,3.67,20,4,3,0,0,.571,237,54.0,54,5,24,1,42,25,22,1.44,4.10
横,52,江尻　慎太郎,4.22,54,1,2,0,13,.333,236,53.1,57,4,16,6,33,32,25,1.37,4.10
横,35,牛田　成樹,1.21,41,2,1,0,23,.667,213,52.0,28,4,28,1,69,9,7,1.08,3.08
横,58,阿斗里,6.51,16,0,7,0,0,.000,214,47.0,56,10,16,4,28,37,34,1.53,5.91
横,19,藤江　均,7.52,15,2,3,0,1,.400,185,40.2,54,10,11,3,34,36,34,1.60,5.68
横,14,小林　太志,6.21,20,0,2,0,0,.000,171,37.2,42,8,17,2,26,27,26,1.57,6.01
横,13,弥太郎,3.03,29,1,1,0,5,.500,139,32.2,36,2,12,1,16,11,11,1.47,4.04
横,57,加藤　康介,7.81,49,0,2,0,7,.000,138,27.2,37,2,16,2,23,24,24,1.92,4.24
横,27,ブーチェック,4.62,15,1,0,0,1,1.000,122,25.1,38,5,7,1,25,16,13,1.78,4.66
横,38,桑原　謙太朗,6.12,18,1,2,0,1,.333,118,25.0,25,4,16,4,19,17,17,1.64,5.96
横,46,田中　健二朗,3.96,5,1,2,0,0,.333,103,25.0,22,6,10,0,12,11,11,1.28,6.48
横,49,福田　岳洋,3.38,18,0,0,0,1,.000,101,24.0,17,2,16,1,15,10,9,1.38,5.08
横,54,小杉　陽太,9.86,8,1,2,0,0,.333,107,21.0,36,8,9,1,11,23,23,2.14,8.31
横,22,高崎　健太郎,7.80,7,1,1,0,0,.500,70,15.0,23,3,4,0,9,13,13,1.80,5.32
横,15,高宮　和也,5.23,21,0,0,0,3,.000,56,10.1,18,0,1,5,11,7,6,1.84,2.73
横,34,篠原　貴行,11.70,20,2,0,0,2,1.000,54,10.0,20,2,4,1,5,13,13,2.40,6.22
横,28,秦　裕二,5.59,9,1,0,0,0,1.000,45,9.2,15,2,4,0,7,6,6,1.97,5.60
横,47,眞下　貴之,5.00,2,0,1,0,0,.000,42,9.0,9,3,6,1,5,5,5,1.67,8.68
横,60,佐藤　祥万,3.18,8,0,0,0,0,.000,23,5.2,4,0,0,2,4,2,2,0.71,2.77
横,64,松山　傑,9.00,5,0,0,0,0,.000,21,4.0,4,0,4,1,1,4,4,2.00,6.37
横,20,木塚　敦志,12.27,7,0,1,0,0,.000,21,3.2,10,2,0,0,2,5,5,2.73,9.12
横,56,杉原　洋,11.57,1,0,0,0,0,.000,14,2.1,3,0,4,0,1,3,3,3.00,7.41
横,21,吉見　祐治,27.00,1,0,0,0,0,.000,9,1.1,5,0,1,0,0,4,4,4.50,5.37
横,41,小山田　保裕,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,44,石井　裕也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,45,吉原　道臣,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,48,安斉　雄虎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,12,吉川　輝昭,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
横,66,王　溢正,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,19,石川　雅規,3.53,28,13,8,0,0,.619,783,186.1,209,20,27,7,98,81,73,1.27,3.99
ヤ,15,村中　恭兵,3.44,28,11,10,0,0,.524,765,178.0,176,15,69,8,163,79,68,1.38,3.66
ヤ,11,由規,3.60,25,12,9,0,0,.571,724,167.2,158,11,74,8,149,78,67,1.38,3.59
ヤ,25,館山　昌平,2.93,21,12,7,0,0,.632,607,147.2,147,17,24,4,112,55,48,1.16,3.63
ヤ,14,中澤　雅人,5.68,23,7,9,0,0,.438,483,107.2,130,23,40,2,62,76,68,1.58,5.89
ヤ,64,バーネット,5.99,16,4,5,0,0,.444,376,79.2,99,9,41,4,70,55,53,1.76,4.49
ヤ,21,松岡　健一,2.64,73,3,4,3,34,.429,295,71.2,64,9,11,3,69,29,21,1.05,3.37
ヤ,65,押本　健彦,2.66,61,3,4,0,16,.429,250,61.0,59,6,12,2,56,22,18,1.16,3.25
ヤ,22,増渕　竜義,2.69,57,2,3,0,20,.400,259,60.1,46,5,36,1,50,22,18,1.36,4.33
ヤ,12,林　昌勇,1.46,53,1,2,35,6,.333,214,55.2,32,3,16,2,53,9,9,0.86,2.83
ヤ,44,松井　光介,4.80,21,0,1,0,0,.000,129,30.0,30,5,11,1,25,17,16,1.37,4.82
ヤ,35,橋本　義隆,5.68,18,1,0,0,0,1.000,92,19.0,30,2,6,1,14,16,12,1.89,4.12
ヤ,49,李　恵踐,5.09,19,0,1,0,5,.000,73,17.2,11,4,7,1,18,10,10,1.02,5.38
ヤ,17,川島　亮,2.20,7,1,0,0,1,1.000,69,16.1,13,1,10,0,12,4,4,1.41,4.28
ヤ,16,加藤　幹典,6.60,8,1,1,0,0,.500,71,15.0,19,3,9,0,7,11,11,1.87,6.39
ヤ,48,渡辺　恒樹,4.61,28,1,1,0,4,.500,59,13.2,13,0,6,1,6,7,7,1.39,3.78
ヤ,58,高木　啓充,4.15,11,0,1,0,1,.000,53,13.0,11,4,4,0,7,6,6,1.15,6.97
ヤ,54,高市　俊,4.63,8,0,0,0,0,.000,50,11.2,11,1,4,1,6,6,6,1.29,4.49
ヤ,70,デラクルス,7.84,9,0,0,0,0,.000,46,10.1,14,2,1,0,4,9,9,1.45,5.15
ヤ,62,吉川　昌宏,10.00,9,0,0,0,1,.000,47,9.0,16,2,4,1,6,12,10,2.22,6.34
ヤ,51,山岸　穣,9.82,4,0,0,0,0,.000,33,7.1,7,2,3,1,8,8,8,1.36,5.71
ヤ,47,赤川　克紀,6.75,1,0,1,0,0,.000,24,5.1,7,0,1,1,3,4,4,1.50,3.12
ヤ,63,山本　斉,18.00,1,0,1,0,0,.000,12,2.0,7,2,0,0,1,4,4,3.50,15.12
ヤ,13,佐藤　賢,13.50,1,0,0,0,0,.000,4,0.2,3,0,0,0,0,1,1,4.50,3.12
ヤ,29,ユウキ,0.00,1,0,0,0,0,.000,1,0.1,0,0,0,0,1,0,0,0.00,-2.88
ヤ,48,鎌田　祐哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,20,山本　哲哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,43,一場　靖弘,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,66,山田　弘喜,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,26,岡本　秀寛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,34,八木　亮祐,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,67,平井　諒,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,30,西崎　聡,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,45,日高　亮,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,42,萩原　淳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ヤ,61,石井　弘寿,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,47,杉内　俊哉,3.55,27,16,7,0,0,.696,779,182.2,169,12,60,8,218,75,72,1.25,2.69
ソ,21,和田　毅,3.14,26,17,8,0,0,.680,696,169.1,145,11,55,1,169,59,59,1.18,2.96
ソ,28,大隣　憲司,4.31,20,4,9,0,0,.308,482,110.2,116,12,43,1,91,57,53,1.44,4.08
ソ,11,小椋　真介,5.29,24,4,8,0,0,.333,468,102.0,98,14,67,3,113,65,60,1.62,4.72
ソ,50,攝津　正,2.30,71,4,3,1,38,.571,315,82.1,52,3,21,5,89,23,21,0.89,2.31
ソ,54,ホールトン,5.70,16,8,6,0,0,.571,349,79.0,97,11,25,1,69,52,50,1.54,4.17
ソ,48,甲藤　啓介,2.96,65,2,0,0,15,1.000,324,76.0,66,3,23,9,74,29,25,1.17,2.83
ソ,25,ファルケンボーグ,1.02,60,3,2,1,39,.600,230,62.0,39,0,8,0,83,10,7,0.76,0.83
ソ,14,馬原　孝浩,1.63,53,5,2,32,2,.714,246,60.2,54,1,12,1,49,12,11,1.09,2.36
