Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
ソ,16,東浜　巨,2.83,5,3,1,0,0,.750,120,28.2,27,4,9,1,25,15,9,1.26,4.24
ソ,00,江尻　慎太郎,3.38,23,1,1,0,2,.500,100,24.0,28,1,5,0,18,9,9,1.38,2.79
ソ,51,金澤　健人,3.13,27,2,0,0,3,1.000,101,23.0,19,2,12,0,12,9,8,1.35,4.77
ソ,18,新垣　渚,5.56,5,1,1,0,0,.500,106,22.2,28,7,12,2,13,14,14,1.76,7.84
ソ,20,巽　真悟,4.58,6,0,1,0,0,.000,87,19.2,20,1,8,2,18,10,10,1.42,3.48
ソ,56,星野　大地,5.79,7,0,0,0,0,.000,41,9.1,10,1,5,3,5,6,6,1.61,6.01
ソ,13,二保　旭,6.00,5,0,0,0,0,.000,43,9.0,11,0,6,1,3,6,6,1.89,4.79
ソ,62,有馬　翔,7.50,3,0,0,0,0,.000,36,6.0,11,1,9,1,3,5,5,3.33,9.29
ソ,26,川原　弘之,9.00,1,0,0,0,0,.000,12,3.0,1,1,2,0,1,3,3,1.00,8.79
ソ,38,山本　省吾,10.80,2,0,0,0,0,.000,10,1.2,3,2,2,0,1,2,2,3.00,21.12
ソ,59,南　貴樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,63,笠原　大芽,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,33,吉本　祥二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,48,吉野　誠,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,49,伊藤　祐介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,48,甲藤　啓介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,67,坂田　将人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,91,陽　耀勲,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,34,吉川　光夫,3.31,26,7,15,0,0,.318,686,160.1,150,10,57,5,125,72,59,1.29,3.53
日,29,木佐貫　洋,3.66,24,9,8,0,0,.529,620,145.0,141,10,50,5,95,64,59,1.32,3.82
日,17,ウルフ,3.05,22,9,6,0,0,.600,550,130.0,134,6,32,5,60,50,44,1.28,3.65
日,38,武田　勝,3.91,22,8,7,0,0,.533,546,129.0,139,11,27,4,47,62,56,1.29,4.20
日,48,谷元　圭介,3.93,31,6,6,1,3,.500,388,89.1,92,10,38,2,53,45,39,1.46,4.66
日,33,矢貫　俊之,3.43,57,2,3,0,13,.400,279,65.2,61,2,27,2,59,30,25,1.34,3.04
日,19,増井　浩俊,3.71,66,4,4,4,28,.500,273,63.0,71,3,16,3,63,28,26,1.38,2.60
日,11,大谷　翔平,4.23,13,3,0,0,0,1.000,274,61.2,57,4,33,8,46,30,29,1.46,4.47
日,30,鍵谷　陽平,3.33,38,2,3,1,5,.400,231,54.0,41,4,33,1,42,21,20,1.37,4.42
日,21,武田　久,2.28,47,2,2,31,1,.500,227,47.1,64,3,16,3,28,13,12,1.69,3.77
日,25,宮西　尚生,1.74,57,3,1,0,30,.750,197,46.2,40,1,16,2,39,12,9,1.20,2.69
日,13,石井　裕也,2.74,51,4,6,0,17,.400,202,46.0,45,2,23,0,35,18,14,1.48,3.60
日,36,中村　勝,5.11,13,1,4,0,0,.200,192,44.0,46,3,25,3,18,25,25,1.61,5.10
日,31,ケッペル,6.14,8,2,5,0,0,.286,171,36.2,41,3,20,4,16,28,25,1.66,5.27
日,59,河野　秀数,2.23,33,0,2,0,11,.000,135,32.1,24,1,20,3,24,13,8,1.36,3.99
日,16,乾　真大,6.04,19,0,0,0,0,.000,132,28.1,36,2,13,1,22,19,19,1.73,3.97
日,65,多田野　数人,2.79,4,0,2,0,0,.000,81,19.1,11,3,11,1,6,8,6,1.14,6.22
日,35,榎下　陽大,3.65,9,1,0,0,0,1.000,47,12.1,8,1,2,1,9,5,5,0.81,3.44
日,67,トーマス,8.71,3,0,2,0,0,.000,53,10.1,13,0,9,1,6,14,10,2.13,4.86
日,14,大塚　豊,4.66,8,0,0,0,0,.000,42,9.2,11,1,4,0,5,5,5,1.55,4.67
日,47,森内　壽春,7.00,5,0,0,0,0,.000,47,9.0,13,3,6,0,6,9,7,2.11,8.12
日,32,根本　朋久,4.15,6,0,0,0,0,.000,37,8.2,7,3,5,1,3,4,4,1.38,9.00
日,62,モルケン,3.68,5,0,0,0,0,.000,34,7.1,9,1,2,1,5,4,3,1.50,4.76
日,57,屋宜　照悟,11.57,3,1,0,0,0,1.000,26,4.2,10,0,4,0,3,6,6,3.00,4.41
日,28,新垣　勇人,14.54,1,0,1,0,0,.000,24,4.1,10,2,0,0,3,7,7,2.31,7.74
日,15,榊原　諒,0.00,2,0,0,0,0,.000,17,4.0,4,0,2,0,2,3,0,1.50,3.62
日,18,斎藤　佑樹,13.50,1,0,1,0,0,.000,23,4.0,5,0,5,1,1,6,6,2.50,7.12
日,58,齊藤　勝,5.40,5,0,0,0,0,.000,15,3.1,1,0,4,0,3,3,2,1.50,4.92
日,20,糸数　敬作,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,46,植村　祐介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,63,上沢　直之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,55,運天　ジョン・クレイトン,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,43,若竹　竜士,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,19,唐川　侑己,4.18,27,9,11,0,0,.450,728,168.0,185,12,46,3,80,85,78,1.38,3.94
マ,67,西野　勇士,3.80,24,9,6,0,0,.600,588,139.2,140,5,40,3,106,61,59,1.29,2.95
マ,18,藤岡　貴裕,3.95,39,6,10,0,3,.375,509,118.1,116,9,46,6,76,54,52,1.37,4.12
マ,27,古谷　拓哉,2.73,15,9,1,0,0,.900,359,89.0,67,5,29,6,76,28,27,1.08,3.32
マ,17,成瀬　善久,3.00,14,6,4,0,0,.600,364,87.0,81,13,25,2,51,36,29,1.22,4.79
マ,28,松永　昂大,2.11,58,4,1,1,28,.800,323,76.2,68,4,27,3,65,23,18,1.24,3.20
マ,46,グライシンガー,4.54,13,5,4,0,0,.556,303,71.1,75,8,15,3,52,39,36,1.26,3.88
マ,52,益田　直也,2.76,68,2,6,33,9,.250,268,62.0,65,3,16,4,66,24,19,1.31,2.44
マ,15,上野　大樹,3.06,42,3,0,0,2,1.000,269,61.2,65,6,25,0,41,23,21,1.46,4.22
マ,99,カルロス・ロサ,2.08,52,0,1,0,27,.000,199,47.2,46,3,11,2,48,11,11,1.20,2.68
マ,14,大谷　智久,6.99,14,2,5,0,0,.286,222,47.2,59,8,16,4,27,38,37,1.57,5.43
マ,11,大嶺　祐太,4.57,10,4,2,0,0,.667,197,43.1,43,2,26,2,29,23,22,1.59,4.32
マ,38,中郷　大樹,3.31,37,2,2,0,15,.500,153,35.1,34,3,12,1,31,15,13,1.30,3.57
マ,20,服部　泰卓,3.38,51,2,1,0,20,.667,139,32.0,31,1,10,3,21,12,12,1.28,3.43
マ,33,南　昌輝,4.02,28,3,0,0,3,1.000,151,31.1,30,1,29,0,28,14,14,1.88,4.52
マ,47,レデズマ,3.23,26,3,3,0,3,.500,137,30.2,31,2,13,2,22,12,11,1.43,4.00
マ,21,内　竜也,1.05,26,1,0,2,13,1.000,102,25.2,18,0,10,0,26,3,3,1.09,2.26
マ,31,渡辺　俊介,4.62,6,0,4,0,0,.000,125,25.1,34,2,9,4,9,19,13,1.70,4.86
マ,60,阿部　和成,4.22,5,2,0,0,0,1.000,91,21.1,25,1,10,1,7,10,10,1.64,4.62
マ,30,伊藤　義弘,10.61,17,1,3,0,2,.250,95,18.2,32,1,9,0,14,23,22,2.20,3.76
マ,12,吉見　祐治,3.86,5,0,1,0,0,.000,85,18.2,20,4,10,0,12,8,8,1.61,6.07
マ,40,ゴンザレス,8.10,4,0,2,0,0,.000,70,13.1,28,1,2,2,8,12,12,2.25,3.80
マ,42,香月　良仁,3.72,7,1,0,0,0,1.000,43,9.2,13,1,2,0,1,5,4,1.55,4.57
マ,0,荻野　忠寛,6.35,4,0,0,0,0,.000,26,5.2,6,1,3,0,2,4,4,1.59,6.30
マ,16,中後　悠平,18.00,5,0,1,0,1,.000,9,1.0,1,0,5,0,0,2,2,6.00,18.12
マ,57,山室　公志郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,54,藤谷　周平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,13,橋本　健太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,56,山本　徹矢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,29,小野　晋吾,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,49,薮田　安彦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,41,小林　敦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,36,川満　寛弥,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,51,植松　優友,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,34,木村　優太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,11,岸　孝之,3.08,26,11,5,0,0,.688,716,178.1,155,17,31,6,138,63,61,1.04,3.42
西,35,牧田　和久,2.60,26,8,9,0,0,.471,690,166.0,169,13,39,9,87,54,48,1.25,3.94
西,21,十亀　剣,3.45,28,8,8,0,1,.500,688,164.1,158,12,44,9,122,68,63,1.23,3.53
西,20,野上　亮磨,3.95,30,11,7,0,1,.611,643,152.2,141,17,41,8,93,71,67,1.19,4.29
西,17,菊池　雄星,1.92,17,9,4,0,0,.692,441,108.0,79,5,44,3,92,28,23,1.14,3.32
西,18,涌井　秀章,3.90,45,5,7,7,13,.417,398,92.1,89,4,29,8,79,51,40,1.28,3.14
西,30,岡本　洋介,3.84,32,4,4,0,6,.500,333,77.1,83,5,24,5,55,35,33,1.38,3.66
西,26,サファテ,1.87,58,9,1,10,16,.900,229,57.2,29,4,24,4,66,13,12,0.92,3.14
西,14,増田　達至,3.76,42,5,3,0,5,.625,237,52.2,60,3,19,1,44,25,22,1.50,3.21
西,54,ウィリアムス,1.89,47,1,2,3,21,.333,158,38.0,20,1,23,3,45,11,8,1.13,2.91
西,15,大石　達也,6.38,37,0,5,8,2,.000,166,36.2,43,7,12,1,44,28,26,1.50,4.10
西,43,高橋　朋己,3.38,24,1,0,0,10,1.000,77,18.2,10,1,11,1,28,7,7,1.13,2.75
西,22,岡本　篤志,4.50,20,0,1,0,6,.000,91,18.0,29,1,8,0,12,13,9,2.06,3.84
西,37,坂元　弥太郎,5.19,11,0,2,0,2,.000,77,17.1,15,1,11,0,14,11,10,1.50,3.99
西,40,山本　淳,2.25,12,0,1,0,0,.000,74,16.0,21,1,7,2,10,5,4,1.75,4.37
西,34,長田　秀一郎,5.28,16,0,2,0,3,.000,69,15.1,17,1,4,1,12,9,9,1.37,3.38
西,48,武隈　祥太,3.29,9,1,1,0,1,.500,54,13.2,10,3,6,0,4,5,5,1.17,6.71
西,29,小石　博孝,10.66,11,0,0,0,1,.000,63,12.2,18,1,8,1,12,15,15,2.05,4.38
西,12,岩尾　利弘,9.49,10,1,0,0,1,1.000,64,12.1,16,2,10,0,3,13,13,2.11,6.93
西,13,西口　文也,8.44,4,0,2,0,0,.000,58,10.2,18,2,9,0,7,10,10,2.53,6.78
西,57,松下　建太,3.48,9,0,1,1,0,.000,44,10.1,11,0,2,2,7,4,4,1.26,2.93
西,46,中崎　雄太,9.31,7,0,0,0,0,.000,53,9.2,19,2,5,0,3,12,10,2.48,6.43
西,16,石井　一久,6.75,7,0,1,0,3,.000,25,5.1,5,2,4,0,5,4,4,1.69,8.37
西,44,川崎　雄介,5.79,8,0,0,0,0,.000,20,4.2,5,0,3,0,0,3,3,1.71,5.05
西,28,藤原　良平,18.00,2,0,0,0,0,.000,10,2.0,3,1,1,1,2,4,4,2.00,10.62
西,50,シコースキー,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,63,佐藤　勇,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,71,相内　誠,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,23,平野　将光,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,68,宮田　和希,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,38,松永　浩典,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,66,田中　靖洋,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,18,田中　将大,1.27,28,24,0,1,0,1.000,822,212.0,168,6,32,3,183,35,30,0.94,2.26
楽,14,則本　昂大,3.34,27,15,8,0,0,.652,695,170.0,142,14,51,6,134,65,63,1.14,3.60
楽,31,美馬　学,4.12,18,6,5,0,0,.545,430,98.1,118,11,31,8,63,46,45,1.52,4.48
楽,69,ダックワース,4.31,18,5,5,0,0,.500,392,87.2,91,9,37,6,64,46,42,1.46,4.47
楽,22,戸村　健次,3.33,12,4,2,0,0,.667,284,67.2,63,4,28,3,22,27,25,1.34,4.61
楽,41,青山　浩二,3.43,60,3,5,11,17,.375,263,60.1,61,6,20,1,60,24,23,1.34,3.37
楽,58,辛島　航,4.42,11,3,4,0,1,.429,247,59.0,63,6,19,0,45,31,29,1.39,3.88
楽,30,永井　怜,3.46,10,2,4,0,0,.333,229,54.2,47,6,15,2,31,22,21,1.13,4.35
楽,57,小山　伸一郎,3.94,45,1,4,0,16,.200,197,45.2,40,6,20,4,42,22,20,1.31,4.50
楽,90,宮川　将,2.45,17,2,0,0,0,1.000,177,40.1,41,5,21,0,33,11,11,1.54,4.66
楽,17,ラズナー,3.35,37,1,2,17,3,.333,149,37.2,31,1,11,0,40,14,14,1.12,2.22
楽,53,ハウザー,6.03,22,2,2,0,3,.500,172,37.1,42,4,19,3,32,29,25,1.63,4.57
楽,28,片山　博視,3.03,31,3,1,0,2,.750,160,35.2,38,1,16,2,22,12,12,1.51,3.76
楽,64,福山　博之,4.41,22,0,0,0,1,.000,145,34.2,34,1,10,0,20,17,17,1.27,3.21
楽,20,長谷部　康平,1.83,24,1,1,3,10,.500,135,34.1,24,1,10,2,31,7,7,0.99,2.74
楽,26,金刃　憲人,1.85,39,1,0,0,9,1.000,129,34.0,30,1,6,0,25,8,7,1.06,2.47
楽,59,菊池　保則,6.48,14,1,5,0,0,.167,158,33.1,38,3,23,1,22,28,24,1.83,5.13
楽,45,川井　貴志,3.00,6,3,2,0,0,.600,122,30.0,33,3,5,0,13,10,10,1.27,4.05
楽,44,斎藤　隆,2.36,30,3,0,4,4,1.000,111,26.2,25,1,10,1,25,7,7,1.31,2.97
楽,42,レイ,3.26,5,0,1,0,0,.000,81,19.1,13,2,10,0,10,10,7,1.19,4.98
楽,21,釜田　佳直,12.51,8,1,2,0,0,.333,75,13.2,24,1,8,3,11,19,19,2.34,4.88
楽,61,上園　啓史,7.24,5,0,3,0,0,.000,62,13.2,16,1,5,1,11,11,11,1.54,3.78
楽,24,高堀　和也,6.39,14,1,0,0,1,1.000,61,12.2,14,2,7,2,5,9,9,1.66,6.28
楽,54,加藤　大輔,8.71,6,0,2,0,0,.000,58,10.1,17,4,10,1,4,13,10,2.61,10.57
楽,40,土屋　朋弘,5.68,5,0,0,0,0,.000,28,6.1,9,3,0,0,6,4,4,1.42,7.38
楽,00,星野　智樹,12.71,11,0,1,0,0,.000,32,5.2,8,1,6,1,4,10,8,2.47,7.71
楽,34,武藤　好貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,15,藤原　紘通,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,49,井上　雄介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,38,橋本　義隆,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,47,大塚　尚仁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,11,塩見　貴洋,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,16,森　雄大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,19,金子　千尋,2.01,29,15,8,0,0,.652,881,223.1,166,10,58,3,200,55,50,1.00,2.73
オ,21,西　勇輝,3.63,28,9,8,0,0,.529,708,166.0,178,13,42,14,137,74,67,1.33,3.50
オ,32,ディクソン,2.77,23,8,8,0,0,.500,551,130.0,128,7,47,4,88,48,40,1.35,3.64
オ,47,海田　智行,3.91,35,2,5,0,5,.286,330,78.1,80,7,24,0,44,37,34,1.33,4.08
オ,15,佐藤　達也,1.73,67,2,4,0,40,.333,313,78.0,46,5,41,0,88,15,15,1.12,3.27
オ,91,マエストリ,5.40,24,7,5,0,0,.583,334,75.0,77,9,32,12,42,52,45,1.45,5.32
オ,60,前田　祐二,2.68,21,3,4,0,1,.429,297,74.0,65,7,19,2,53,23,22,1.14,3.77
オ,11,松葉　貴大,4.19,17,4,6,0,0,.400,316,73.0,65,5,35,2,44,35,34,1.37,4.33
オ,16,平野　佳寿,1.87,60,2,5,31,9,.286,258,62.2,57,2,14,1,71,16,13,1.13,1.99
オ,35,比嘉　幹貴,2.12,59,4,3,0,11,.571,235,59.1,52,4,11,1,54,15,14,1.06,2.78
オ,29,井川　慶,2.59,9,3,3,0,0,.500,205,48.2,48,2,15,2,41,15,14,1.29,3.02
オ,18,岸田　護,2.12,37,3,2,0,11,.600,191,46.2,43,3,7,0,53,16,11,1.07,2.13
オ,28,小松　聖,4.35,27,0,0,0,1,.000,169,39.1,42,2,12,3,32,19,19,1.37,3.30
オ,64,森本　将太,5.90,25,2,1,0,1,.667,144,29.0,34,0,22,2,25,20,19,1.93,3.88
オ,17,東野　峻,7.17,6,1,3,0,0,.250,101,21.1,25,2,15,0,15,17,17,1.88,5.04
オ,36,平井　正史,2.21,21,0,0,0,2,.000,96,20.1,26,0,7,2,19,5,5,1.62,2.58
オ,34,中山　慎也,6.59,15,0,3,0,2,.000,71,13.2,19,4,9,2,10,11,10,2.05,7.88
オ,27,八木　智哉,8.18,3,0,2,0,0,.000,51,11.0,15,3,4,0,8,11,10,1.73,6.30
オ,13,桑原　謙太朗,6.23,6,0,0,0,0,.000,42,8.2,8,0,6,2,10,8,6,1.62,3.58
オ,61,松本　幸大,11.25,12,0,2,0,0,.000,46,8.0,17,2,5,0,10,11,10,2.75,5.37
オ,50,近藤　一樹,9.00,5,0,0,0,0,.000,36,8.0,13,2,1,0,6,8,8,1.75,5.25
オ,58,戸田　亮,6.75,5,0,0,0,0,.000,26,5.1,9,0,2,0,3,5,4,2.06,3.12
オ,20,馬原　孝浩,0.00,3,0,0,0,1,.000,10,3.0,0,0,1,0,4,0,0,0.33,1.45
オ,14,古川　秀一,3.38,3,0,0,0,0,.000,11,2.2,3,0,0,0,2,1,1,1.13,1.62
オ,40,ミルズ,10.13,1,0,1,0,0,.000,15,2.2,6,0,2,0,2,3,3,3.00,3.87
オ,57,山田　修義,20.25,1,0,0,0,0,.000,8,1.1,4,0,0,0,1,3,3,3.00,1.62
オ,39,鴨志田　貴司,27.00,2,1,0,0,0,1.000,7,1.0,1,0,3,0,1,3,3,4.00,10.12
オ,00,ミンチェ,27.00,1,0,0,0,0,.000,7,1.0,3,0,1,0,0,3,3,4.00,6.12
オ,42,シュルツ,0.00,1,0,0,0,0,.000,3,1.0,0,0,0,0,1,0,0,0.00,1.12
オ,48,吉野　誠,NaN,1,0,0,0,0,.000,2,0.0,1,0,1,0,0,0,0,NaN,NaN
オ,65,ハモンド,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,59,塚原　頌平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,31,佐藤　峻一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,54,高橋　秀聡,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,48,甲藤　啓介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
